ticker,year,sigma_E,method,days_used,flag,size_bucket
IBOC,2021,0.7261154050589306,daily_252,253,,small
IBOC,2022,0.3233221950859661,daily_252,252,,small
IBOC,2023,0.28715144114554575,daily_252,251,,small
INBK,2016,0.39023486098059335,daily_252,252,,
INBK,2017,0.31933819023960436,daily_252,252,,
INBK,2018,0.3053786952916295,daily_252,251,,small
INBK,2019,0.3049565725038731,daily_252,251,,small
INBK,2020,0.3338567374254752,daily_252,252,,small
INBK,2021,0.8239123378707326,daily_252,253,,small
INBK,2022,0.38006375317289065,daily_252,252,,small
INBK,2023,0.5029516442487435,daily_252,251,,
INDB,2016,0.23673181105684124,daily_252,252,,small
INDB,2017,0.2612392658470342,daily_252,252,,small
INDB,2018,0.2514805748666949,daily_252,251,,small
INDB,2019,0.24721400546103264,daily_252,251,,small
INDB,2020,0.24708675343266953,daily_252,252,,small
INDB,2021,0.5691573483366286,daily_252,253,,small
INDB,2022,0.29624992300513864,daily_252,252,,small
INDB,2023,0.2484477512100869,daily_252,251,,small
ISTR,2016,0.2828330074678347,daily_252,252,,
ISTR,2017,0.2927448894618146,daily_252,252,,
ISTR,2018,0.20541777548365972,daily_252,251,,small
ISTR,2019,0.33351815593753814,daily_252,251,,small
ISTR,2020,0.24484864029176207,daily_252,252,,small
ISTR,2021,0.7509604332116074,daily_252,253,,small
ISTR,2022,0.31314988733701615,daily_252,252,,small
ISTR,2023,0.17477193874712407,daily_252,251,,
JMSB,2016,0.2152349754568469,daily_252,251,,
JMSB,2017,0.16494759668459674,daily_252,252,,
JMSB,2018,0.20895496927945525,daily_252,251,,
JMSB,2019,0.16667752075329229,daily_252,251,,
JMSB,2020,0.24090433779992587,daily_252,252,,
JMSB,2021,0.520447881501189,daily_252,253,,
JMSB,2022,0.18624834959635017,daily_252,252,,
JMSB,2023,0.32981512039128036,daily_252,251,,small
JPM,2016,0.2226341529012799,daily_252,252,,large
JPM,2017,0.24574156038165892,daily_252,252,,large
JPM,2018,0.1632766108253354,daily_252,251,,large
JPM,2019,0.22167468425438439,daily_252,251,,large
JPM,2020,0.18674167349692808,daily_252,252,,large
JPM,2021,0.5421213628045289,daily_252,253,,large
JPM,2022,0.21337057070396412,daily_252,252,,large
JPM,2023,0.2982793444003671,daily_252,251,,large
KEY,2016,0.27816107599587664,daily_252,252,,mid
KEY,2017,0.2914402358592566,daily_252,252,,mid
KEY,2018,0.221219412087486,daily_252,251,,mid
KEY,2019,0.2720373347401253,daily_252,251,,mid
KEY,2020,0.2577831081703319,daily_252,252,,mid
KEY,2021,0.7656510722503758,daily_252,253,,mid
KEY,2022,0.3069516161802888,daily_252,252,,mid
KEY,2023,0.3541060126926035,daily_252,251,,mid
LARK,2016,0.3347999717800593,daily_252,252,,
LARK,2017,0.18665161288865031,daily_252,252,,
LARK,2018,0.23136343117972843,daily_252,251,,small
LARK,2019,0.16667752075329229,daily_252,251,,small
LARK,2020,0.2515366319086457,daily_252,252,,small
LARK,2021,0.4350990263194478,daily_252,253,,small
LARK,2022,0.26347742218189407,daily_252,252,,small
LARK,2023,0.21249389671960228,daily_252,251,,small
LCNB,2016,0.21220243309053496,daily_252,252,,
LCNB,2017,0.3183223343134954,daily_252,252,,
LCNB,2018,0.31964297839632744,daily_252,251,,small
LCNB,2019,0.25997425601981217,daily_252,251,,small
LCNB,2020,0.20229491088402113,daily_252,252,,small
LCNB,2021,0.7431880448357006,daily_252,253,,small
LCNB,2022,0.27886067937247827,daily_252,252,,small
LCNB,2023,0.26794581029191666,daily_252,251,,
LKFN,2016,0.21352754059059761,daily_252,252,,
LKFN,2017,0.2207401038266041,daily_252,252,,small
LKFN,2018,0.23539455894214142,daily_252,251,,small
LKFN,2019,0.21282916301348606,daily_252,251,,small
LKFN,2020,0.2036744005441886,daily_252,252,,small
LKFN,2021,0.5527194209296479,daily_252,253,,small
LKFN,2022,0.28967884498237795,daily_252,252,,small
LKFN,2023,0.24450424160242695,daily_252,251,,small
LOB,2016,,imputed_peer,0,no_daily_data,
LOB,2017,0.2602568778080121,imputed_peer,0,no_daily_data,small
LOB,2018,0.245226588249759,imputed_peer,0,no_daily_data,small
LOB,2019,0.24332152929237977,imputed_peer,0,no_daily_data,small
LOB,2020,0.23780468310986325,imputed_peer,0,no_daily_data,small
LOB,2021,,imputed_peer,0,no_daily_data,
LOB,2022,,imputed_peer,0,no_daily_data,
LOB,2023,,imputed_peer,12,no_daily_data,
MBCN,2016,0.2860404587717433,daily_252,251,,
MBCN,2017,0.2550308810025451,daily_252,252,,
MBCN,2018,0.3073276122529588,daily_252,251,,small
MBCN,2019,0.24724400893304,daily_252,251,,small
MBCN,2020,0.23712142413164192,daily_252,252,,small
MBCN,2021,0.6053413809135381,daily_252,253,,small
MBCN,2022,0.33688165671568143,daily_252,252,,small
MBCN,2023,0.1691682270676915,daily_252,251,,
MBIN,2016,,imputed_peer,0,no_daily_data,
MBIN,2017,,imputed_peer,0,no_daily_data,
MBIN,2018,,imputed_peer,43,no_daily_data,
MBIN,2019,0.33923733386883775,daily_252,251,,small
MBIN,2020,0.3534894708202424,daily_252,252,,
MBIN,2021,0.6582502029188794,daily_252,253,,
MBIN,2022,0.3502597051581341,daily_252,252,,small
MBIN,2023,0.3004553203350982,daily_252,251,,small
MBWM,2016,0.23986054901329762,daily_252,252,,
MBWM,2017,0.28600709642492533,daily_252,252,,small
MBWM,2018,0.27581898518551073,daily_252,251,,small
MBWM,2019,0.22881582962168054,daily_252,251,,small
MBWM,2020,0.22611815718157507,daily_252,252,,small
MBWM,2021,0.6253507923379316,daily_252,253,,small
MBWM,2022,0.2904482102281346,daily_252,252,,small
MBWM,2023,0.2504340706346425,daily_252,251,,small
MCB,2016,,imputed_peer,0,no_daily_data,
MCB,2017,,imputed_peer,0,no_daily_data,
MCB,2018,,imputed_peer,35,no_daily_data,
MCB,2019,0.3124468831024478,daily_252,251,,small
MCB,2020,0.2473943837892054,daily_252,252,,small
MCB,2021,0.8540231889147814,daily_252,253,,small
MCB,2022,0.38989918633026316,daily_252,252,,small
MCB,2023,0.4268577936102398,daily_252,251,,small
MCBS,2016,,imputed_peer,0,no_daily_data,
MCBS,2017,,imputed_peer,0,no_daily_data,
MCBS,2018,0.6064460671955266,daily_252,220,,
MCBS,2019,0.37377913661146867,daily_252,261,,
MCBS,2020,0.4304235258040967,daily_252,240,,small
MCBS,2021,0.6473405164694335,daily_252,253,,small
MCBS,2022,0.2964674385892985,daily_252,252,,small
MCBS,2023,0.31769128358980975,daily_252,251,,small
MCHB,2016,0.22435195993815535,daily_252,252,,
MCHB,2017,0.3207255103388586,daily_252,252,,
MCHB,2018,0.25458038787514864,daily_252,251,,
MCHB,2019,0.28444101895539414,daily_252,251,,
MCHB,2020,0.26264047402916496,daily_252,252,,
MCHB,2021,0.5844176122039811,daily_252,253,,
MCHB,2022,0.2760453879319418,daily_252,252,,
MCHB,2023,0.3558337324902573,daily_252,251,,
MFIN,2016,0.4201496058411285,daily_252,252,,
MFIN,2017,0.5532513203244112,daily_252,252,,
MFIN,2018,0.6064460671955266,daily_252,251,,small
MFIN,2019,0.45460652006687824,daily_252,251,,small
MFIN,2020,0.4304235258040967,daily_252,252,,small
MFIN,2021,0.9880256619281967,daily_252,253,,small
MFIN,2022,0.45140022497865223,daily_252,252,,small
MFIN,2023,0.4672265639966358,daily_252,251,,small
MNSB,2016,0.23595436957391508,daily_252,252,,
MNSB,2017,0.17471602260539654,daily_252,252,,
MNSB,2018,0.19645361517126655,daily_252,251,,
MNSB,2019,0.30604975056519845,daily_252,251,,
MNSB,2020,0.2775183374857737,daily_252,252,,small
MNSB,2021,0.6337813123625086,daily_252,253,,small
MNSB,2022,0.28761106099286593,daily_252,252,,small
MNSB,2023,0.21093878680201775,daily_252,251,,
MOFG,2016,0.2222915870184032,daily_252,252,,
MOFG,2017,0.2666776696959692,daily_252,252,,small
MOFG,2018,0.22149256275093393,daily_252,251,,small
MOFG,2019,0.25069531274654727,daily_252,251,,small
MOFG,2020,0.2803855045492233,daily_252,252,,small
MOFG,2021,0.732005382852606,daily_252,253,,small
MOFG,2022,0.29152950212704776,daily_252,252,,small
MOFG,2023,0.26303706382287634,daily_252,251,,
MPB,2016,0.262361145049444,daily_252,250,,
MPB,2017,0.31635852064231246,daily_252,252,,
MPB,2018,0.2793129791323576,daily_252,251,,small
MPB,2019,0.3245879728425424,daily_252,251,,small
MPB,2020,0.3017957792499832,daily_252,252,,small
MPB,2021,0.8000962105771112,daily_252,253,,small
MPB,2022,0.33114957721402244,daily_252,252,,small
MPB,2023,0.2513216334788104,daily_252,251,,small
MSBI,2016,,imputed_peer,0,no_daily_data,
MSBI,2017,0.2549180706134852,daily_partial,153,insufficient_days,small
MSBI,2018,0.24490765797927033,daily_252,251,,small
MSBI,2019,0.24332354351022115,daily_252,251,,small
MSBI,2020,0.22413460203618973,daily_252,252,,small
MSBI,2021,0.6387186529907903,daily_252,253,,small
MSBI,2022,0.3073168348150955,daily_252,252,,small
MSBI,2023,0.27730989281517354,daily_252,251,,small
MTB,2016,0.22814875904809545,daily_252,252,,mid
MTB,2017,0.2495315560159951,daily_252,252,,mid
MTB,2018,0.17371794051320807,daily_252,251,,mid
MTB,2019,0.214988767957056,daily_252,251,,mid
MTB,2020,0.22636180940119102,daily_252,252,,mid
MTB,2021,0.634184439805822,daily_252,253,,mid
MTB,2022,0.3170323526711651,daily_252,252,,mid
MTB,2023,0.3600338626198234,daily_252,251,,
MVBF,2016,0.36921482316390725,daily_252,252,,
MVBF,2017,0.47650890135137886,daily_252,252,,
MVBF,2018,0.2536362108859455,daily_252,251,,small
MVBF,2019,0.29054657372845777,daily_252,251,,small
MVBF,2020,0.26530765309585647,daily_252,252,,small
MVBF,2021,0.8145855512542918,daily_252,253,,small
MVBF,2022,0.38330652319401837,daily_252,252,,
MVBF,2023,0.2525110000198744,daily_252,251,,
MYFW,2016,,imputed_peer,0,no_daily_data,
MYFW,2017,,imputed_peer,0,no_daily_data,
MYFW,2018,,imputed_peer,0,no_daily_data,
MYFW,2019,0.427852120075204,daily_partial,113,insufficient_days,
MYFW,2020,0.3424046990276888,daily_252,252,,small
MYFW,2021,0.488693820182974,daily_252,253,,small
MYFW,2022,0.33742863878001905,daily_252,252,,small
MYFW,2023,0.28907933091562066,daily_252,251,,small
NBHC,2016,0.20676148282366433,daily_252,252,,
NBHC,2017,0.2269088576430801,daily_252,252,,small
NBHC,2018,0.23257786084224544,daily_252,251,,small
NBHC,2019,0.21215861674709188,daily_252,251,,small
NBHC,2020,0.2484017132287003,daily_252,252,,small
NBHC,2021,0.5340343396546376,daily_252,253,,small
NBHC,2022,0.27497468800276365,daily_252,252,,small
NBHC,2023,0.31082048650528626,daily_252,251,,small
NBTB,2016,0.22256053933155592,daily_252,252,,small
NBTB,2017,0.2332550474594708,daily_252,252,,small
NBTB,2018,0.23182999429117784,daily_252,251,,small
NBTB,2019,0.22951675597128787,daily_252,251,,small
NBTB,2020,0.1923785561623829,daily_252,252,,small
NBTB,2021,0.5065004683101193,daily_252,253,,small
NBTB,2022,0.2770218624957879,daily_252,252,,small
NBTB,2023,0.23187451364167627,daily_252,251,,small
NFBK,2016,0.14446175049627158,daily_252,252,,small
NFBK,2017,0.17676991055583066,daily_252,252,,small
NFBK,2018,0.2056082325924649,daily_252,251,,small
NFBK,2019,0.22094985621573676,daily_252,251,,small
NFBK,2020,0.17270829814207594,daily_252,252,,
NFBK,2021,0.5719970126864832,daily_252,253,,
NFBK,2022,0.24626148526588704,daily_252,252,,
NFBK,2023,0.22626804318861699,daily_252,251,,
NIC,2016,0.2007555519738358,daily_252,252,,
NIC,2017,0.3426801386090609,daily_252,252,,small
NIC,2018,0.20779637979426235,daily_252,251,,small
NIC,2019,0.2492624225257853,daily_252,251,,small
NIC,2020,0.21825901690469457,daily_252,252,,small
NIC,2021,0.5127312993590579,daily_252,253,,small
NIC,2022,0.26984233463936397,daily_252,252,,small
NIC,2023,0.23380715887950362,daily_252,251,,
NKSH,2016,0.2416603816675457,daily_252,252,,
NKSH,2017,0.25048518196164454,daily_252,252,,
NKSH,2018,0.2795438384593399,daily_252,251,,
NKSH,2019,0.28495951152070315,daily_252,251,,small
NKSH,2020,0.3191063396313429,daily_252,252,,small
NKSH,2021,0.7472366815169064,daily_252,253,,small
NKSH,2022,0.2332769083868577,daily_252,252,,small
NKSH,2023,0.16726808661783515,daily_252,251,,
NRIM,2016,0.2304901189618678,daily_252,252,,
NRIM,2017,0.2673913597965653,daily_252,252,,
NRIM,2018,0.2843254885887887,daily_252,251,,small
NRIM,2019,0.22821577143767127,daily_252,251,,small
NRIM,2020,0.25657460478726396,daily_252,252,,small
NRIM,2021,0.7535764353776786,daily_252,253,,small
NRIM,2022,0.3216060622061987,daily_252,252,,small
NRIM,2023,0.22696978964560766,daily_252,251,,small
NWBI,2016,0.16463539020329468,daily_252,252,,small
NWBI,2017,0.1785139902960371,daily_252,252,,small
NWBI,2018,0.18111598575377255,daily_252,251,,small
NWBI,2019,0.1859645522388297,daily_252,251,,small
NWBI,2020,0.16358284997019312,daily_252,252,,small
NWBI,2021,0.4972975933199527,daily_252,253,,small
NWBI,2022,0.22907579767201552,daily_252,252,,small
NWBI,2023,0.21885298859933897,daily_252,251,,
NWFL,2016,0.24745419230062957,daily_252,252,,
NWFL,2017,0.23127680749617796,daily_252,252,,
NWFL,2018,0.31058107455657347,daily_252,251,,small
NWFL,2019,0.3269338693981905,daily_252,251,,small
NWFL,2020,0.30022899308065204,daily_252,252,,small
NWFL,2021,0.6708308069267586,daily_252,253,,small
NWFL,2022,0.2732702845269462,daily_252,252,,small
NWFL,2023,0.22988974309875784,daily_252,251,,small
OBK,2016,,imputed_peer,0,no_daily_data,
OBK,2017,,imputed_peer,0,no_daily_data,
OBK,2018,,imputed_peer,0,no_daily_data,
OBK,2019,0.2680848908390858,daily_partial,162,insufficient_days,small
OBK,2020,0.22702568472645676,daily_252,252,,small
OBK,2021,0.6251108539837562,daily_252,253,,
OBK,2022,0.3122223671554029,daily_252,252,,
OBK,2023,0.2537624483038113,daily_252,251,,
OCFC,2016,0.2260573269472048,daily_252,252,,
OCFC,2017,0.1999749226481846,daily_252,252,,small
OCFC,2018,0.22127339347791364,daily_252,251,,small
OCFC,2019,0.19792327675508728,daily_252,251,,small
OCFC,2020,0.19640087881712384,daily_252,252,,small
OCFC,2021,0.6031272200393761,daily_252,253,,small
OCFC,2022,0.29782618194732896,daily_252,252,,small
OCFC,2023,0.2374694135296099,daily_252,251,,small
ONB,2016,0.23588229908478273,daily_252,252,,small
ONB,2017,0.25051598919515766,daily_252,252,,small
ONB,2018,0.22474646859423725,daily_252,251,,small
ONB,2019,0.24733072768752198,daily_252,251,,small
ONB,2020,0.20781254788347267,daily_252,252,,small
ONB,2021,0.519361541318114,daily_252,253,,small
ONB,2022,0.2564696707165196,daily_252,252,,small
ONB,2023,0.26987511994585184,daily_252,251,,small
OPBK,2016,0.1397829863745966,daily_252,252,,
OPBK,2017,0.2442248867910882,daily_252,252,,
OPBK,2018,0.2027527510778248,daily_252,251,,
OPBK,2019,0.2848236862786121,daily_252,251,,
OPBK,2020,0.34732859887873313,daily_252,252,,
OPBK,2021,0.5337585910220635,daily_252,253,,small
OPBK,2022,0.4025497665928145,daily_252,252,,small
OPBK,2023,0.33162468064785156,daily_252,251,,
OPOF.O^I25,2016,0.18763246077880602,daily_252,252,,
OPOF.O^I25,2017,0.25761574541599047,daily_252,252,,
OPOF.O^I25,2018,0.2533510313475378,daily_252,251,,
OPOF.O^I25,2019,0.3370533740196762,daily_252,251,,
OPOF.O^I25,2020,0.30925997112024295,daily_252,252,,
OPOF.O^I25,2021,0.6129250140138359,daily_252,253,,
OPOF.O^I25,2022,0.35651129344483296,daily_252,252,,
OPOF.O^I25,2023,0.31147544076084815,daily_252,251,,
ORRF,2016,0.2118199453994725,daily_252,252,,
ORRF,2017,0.29404443961311644,daily_252,252,,
ORRF,2018,0.27098705504430803,daily_252,251,,small
ORRF,2019,0.2424919561555962,daily_252,251,,small
ORRF,2020,0.2714041970551086,daily_252,252,,small
ORRF,2021,0.708648143644331,daily_252,253,,small
ORRF,2022,0.3381495990487611,daily_252,252,,small
ORRF,2023,0.25260142487738774,daily_252,251,,small
OSBC,2016,0.2542370084414049,daily_252,252,,
OSBC,2017,0.31796837560821806,daily_252,252,,small
OSBC,2018,0.30375895647824563,daily_252,251,,small
OSBC,2019,0.2300643723709341,daily_252,251,,small
OSBC,2020,0.22957586072113573,daily_252,252,,small
OSBC,2021,0.6834434562940388,daily_252,253,,small
OSBC,2022,0.2972594308086766,daily_252,252,,small
OSBC,2023,0.3031207602308768,daily_252,251,,small
OVBC,2016,0.24670262052100067,daily_252,253,,
OVBC,2017,0.245220169952208,daily_252,251,,
OVBC,2018,0.3228566574531154,daily_252,251,,small
OVBC,2019,0.40892556806754127,daily_252,251,,small
OVBC,2020,0.36670185889339374,daily_252,252,,small
OVBC,2021,0.7683587639740739,daily_252,253,,small
OVBC,2022,0.3559232600436943,daily_252,252,,small
OVBC,2023,0.3603225478048235,daily_252,251,,small
OVLY,2016,0.34201199456613196,daily_252,252,,
OVLY,2017,0.2827042048923458,daily_252,252,,
OVLY,2018,0.32604494565708453,daily_252,251,,small
OVLY,2019,0.37207771222101493,daily_252,251,,small
OVLY,2020,0.2933154034261024,daily_252,252,,small
OVLY,2021,0.7634545150960472,daily_252,253,,small
OVLY,2022,0.28164420172195936,daily_252,252,,small
OVLY,2023,0.2329014090580329,daily_252,251,,
OZK,2016,0.27068502377266995,daily_252,252,,
OZK,2017,0.3491552982179846,daily_252,252,,
OZK,2018,0.2917343633953373,daily_252,251,,
OZK,2019,0.4221817417562021,daily_252,251,,small
OZK,2020,0.34158774586344326,daily_252,252,,small
OZK,2021,0.6632673251300263,daily_252,253,,small
OZK,2022,0.3214002291524129,daily_252,252,,small
OZK,2023,0.32679260274094835,daily_252,251,,small
PB,2016,0.26878184586365594,daily_252,252,,small
PB,2017,0.3584918718597104,daily_252,252,,small
PB,2018,0.24973140618948175,daily_252,251,,small
PB,2019,0.23299914321036264,daily_252,251,,small
PB,2020,0.2274549026337525,daily_252,252,,small
PB,2021,0.6113771281292235,daily_252,253,,small
PB,2022,0.2503296836675437,daily_252,252,,small
PB,2023,0.24802823707570137,daily_252,251,,
PCB,2016,0.6090513642334237,daily_252,244,,
PCB,2017,0.5532513203244112,daily_252,265,,
PCB,2018,0.26745958545129994,daily_252,238,,
PCB,2019,0.36368775468759346,daily_252,251,,small
PCB,2020,0.22264409277665775,daily_252,252,,small
PCB,2021,0.6382296055992425,daily_252,253,,small
PCB,2022,0.32357790917113427,daily_252,252,,small
PCB,2023,0.30519696007951835,daily_252,251,,small
PDLB,2016,,imputed_peer,0,no_daily_data,
PDLB,2017,,imputed_peer,0,no_daily_data,
PDLB,2018,,imputed_peer,62,no_daily_data,
PDLB,2019,0.2055306731609825,daily_252,251,,small
PDLB,2020,0.16003730091501556,daily_252,252,,small
PDLB,2021,0.7017024732516314,daily_252,253,,small
PDLB,2022,0.35956028357479897,daily_252,252,,small
PDLB,2023,0.16726808661783515,daily_252,251,,small
PEBK,2016,0.24611056168127443,daily_252,252,,
PEBK,2017,0.2330379700585648,daily_252,252,,
PEBK,2018,0.33038565343785187,daily_252,251,,small
PEBK,2019,0.29112196751613334,daily_252,251,,small
PEBK,2020,0.27455984222171875,daily_252,252,,small
PEBK,2021,0.8301913530526175,daily_252,253,,small
PEBK,2022,0.27929833791051045,daily_252,252,,small
PEBK,2023,0.17687408160335397,daily_252,251,,small
PEBO,2016,0.25519972632355703,daily_252,252,,
PEBO,2017,0.23540619545392477,daily_252,252,,small
PEBO,2018,0.23221399314850236,daily_252,251,,small
PEBO,2019,0.20935528453289576,daily_252,251,,small
PEBO,2020,0.1899732247086854,daily_252,252,,small
PEBO,2021,0.6010935040752813,daily_252,253,,small
PEBO,2022,0.2698387382652014,daily_252,252,,small
PEBO,2023,0.2394910825840146,daily_252,251,,
PFBC,2016,0.25140118508475223,daily_252,252,,
PFBC,2017,0.29039319078674247,daily_252,252,,small
PFBC,2018,0.30655672753047936,daily_252,251,,small
PFBC,2019,0.28124905917207216,daily_252,251,,small
PFBC,2020,0.2549776544234749,daily_252,252,,small
PFBC,2021,0.6958129266495235,daily_252,253,,small
PFBC,2022,0.28544018602270355,daily_252,252,,small
PFBC,2023,0.2597823832825321,daily_252,251,,small
PFIS,2016,0.3257026071666883,daily_252,252,,
PFIS,2017,0.2832903239694511,daily_252,252,,
PFIS,2018,0.2617811842412516,daily_252,251,,small
PFIS,2019,0.2521395828346786,daily_252,251,,small
PFIS,2020,0.21642835387469375,daily_252,252,,small
PFIS,2021,0.7172569443117843,daily_252,253,,small
PFIS,2022,0.2741565191635782,daily_252,252,,small
PFIS,2023,0.2667287640561871,daily_252,251,,small
PFS,2016,0.20120741568741826,daily_252,252,,small
PFS,2017,0.207412188305596,daily_252,252,,small
PFS,2018,0.20816871879918566,daily_252,251,,small
PFS,2019,0.2145569199043593,daily_252,251,,small
PFS,2020,0.1778490289346521,daily_252,252,,small
PFS,2021,0.6993819601168372,daily_252,253,,small
PFS,2022,0.28520217644780077,daily_252,252,,small
PFS,2023,0.26485007486976153,daily_252,251,,
PGC,2016,0.25899409662575257,daily_252,252,,
PGC,2017,0.2823931872109024,daily_252,252,,small
PGC,2018,0.23511003316101198,daily_252,251,,small
PGC,2019,0.2260884417531962,daily_252,251,,small
PGC,2020,0.21640560306251438,daily_252,252,,small
PGC,2021,0.7486000971275792,daily_252,253,,small
PGC,2022,0.28326552581085435,daily_252,252,,small
PGC,2023,0.26983923174271546,daily_252,251,,small
PKBK,2016,0.212304678259024,daily_252,252,,
PKBK,2017,0.24262465819697338,daily_252,252,,
PKBK,2018,0.22124847258825076,daily_252,251,,small
PKBK,2019,0.27370140090677425,daily_252,251,,small
PKBK,2020,0.2986347523708741,daily_252,252,,small
PKBK,2021,0.7694201238588875,daily_252,253,,small
PKBK,2022,0.29321311172089826,daily_252,252,,small
PKBK,2023,0.24780994710932328,daily_252,251,,small
PLBC,2016,0.4938275912923431,daily_252,252,,
PLBC,2017,0.34615328939018153,daily_252,252,,
PLBC,2018,0.2925192543368095,daily_252,251,,
PLBC,2019,0.28308519528679343,daily_252,251,,small
PLBC,2020,0.2760530247669343,daily_252,252,,small
PLBC,2021,0.507662210508349,daily_252,253,,small
PLBC,2022,0.2869523337770008,daily_252,252,,small
PLBC,2023,0.3647807823317774,daily_252,251,,small
PNC,2016,0.2122877159081543,daily_252,252,,mid
PNC,2017,0.22425430337910318,daily_252,252,,mid
PNC,2018,0.1750053687984765,daily_252,251,,mid
PNC,2018,0.1750053687984765,daily_252,251,,mid
PNC,2018,0.1750053687984765,daily_252,251,,mid
PNC,2018,0.1750053687984765,daily_252,251,,mid
PNC,2019,0.232105227296382,daily_252,251,,
PNC,2020,0.19545497638934492,daily_252,252,,mid
PNC,2021,0.5771282729818057,daily_252,253,,large
PNC,2022,0.25837295144196437,daily_252,252,,large
PNC,2023,0.30562306062019096,daily_252,251,,
PNFP,2016,0.2712464667656383,daily_252,252,,small
PNFP,2017,0.28894191421950677,daily_252,252,,small
PNFP,2018,0.2567170584199196,daily_252,251,,small
PNFP,2019,0.25639161845517255,daily_252,251,,small
PNFP,2020,0.247702402395208,daily_252,252,,small
PNFP,2021,0.6923110242956135,daily_252,253,,small
PNFP,2022,0.3323169731718788,daily_252,252,,small
PNFP,2023,0.35092340707230424,daily_252,251,,
PPBI.O^I25,2016,0.21745348880032755,daily_252,252,,
PPBI.O^I25,2017,0.27359275152430307,daily_252,252,,
PPBI.O^I25,2018,0.2897636181645131,daily_252,251,,
PPBI.O^I25,2019,0.3108140555567804,daily_252,251,,
PPBI.O^I25,2020,0.27253137351447615,daily_252,252,,
PPBI.O^I25,2021,0.7140321896556996,daily_252,253,,
PPBI.O^I25,2022,0.32815096203280303,daily_252,252,,
PPBI.O^I25,2023,0.3239108705420025,daily_252,251,,
PRK,2016,0.2460512556908366,daily_252,252,,small
PRK,2017,0.2618085651905988,daily_252,252,,small
PRK,2018,0.2214032697401893,daily_252,251,,small
PRK,2019,0.24294904862307298,daily_252,251,,small
PRK,2020,0.21461158243788092,daily_252,252,,small
PRK,2021,0.5773913895751949,daily_252,253,,small
PRK,2022,0.298657682461877,daily_252,252,,small
PRK,2023,0.2569297796411831,daily_252,251,,small
PVBC,2016,0.282009405781674,daily_partial,117,insufficient_days,
PVBC,2017,0.219401913945223,daily_252,252,,
PVBC,2018,0.33241881065601453,daily_252,251,,
PVBC,2019,0.3904281817124108,daily_252,251,,
PVBC,2020,0.2953150176240288,daily_252,252,,
PVBC,2021,0.4727565682353949,daily_252,253,,small
PVBC,2022,0.29055411779496687,daily_252,252,,small
PVBC,2023,0.45475883008551593,daily_252,251,,
PWOD.O^G25,2016,0.20237647958382174,daily_252,252,,
PWOD.O^G25,2017,0.2882813663085731,daily_252,252,,
PWOD.O^G25,2018,0.21153792128900162,daily_252,251,,
PWOD.O^G25,2019,0.19634505524672002,daily_252,251,,
PWOD.O^G25,2020,0.22013615937098616,daily_252,252,,
PWOD.O^G25,2021,0.622551740369997,daily_252,253,,
PWOD.O^G25,2022,0.26446708310666284,daily_252,252,,
PWOD.O^G25,2023,0.17452709441177164,daily_252,251,,
QCRH,2016,0.21651414300773603,daily_252,252,,
QCRH,2017,0.24043371146730888,daily_252,252,,small
QCRH,2018,0.22406777287397053,daily_252,251,,small
QCRH,2019,0.2456202533502081,daily_252,251,,small
QCRH,2020,0.24136108513784638,daily_252,252,,small
QCRH,2021,0.6672768712316317,daily_252,253,,small
QCRH,2022,0.2679535373067957,daily_252,252,,small
QCRH,2023,0.2683649968088681,daily_252,251,,
RBB,2016,,imputed_peer,0,no_daily_data,
RBB,2017,,imputed_peer,0,no_daily_data,
RBB,2018,0.1672072502854341,daily_partial,109,insufficient_days,small
RBB,2019,0.25480269197101185,daily_252,251,,small
RBB,2020,0.29085629510719313,daily_252,252,,small
RBB,2021,0.578626005630816,daily_252,253,,small
RBB,2022,0.31383151177708796,daily_252,252,,small
RBB,2023,0.28798569861183965,daily_252,251,,small
RBCAA,2016,0.22843511043485387,daily_252,252,,
RBCAA,2017,0.23800261259679892,daily_252,252,,small
RBCAA,2018,0.24570975917576177,daily_252,251,,small
RBCAA,2019,0.25553471736337213,daily_252,251,,small
RBCAA,2020,0.2783177536248312,daily_252,252,,small
RBCAA,2021,0.649132652012163,daily_252,253,,small
RBCAA,2022,0.25570019087815943,daily_252,252,,small
RBCAA,2023,0.24488603363302555,daily_252,251,,small
RF,2016,0.2775756904970454,daily_252,252,,mid
RF,2017,0.34189695604864934,daily_252,252,,mid
RF,2018,0.22659595805484056,daily_252,251,,mid
RF,2019,0.2661566403725935,daily_252,251,,mid
RF,2020,0.25852357723316616,daily_252,252,,mid
RF,2021,0.7103924819827174,daily_252,253,,mid
RF,2022,0.31950090566846046,daily_252,252,,mid
RF,2023,0.3627128578593047,daily_252,251,,
RMBI,2016,,imputed_peer,0,no_daily_data,
RMBI,2017,,imputed_peer,0,no_daily_data,
RMBI,2018,,imputed_peer,0,no_daily_data,
RMBI,2019,,imputed_peer,0,no_daily_data,
RMBI,2020,0.15853367751141778,daily_partial,126,insufficient_days,small
RMBI,2021,0.4321481752720885,daily_252,253,,small
RMBI,2022,0.21958060301770435,daily_252,252,,small
RMBI,2023,0.21256905052191852,daily_252,251,,small
RNST,2016,0.2364840051229442,imputed_peer,0,no_daily_data,small
RNST,2017,0.2602568778080121,imputed_peer,0,no_daily_data,small
RNST,2018,0.245226588249759,imputed_peer,0,no_daily_data,small
RNST,2019,0.24332152929237977,imputed_peer,0,no_daily_data,small
