Index,Date,Instrument,Total Return
1432,2014,HOMB.N,126.2265294
1433,2015,HOMB.N,-13.89558232
1434,2016,HOMB.N,25.99502489
1435,2017,HOMB.N,37.0681145
1436,2018,HOMB.N,-16.27655743
1437,2019,HOMB.N,-29.72043011
1438,2020,HOMB.N,20.31823745
1439,2021,HOMB.N,-0.915564604
1440,2022,HOMB.N,25.00000001
1441,2023,HOMB.N,-3.793248414
1442,2024,HOMB.N,14.7963818
1443,2013,HONE.OQ,NaN
1444,2014,HONE.OQ,NaN
1445,2015,HONE.OQ,NaN
1446,2016,HONE.OQ,NaN
1447,2017,HONE.OQ,49.69040247
1448,2018,HONE.OQ,-0.930713554
1449,2019,HONE.OQ,-17.06680585
1450,2020,HONE.OQ,24.1752303
1451,2021,HONE.OQ,-0.194730512
1452,2022,HONE.OQ,38.12192529
1453,2023,HONE.OQ,-4.092806454
1454,2024,HONE.OQ,-11.86191003
1455,2013,HOPE.OQ,22.94699681
1456,2014,HOPE.OQ,46.02103466
1457,2015,HOPE.OQ,-11.22981603
1458,2016,HOPE.OQ,23.12605458
1459,2017,HOPE.OQ,30.86754487
1460,2018,HOPE.OQ,-14.39878267
1461,2019,HOPE.OQ,-32.85759904
1462,2020,HOPE.OQ,30.35609495
1463,2021,HOPE.OQ,-22.11683352
1464,2022,HOPE.OQ,40.37783725
1465,2023,HOPE.OQ,-9.543888995
1466,2024,HOPE.OQ,-0.14200792
1467,2013,HTBK.OQ,47.25738397
1468,2014,HTBK.OQ,19.02750731
1469,2015,HTBK.OQ,9.537273975
1470,2016,HTBK.OQ,39.96068192
1471,2017,HTBK.OQ,24.91743294
1472,2018,HTBK.OQ,9.167487732
1473,2019,HTBK.OQ,-23.83586636
1474,2020,HTBK.OQ,17.62298947
1475,2021,HTBK.OQ,-26.27766034
1476,2022,HTBK.OQ,41.08909347
1477,2023,HTBK.OQ,13.59660892
1478,2024,HTBK.OQ,-19.16611418
1479,2013,HTH.N,60.23668638
1480,2014,HTH.N,70.82717873
1481,2015,HTH.N,-13.74837872
1482,2016,HTH.N,-3.659147871
1483,2017,HTH.N,55.39960626
1484,2018,HTH.N,-14.19038941
1485,2019,HTH.N,-28.69605074
1486,2020,HTH.N,41.93409697
1487,2021,HTH.N,12.4195433
1488,2022,HTH.N,29.52676925
1489,2023,HTH.N,-12.85669983
1490,2024,HTH.N,19.7693505
1491,2013,HWBK.OQ,36.00817445
1492,2014,HWBK.OQ,65.1713958
1493,2015,HWBK.OQ,22.2276004
1494,2016,HWBK.OQ,15.40136931
1495,2017,HWBK.OQ,18.48155365
1496,2018,HWBK.OQ,23.88642124
1497,2019,HWBK.OQ,7.137779317
1498,2020,HWBK.OQ,28.49377438
1499,2021,HWBK.OQ,-8.423073337
1500,2022,HWBK.OQ,25.77699739
1501,2023,HWBK.OQ,-9.952562158
1502,2024,HWBK.OQ,25.44739547
1503,2013,HWC.OQ,2.407338475
1504,2014,HWC.OQ,19.20879379
1505,2015,HWC.OQ,-13.86535773
1506,2016,HWC.OQ,-15.22717281
1507,2017,HWC.OQ,76.74963491
1508,2018,HWC.OQ,17.20292435
1509,2019,HWC.OQ,-28.48199885
1510,2020,HWC.OQ,30.16478432
1511,2021,HWC.OQ,-19.24594312
1512,2022,HWC.OQ,50.54363564
1513,2023,HWC.OQ,-1.217235041
1514,2024,HWC.OQ,3.194650252
1515,2013,IBCP.OQ,153.6231884
1516,2014,IBCP.OQ,242.8571428
1517,2015,IBCP.OQ,10.30224879
1518,2016,IBCP.OQ,18.93276355
1519,2017,IBCP.OQ,45.62475782
1520,2018,IBCP.OQ,4.995844237
1521,2019,IBCP.OQ,-3.51347764
1522,2020,IBCP.OQ,11.37126512
1523,2021,IBCP.OQ,-14.2005847
1524,2022,IBCP.OQ,34.24637032
1525,2023,IBCP.OQ,4.327004371
1526,2024,IBCP.OQ,14.01354708
1527,2013,IBOC.OQ,0.394451641
1528,2014,IBOC.OQ,49.17087418
1529,2015,IBOC.OQ,2.696901702
1530,2016,IBOC.OQ,-0.900491374
1531,2017,IBOC.OQ,62.29740819
1532,2018,IBOC.OQ,-0.997723026
1533,2019,IBOC.OQ,-11.77634608
1534,2020,IBOC.OQ,28.6481925
1535,2021,IBOC.OQ,-9.589855253
1536,2022,IBOC.OQ,16.46673734
1537,2023,IBOC.OQ,10.93873856
1538,2024,IBOC.OQ,21.96936939
1539,2013,INBK.O,127.4078224
1540,2014,INBK.O,62.38389238
1541,2015,INBK.O,-24.63817552
1542,2016,INBK.O,73.06083605
1543,2017,INBK.O,12.60242874
1544,2018,INBK.O,20.12176232
1545,2019,INBK.O,-45.97402635
1546,2020,INBK.O,17.32960113
1547,2021,INBK.O,22.84245474
1548,2022,INBK.O,64.79031016
1549,2023,INBK.O,-48.01048458
1550,2024,INBK.O,0.991080545
1551,2013,INDB.OQ,9.196966565
1552,2014,INDB.OQ,38.77503397
1553,2015,INDB.OQ,11.97796164
1554,2016,INDB.OQ,11.14812449
1555,2017,INDB.OQ,54.79890139
1556,2018,INDB.OQ,1.050149233
1557,2019,INDB.OQ,2.725392238
1558,2020,INDB.OQ,21.12778044
1559,2021,INDB.OQ,-9.584794383
1560,2022,INDB.OQ,14.34259917
1561,2023,INDB.OQ,6.221626106
1562,2024,INDB.OQ,-18.90905913
1563,2013,ISTR.OQ,NaN
1564,2014,ISTR.OQ,NaN
1565,2015,ISTR.OQ,-2.365786987
1566,2016,ISTR.OQ,27.32576181
1567,2017,ISTR.OQ,6.243688891
1568,2018,ISTR.OQ,29.62514374
1569,2019,ISTR.OQ,3.709742408
1570,2020,ISTR.OQ,-2.284253641
1571,2021,ISTR.OQ,-29.79025214
1572,2022,ISTR.OQ,12.98369546
1573,2023,ISTR.OQ,19.03769903
1574,2024,ISTR.OQ,-28.56982991
1575,2013,JMSB.O,NaN
1576,2014,JMSB.O,8.455882351
1577,2015,JMSB.O,20
1578,2016,JMSB.O,13.55936745
1579,2017,JMSB.O,23.88059702
1580,2018,JMSB.O,7.22891567
1581,2019,JMSB.O,-16.01123596
1582,2020,JMSB.O,10.36789298
1583,2021,JMSB.O,-13.33333334
1584,2022,JMSB.O,39.16083916
1585,2023,JMSB.O,45.81686808
1586,2024,JMSB.O,-20.78827901
1587,2013,JPM.N,36.17974705
1588,2014,JPM.N,36.71044635
1589,2015,JPM.N,9.881281512
1590,2016,JPM.N,8.366289208
1591,2017,JPM.N,34.56645971
1592,2018,JPM.N,26.73143656
1593,2019,JPM.N,-6.645787487
1594,2020,JPM.N,47.26676933
1595,2021,JPM.N,-5.518061418
1596,2022,JPM.N,27.72528075
1597,2023,JPM.N,-12.61136262
1598,2024,JPM.N,30.62735858
1599,2013,KEY.N,11.95015234
1600,2014,KEY.N,62.4896727
1601,2015,KEY.N,5.526520978
1602,2016,KEY.N,-3.103253441
1603,2017,KEY.N,42.13830636
1604,2018,KEY.N,12.73663932
1605,2019,KEY.N,-24.63322032
1606,2020,KEY.N,42.69617744
1607,2021,KEY.N,-14.49849419
1608,2022,KEY.N,45.90022112
1609,2023,KEY.N,-21.65766229
1610,2024,KEY.N,-11.54691641
1611,2013,LARK.OQ,14.14504683
1612,2014,LARK.OQ,7.933278357
1613,2015,LARK.OQ,16.26045014
1614,2016,LARK.OQ,33.03896753
1615,2017,LARK.OQ,15.58456812
1616,2018,LARK.OQ,11.57376671
1617,2019,LARK.OQ,-14.67262642
1618,2020,LARK.OQ,18.75288305
1619,2021,LARK.OQ,-0.990997256
1620,2022,LARK.OQ,34.89652833
1621,2023,LARK.OQ,-13.86059431
1622,2024,LARK.OQ,-6.283390753
1623,2013,LCNB.OQ,11.80914465
1624,2014,LCNB.OQ,33.77521387
1625,2015,LCNB.OQ,-12.14752122
1626,2016,LCNB.OQ,12.98287185
1627,2017,LCNB.OQ,47.31753447
1628,2018,LCNB.OQ,-9.227950591
1629,2019,LCNB.OQ,-23.2112435
1630,2020,LCNB.OQ,32.55092885
1631,2021,LCNB.OQ,-20.11959036
1632,2022,LCNB.OQ,38.79568459
1633,2023,LCNB.OQ,-3.361116129
1634,2024,LCNB.OQ,-7.366207626
1635,2013,LKFN.OQ,3.174615091
1636,2014,LKFN.OQ,53.80892927
1637,2015,LKFN.OQ,13.93241039
1638,2016,LKFN.OQ,9.655423167
1639,2017,LKFN.OQ,55.97028747
1640,2018,LKFN.OQ,4.311533638
1641,2019,LKFN.OQ,-15.37624906
1642,2020,LKFN.OQ,24.97551214
1643,2021,LKFN.OQ,12.52374055
1644,2022,LKFN.OQ,52.7567911
1645,2023,LKFN.OQ,-7.013731275
1646,2024,LKFN.OQ,-7.763319195
1647,2013,LOB.N,NaN
1648,2014,LOB.N,NaN
1649,2015,LOB.N,NaN
1650,2016,LOB.N,NaN
1651,2017,LOB.N,NaN
1652,2018,LOB.N,NaN
1653,2019,LOB.N,NaN
1654,2020,LOB.N,NaN
1655,2021,LOB.N,NaN
1656,2022,LOB.N,NaN
1657,2023,LOB.N,-2.265372167
1658,2024,LOB.N,51.25251919
1659,2013,MBCN.O,48.35487622
1660,2014,MBCN.O,3.909674993
1661,2015,MBCN.O,31.53228715
1662,2016,MBCN.O,-2.064180149
1663,2017,MBCN.O,22.34258984
1664,2018,MBCN.O,27.52676781
1665,2019,MBCN.O,-9.842227547
1666,2020,MBCN.O,26.11309281
1667,2021,MBCN.O,-11.20082385
1668,2022,MBCN.O,13.40808783
1669,2023,MBCN.O,13.87623363
1670,2024,MBCN.O,21.88251422
1671,2013,MBIN.OQ,NaN
1672,2014,MBIN.OQ,NaN
1673,2015,MBIN.OQ,NaN
1674,2016,MBIN.OQ,NaN
1675,2017,MBIN.OQ,NaN
1676,2018,MBIN.OQ,17.42458642
1677,2019,MBIN.OQ,2.427413555
1678,2020,MBIN.OQ,0.313524006
1679,2021,MBIN.OQ,42.61332929
1680,2022,MBIN.OQ,72.81196477
1681,2023,MBIN.OQ,-22.06497722
1682,2024,MBIN.OQ,76.98958384
1683,2013,MBWM.OQ,69.4016858
1684,2014,MBWM.OQ,33.98438119
1685,2015,MBWM.OQ,9.024502001
1686,2016,MBWM.OQ,20.03642564
1687,2017,MBWM.OQ,59.72585568
1688,2018,MBWM.OQ,-4.001090892
1689,2019,MBWM.OQ,-15.72500943
1690,2020,MBWM.OQ,33.31005202
1691,2021,MBWM.OQ,-22.00213738
1692,2022,MBWM.OQ,33.74000547
1693,2023,MBWM.OQ,-0.863557206
1694,2024,MBWM.OQ,25.77244445
1695,2013,MCB.N,NaN
1696,2014,MCB.N,NaN
1697,2015,MCB.N,NaN
1698,2016,MCB.N,NaN
1699,2017,MCB.N,NaN
1700,2018,MCB.N,13.14162859
1701,2019,MCB.N,-26.72209027
1702,2020,MCB.N,56.33711507
1703,2021,MCB.N,-24.79784367
1704,2022,MCB.N,193.7138131
1705,2023,MCB.N,-44.92631184
1706,2024,MCB.N,-5.607635929
1707,2013,MCBS.O,NaN
1708,2014,MCBS.O,NaN
1709,2015,MCBS.O,NaN
1710,2016,MCBS.O,NaN
1711,2017,MCBS.O,NaN
1712,2018,MCBS.O,68.15405598
1713,2019,MCBS.O,65.82914573
1714,2020,MCBS.O,7.701684349
1715,2021,MCBS.O,-15.17705149
1716,2022,MCBS.O,95.72504229
1717,2023,MCBS.O,-19.24562627
1718,2024,MCBS.O,15.36277953
1719,2013,MFIN.OQ,10.96269238
1720,2014,MFIN.OQ,29.73312781
1721,2015,MFIN.OQ,-24.76540513
1722,2016,MFIN.OQ,-21.88830339
1723,2017,MFIN.OQ,-53.42905967
1724,2018,MFIN.OQ,17.88079471
1725,2019,MFIN.OQ,31.74157303
1726,2020,MFIN.OQ,55.01066099
1727,2021,MFIN.OQ,-32.5997249
1728,2022,MFIN.OQ,18.36734694
1729,2023,MFIN.OQ,28.19223718
1730,2024,MFIN.OQ,44.00325423
1731,2013,MNSB.O,1.338432124
1732,2014,MNSB.O,52.83018869
1733,2015,MNSB.O,9.876543209
1734,2016,MNSB.O,38.76404494
1735,2017,MNSB.O,14.97975708
1736,2018,MNSB.O,23.38028169
1737,2019,MNSB.O,2.243145574
1738,2020,MNSB.O,34.8182884
1739,2021,MNSB.O,-26.47826087
1740,2022,MNSB.O,45.41691307
1741,2023,MNSB.O,12.88857578
1742,2024,MNSB.O,-8.161897076
1743,2013,MOFG.OQ,42.89100875
1744,2014,MOFG.OQ,35.37940213
1745,2015,MOFG.OQ,8.377033233
1746,2016,MOFG.OQ,7.69434823
1747,2017,MOFG.OQ,26.35133424
1748,2018,MOFG.OQ,-9.10385279
1749,2019,MOFG.OQ,-24.11238816
1750,2020,MOFG.OQ,49.83546477
1751,2021,MOFG.OQ,-29.61955064
1752,2022,MOFG.OQ,36.1717282
1753,2023,MOFG.OQ,1.087064545
1754,2024,MOFG.OQ,-11.47225173
1755,2013,MPB.OQ,45.49345775
1756,2014,MPB.OQ,35.51981242
1757,2015,MPB.OQ,11.6266448
1758,2016,MPB.OQ,4.972586072
1759,2017,MPB.OQ,53.4547402
1760,2018,MPB.OQ,48.98561034
1761,2019,MPB.OQ,-32.19934867
1762,2020,MPB.OQ,29.13488687
1763,2021,MPB.OQ,-21.21152711
1764,2022,MPB.OQ,49.56767956
1765,2023,MPB.OQ,-2.93254431
1766,2024,MPB.OQ,-16.03193639
1767,2013,MSBI.OQ,NaN
1768,2014,MSBI.OQ,NaN
1769,2015,MSBI.OQ,NaN
1770,2016,MSBI.OQ,NaN
1771,2017,MSBI.OQ,67.57793127
1772,2018,MSBI.OQ,-8.001843278
1773,2019,MSBI.OQ,-29.21051342
1774,2020,MSBI.OQ,34.51841226
1775,2021,MSBI.OQ,-34.32231788
1776,2022,MSBI.OQ,45.16278322
1777,2023,MSBI.OQ,11.95112101
1778,2024,MSBI.OQ,9.172693331
1779,2013,MTB.N,33.23362744
1780,2014,MTB.N,21.29044409
1781,2015,MTB.N,10.41664912
1782,2016,MTB.N,-1.299260502
1783,2017,MTB.N,32.11647453
1784,2018,MTB.N,11.36559777
1785,2019,MTB.N,-14.59501233
1786,2020,MTB.N,21.66097792
1787,2021,MTB.N,-22.09055917
1788,2022,MTB.N,24.28906923
1789,2023,MTB.N,-2.98268415
1790,2024,MTB.N,-1.667149232
1791,2013,MVBF.O,42.85714286
1792,2014,MVBF.O,38.33333333
1793,2015,MVBF.O,-9.446204403
1794,2016,MVBF.O,-12.49491003
1795,2017,MVBF.O,-1.804674712
1796,2018,MVBF.O,57.80243226
1797,2019,MVBF.O,-9.7093205
1798,2020,MVBF.O,39.62363629
1799,2021,MVBF.O,-6.958764363
1800,2022,MVBF.O,85.4712897
1801,2023,MVBF.O,-45.82125074
1802,2024,MVBF.O,5.720433471
1803,2013,MYFW.OQ,NaN
1804,2014,MYFW.OQ,NaN
1805,2015,MYFW.OQ,NaN
1806,2016,MYFW.OQ,NaN
1807,2017,MYFW.OQ,NaN
1808,2018,MYFW.OQ,NaN
1809,2019,MYFW.OQ,-40.55837564
1810,2020,MYFW.OQ,40.64901794
1811,2021,MYFW.OQ,18.82210078
1812,2022,MYFW.OQ,55.13541135
1813,2023,MYFW.OQ,-7.279314887
1814,2024,MYFW.OQ,-29.55595026
1815,2013,NBHC.N,-2.849391519
1816,2014,NBHC.N,13.8601648
1817,2015,NBHC.N,-8.385601183
1818,2016,NBHC.N,11.20643321
1819,2017,NBHC.N,50.66487486
1820,2018,NBHC.N,2.77244584
1821,2019,NBHC.N,-3.432867725
1822,2020,NBHC.N,16.554583
1823,2021,NBHC.N,-4.462937897
1824,2022,NBHC.N,37.04678979
1825,2023,NBHC.N,-2.152520476
1826,2024,NBHC.N,-8.824154959
1827,2013,NBTB.OQ,-4.799619124
1828,2014,NBTB.OQ,32.58393697
1829,2015,NBTB.OQ,5.069789852
1830,2016,NBTB.OQ,9.725511012
1831,2017,NBTB.OQ,54.62110729
1832,2018,NBTB.OQ,-9.910754282
1833,2019,NBTB.OQ,-3.517076267
1834,2020,NBTB.OQ,20.58516031
1835,2021,NBTB.OQ,-18.12594543
1836,2022,NBTB.OQ,23.63324454
1837,2023,NBTB.OQ,16.03722631
1838,2024,NBTB.OQ,-0.090922245
1839,2013,NFBK.OQ,8.610392214
1840,2014,NFBK.OQ,26.58890969
1841,2015,NFBK.OQ,14.37842014
1842,2016,NFBK.OQ,9.603440858
1843,2017,NFBK.OQ,27.9508904
1844,2018,NFBK.OQ,-12.76536144
1845,2019,NFBK.OQ,-18.56875465
1846,2020,NFBK.OQ,28.66239186
1847,2021,NFBK.OQ,-24.40050751
1848,2022,NFBK.OQ,35.15421007
1849,2023,NFBK.OQ,0.865998466
1850,2024,NFBK.OQ,-16.1423707
1851,2013,NIC,NaN
1852,2014,NIC,3.375000002
1853,2015,NIC,51.14873035
1854,2016,NIC,27.16
1855,2017,NIC,50.01572822
1856,2018,NIC,14.78297336
1857,2019,NIC,-10.85129704
1858,2020,NIC,51.33196722
1859,2021,NIC,-10.15572106
1860,2022,NIC,29.2388847
1861,2023,NIC,-6.950437319
1862,2024,NIC,1.949831915
1863,2013,NKSH.OQ,20.34807164
1864,2014,NKSH.OQ,17.48049424
1865,2015,NKSH.OQ,-14.585954
1866,2016,NKSH.OQ,21.28191985
1867,2017,NKSH.OQ,26.35368421
1868,2018,NKSH.OQ,7.5377334
1869,2019,NKSH.OQ,-17.7407465
1870,2020,NKSH.OQ,27.40135534
1871,2021,NKSH.OQ,-26.98553799
1872,2022,NKSH.OQ,20.42537269
1873,2023,NKSH.OQ,15.83567627
1874,2024,NKSH.OQ,-13.17603004
1875,2013,NRIM.OQ,32.8297345
1876,2014,NRIM.OQ,19.08513878
1877,2015,NRIM.OQ,2.773479611
1878,2016,NRIM.OQ,4.220747052
1879,2017,NRIM.OQ,22.44528273
1880,2018,NRIM.OQ,10.11305365
1881,2019,NRIM.OQ,-0.27852449
1882,2020,NRIM.OQ,20.61631677
1883,2021,NRIM.OQ,-6.987006288
1884,2022,NRIM.OQ,32.43965731
1885,2023,NRIM.OQ,30.74660992
1886,2024,NRIM.OQ,10.38734268
1887,2013,NWBI.OQ,2.572492339
1888,2014,NWBI.OQ,26.42589048
1889,2015,NWBI.OQ,-4.528825633
1890,2016,NWBI.OQ,11.71813796
1891,2017,NWBI.OQ,40.58778367
1892,2018,NWBI.OQ,-3.534152861
1893,2019,NWBI.OQ,5.397081964
1894,2020,NWBI.OQ,2.347369478
1895,2021,NWBI.OQ,-17.98980666
1896,2022,NWBI.OQ,17.81907993
1897,2023,NWBI.OQ,4.591078229
1898,2024,NWBI.OQ,-4.383546236
1899,2013,NWFL.OQ,11.65566766
1900,2014,NWFL.OQ,2.695516124
1901,2015,NWFL.OQ,11.43130996
1902,2016,NWFL.OQ,3.068629072
1903,2017,NWFL.OQ,20.56937076
1904,2018,NWFL.OQ,52.89968343
1905,2019,NWFL.OQ,2.658500707
1906,2020,NWFL.OQ,21.47186044
1907,2021,NWFL.OQ,-30.32876949
1908,2022,NWFL.OQ,3.339662634
1909,2023,NWFL.OQ,34.1236073
1910,2024,NWFL.OQ,2.416762263
1911,2013,OBK.N,NaN
1912,2014,OBK.N,NaN
1913,2015,OBK.N,NaN
1914,2016,OBK.N,NaN
1915,2017,OBK.N,NaN
1916,2018,OBK.N,NaN
1917,2019,OBK.N,-8.89412958
1918,2020,OBK.N,11.86333561
1919,2021,OBK.N,-25.448291
1920,2022,OBK.N,56.44455775
1921,2023,OBK.N,-13.30226112
1922,2024,OBK.N,-1.244559513
1923,2013,OCFC.OQ,8.902438215
1924,2014,OCFC.OQ,28.41758281
1925,2015,OCFC.OQ,3.047863054
1926,2016,OCFC.OQ,20.38642142
1927,2017,OCFC.OQ,54.27948849
1928,2018,OCFC.OQ,-10.6771825
1929,2019,OCFC.OQ,-12.24791581
1930,2020,OCFC.OQ,16.67738375
1931,2021,OCFC.OQ,-24.01017319
1932,2022,OCFC.OQ,23.04967596
1933,2023,OCFC.OQ,-0.904738797
1934,2024,OCFC.OQ,-14.36690281
1935,2013,ONB.OQ,4.94251484
1936,2014,ONB.OQ,33.24232208
1937,2015,ONB.OQ,-0.061637924
1938,2016,ONB.OQ,-5.724367293
1939,2017,ONB.OQ,39.04310862
1940,2018,ONB.OQ,-0.918165171
1941,2019,ONB.OQ,-9.229663781
1942,2020,ONB.OQ,22.4175179
1943,2021,ONB.OQ,-5.964866544
1944,2022,ONB.OQ,12.89845508
1945,2023,ONB.OQ,2.480871139
1946,2024,ONB.OQ,-2.4637968
1947,2013,OPBK.O,61.53846154
1948,2014,OPBK.O,257.1428571
1949,2015,OPBK.O,-5.333333332
1950,2016,OPBK.O,-7.746478872
1951,2017,OPBK.O,17.55725191
1952,2018,OPBK.O,27.27272728
1953,2019,OPBK.O,-9.489795924
1954,2020,OPBK.O,19.37211957
1955,2021,OPBK.O,-22.80028725
1956,2022,OPBK.O,71.04605863
1957,2023,OPBK.O,-9.336393756
1958,2024,OPBK.O,3.242264058
1959,2013,OPOF.O^I25,10.42432815
1960,2014,OPOF.O^I25,18.03597741
1961,2015,OPOF.O^I25,19.03803222
1962,2016,OPOF.O^I25,16.87369154
1963,2017,OPOF.O^I25,48.62839858
1964,2018,OPOF.O^I25,20.7749413
1965,2019,OPOF.O^I25,-25.37673459
1966,2020,OPOF.O^I25,28.44261449
1967,2021,OPOF.O^I25,-29.16364342
1968,2022,OPOF.O^I25,26.01251658
1969,2023,OPOF.O^I25,18.07816519
1970,2024,OPOF.O^I25,-31.54036988
1971,2013,ORRF.OQ,18.90909091
1972,2014,ORRF.OQ,66.66666668
1973,2015,ORRF.OQ,3.853211005
1974,2016,ORRF.OQ,7.238299344
1975,2017,ORRF.OQ,26.95362189
1976,2018,ORRF.OQ,14.7370695
1977,2019,ORRF.OQ,-26.36322042
1978,2020,ORRF.OQ,27.85413752
1979,2021,ORRF.OQ,-23.4564956
1980,2022,ORRF.OQ,57.54746551
1981,2023,ORRF.OQ,-5.281320406
1982,2024,ORRF.OQ,32.22143496
1983,2013,OSBC.OQ,-8.270676696
1984,2014,OSBC.OQ,277.8688525
1985,2015,OSBC.OQ,16.48590021
1986,2016,OSBC.OQ,45.99627561
1987,2017,OSBC.OQ,41.50567158
1988,2018,OSBC.OQ,23.94632998
1989,2019,OSBC.OQ,-4.498494767
1990,2020,OSBC.OQ,3.937645377
1991,2021,OSBC.OQ,-24.69551395
1992,2022,OSBC.OQ,26.24399392
1993,2023,OSBC.OQ,29.21329888
1994,2024,OSBC.OQ,-2.393961311
1995,2013,OVBC.OQ,4.549846023
1996,2014,OVBC.OQ,24.20229016
1997,2015,OVBC.OQ,10.57176067
1998,2016,OVBC.OQ,3.733945842
1999,2017,OVBC.OQ,13.96237621
2000,2018,OVBC.OQ,52.5286734
2001,2019,OVBC.OQ,-10.66887909
2002,2020,OVBC.OQ,14.5397068
2003,2021,OVBC.OQ,-38.34215473
2004,2022,OVBC.OQ,27.40486864
2005,2023,OVBC.OQ,-5.900671491
2006,2024,OVBC.OQ,-9.288038474
2007,2013,OVLY.OQ,10.37037037
2008,2014,OVLY.OQ,10.73825503
2009,2015,OVLY.OQ,25.84764036
2010,2016,OVLY.OQ,3.531959387
2011,2017,OVLY.OQ,23.22127659
2012,2018,OVLY.OQ,57.68152594
2013,2019,OVLY.OQ,-5.132226615
2014,2020,OVLY.OQ,7.893981846
2015,2021,OVLY.OQ,-13.0065269
2016,2022,OVLY.OQ,6.545927134
2017,2023,OVLY.OQ,32.35474323
2018,2024,OVLY.OQ,33.86179019
2019,2013,OZK.OQ,14.77738499
2020,2014,OZK.OQ,71.98851933
2021,2015,OZK.OQ,36.04500349
2022,2016,OZK.OQ,32.21645137
2023,2017,OZK.OQ,7.950290201
2024,2018,OZK.OQ,-6.507716423
2025,2019,OZK.OQ,-52.01358562
2026,2020,OZK.OQ,38.1530433
2027,2021,OZK.OQ,7.337777339
2028,2022,OZK.OQ,53.0184881
2029,2023,OZK.OQ,-11.25252739
2030,2024,OZK.OQ,29.07009522
2031,2013,PB.N,6.031150707
2032,2014,PB.N,53.41822566
2033,2015,PB.N,-11.20939124
2034,2016,PB.N,-11.69654944
2035,2017,PB.N,53.51226223
2036,2018,PB.N,-0.355611684
2037,2019,PB.N,-9.19992559
2038,2020,PB.N,18.18678764
2039,2021,PB.N,-0.412538033
2040,2022,PB.N,6.355541076
2041,2023,PB.N,3.620949819
2042,2024,PB.N,-3.398828733
2043,2013,PCB.O,100
2044,2014,PCB.O,122.2222222
2045,2015,PCB.O,3.166666667
2046,2016,PCB.O,14.41312255
2047,2017,PCB.O,11.55881066
2048,2018,PCB.O,19.48903269
2049,2019,PCB.O,1.308058161
2050,2020,PCB.O,12.06589888
2051,2021,PCB.O,-39.22412533
2052,2022,PCB.O,122.7265807
2053,2023,PCB.O,-17.03966523
2054,2024,PCB.O,8.904254604
2055,2013,PDLB.OQ,NaN
2056,2014,PDLB.OQ,NaN
2057,2015,PDLB.OQ,NaN
2058,2016,PDLB.OQ,NaN
2059,2017,PDLB.OQ,NaN
2060,2018,PDLB.OQ,1.879194631
2061,2019,PDLB.OQ,-16.07378129
2062,2020,PDLB.OQ,15.38461538
2063,2021,PDLB.OQ,-28.50340136
2064,2022,PDLB.OQ,39.29590866
2065,2023,PDLB.OQ,-11.17987593
2066,2024,PDLB.OQ,4.721030044
2067,2013,PEBK.OQ,72.07440692
2068,2014,PEBK.OQ,54.63568101
2069,2015,PEBK.OQ,27.36310865
2070,2016,PEBK.OQ,8.710232179
2071,2017,PEBK.OQ,32.27596317
2072,2018,PEBK.OQ,36.8996258
2073,2019,PEBK.OQ,-18.89875515
2074,2020,PEBK.OQ,37.47852559
2075,2021,PEBK.OQ,-27.47636528
2076,2022,PEBK.OQ,22.87562011
2077,2023,PEBK.OQ,21.77860416
2078,2024,PEBK.OQ,-3.810805751
2079,2013,PEBO.OQ,41.20074116
2080,2014,PEBO.OQ,12.93653024
2081,2015,PEBO.OQ,18.08941387
2082,2016,PEBO.OQ,-25.34027177
2083,2017,PEBO.OQ,77.58486556
2084,2018,PEBO.OQ,3.098040734
2085,2019,PEBO.OQ,-4.76981858
2086,2020,PEBO.OQ,19.93984448
2087,2021,PEBO.OQ,-17.26937668
2088,2022,PEBO.OQ,22.83635801
2089,2023,PEBO.OQ,-6.646080536
2090,2024,PEBO.OQ,26.29430331
2091,2013,PFBC.OQ,89.33333333
2092,2014,PFBC.OQ,41.1971831
2093,2015,PFBC.OQ,39.68966941
2094,2016,PFBC.OQ,20.2764465
2095,2017,PFBC.OQ,61.79180725
2096,2018,PFBC.OQ,13.72232163
2097,2019,PFBC.OQ,-25.14105999
2098,2020,PFBC.OQ,42.11390106
2099,2021,PFBC.OQ,-13.39900291
2100,2022,PFBC.OQ,45.59036551
2101,2023,PFBC.OQ,6.477899572
2102,2024,PFBC.OQ,1.561880319
2103,2013,PFIS.OQ,NaN
2104,2014,PFIS.OQ,NaN
2105,2015,PFIS.OQ,19.12289481
2106,2016,PFIS.OQ,-20.87888988
2107,2017,PFIS.OQ,32.03963312
2108,2018,PFIS.OQ,-1.530377433
2109,2019,PFIS.OQ,-2.593330038
2110,2020,PFIS.OQ,17.79464442
2111,2021,PFIS.OQ,-24.22651006
2112,2022,PFIS.OQ,48.16378292
2113,2023,PFIS.OQ,1.445876626
2114,2024,PFIS.OQ,-2.518974868
2115,2013,PFS.N,17.03244642
2116,2014,PFS.N,33.91729778
2117,2015,PFS.N,-3.201669489
2118,2016,PFS.N,15.41914642
2119,2017,PFS.N,45.3928389
2120,2018,PFS.N,-1.211059281
2121,2019,PFS.N,-7.624736872
2122,2020,PFS.N,6.739182396
2123,2021,PFS.N,-22.47080588
2124,2022,PFS.N,40.41903556
2125,2023,PFS.N,-8.059811771
2126,2024,PFS.N,-10.73879282
2127,2013,PGC.OQ,32.95817207
