ticker,year,total_return,tier,data_source
MPB,2019,0.2913488687091397,Tier 1,monthly_12m
MPB,2020,-0.21211527114459483,Tier 1,monthly_12m
MPB,2021,0.49567679558987976,Tier 1,monthly_12m
MPB,2022,-0.029325443074008417,Tier 1,monthly_12m
MPB,2023,-0.16031936388258528,Tier 1,monthly_12m
ORRF,2018,-0.2636322042361361,Tier 1,monthly_12m
ORRF,2019,0.27854137519152466,Tier 1,monthly_12m
ORRF,2020,-0.23456495604931982,Tier 1,monthly_12m
ORRF,2021,0.5754746551840932,Tier 1,monthly_12m
ORRF,2022,-0.052813204074723785,Tier 1,monthly_12m
ORRF,2023,0.3222143497478094,Tier 1,monthly_12m
IBCP,2019,0.1137126511455222,Tier 1,monthly_12m
IBCP,2020,-0.14200584703673003,Tier 1,monthly_12m
IBCP,2021,0.3424637032063631,Tier 1,monthly_12m
IBCP,2022,0.04327004371678034,Tier 1,monthly_12m
IBCP,2023,0.14013547073400767,Tier 1,monthly_12m
EQBK,2017,,Tier 3,excluded
EQBK,2018,,Tier 3,excluded
EQBK,2019,,Tier 3,excluded
EQBK,2020,,Tier 3,excluded
EQBK,2021,,Tier 3,excluded
EQBK,2022,,Tier 3,excluded
SMBK,2018,-0.1580645161554265,Tier 1,monthly_12m
SMBK,2019,0.29738466463722535,Tier 1,monthly_12m
SMBK,2020,-0.22314900767822343,Tier 1,monthly_12m
SMBK,2021,0.5234887945416862,Tier 1,monthly_12m
SMBK,2022,0.015782767433021094,Tier 1,monthly_12m
SMBK,2023,-0.09693814239190512,Tier 1,monthly_12m
ALRS,2020,0.2328364173680466,Tier 1,monthly_12m
ALRS,2021,0.09229789978140612,Tier 1,monthly_12m
ALRS,2022,-0.17895742475515175,Tier 1,monthly_12m
ALRS,2023,-0.0022001583264263935,Tier 1,monthly_12m
FMNB,2017,0.05529855612783119,Tier 1,monthly_12m
FMNB,2018,-0.11815761135029035,Tier 1,monthly_12m
FMNB,2019,0.31443699764095356,Tier 1,monthly_12m
FMNB,2020,-0.15622649599814775,Tier 1,monthly_12m
FMNB,2021,0.4380090600281028,Tier 1,monthly_12m
FMNB,2022,-0.20580889078592057,Tier 1,monthly_12m
FMNB,2023,0.07880662726414989,Tier 1,monthly_12m
PFIS,2018,-0.025933300384012314,Tier 1,monthly_12m
PFIS,2019,0.1779464442608798,Tier 1,monthly_12m
PFIS,2020,-0.24226510058417283,Tier 1,monthly_12m
PFIS,2021,0.481637829175106,Tier 1,monthly_12m
PFIS,2022,0.014458766251204347,Tier 1,monthly_12m
PFIS,2023,-0.025189748672237555,Tier 1,monthly_12m
BWB,2020,-0.0936139332846272,Tier 1,monthly_12m
BWB,2021,0.4163330664156908,Tier 1,monthly_12m
BWB,2022,0.0028264555798309665,Tier 1,monthly_12m
BWB,2023,-0.23788049595178884,Tier 1,monthly_12m
HBT,2021,0.28026643139502516,Tier 1,monthly_12m
HBT,2022,0.08056804038281218,Tier 1,monthly_12m
EBTC,2017,,Tier 3,excluded
EBTC,2018,,Tier 3,excluded
EBTC,2019,,Tier 3,excluded
EBTC,2020,,Tier 3,excluded
EBTC,2021,,Tier 3,excluded
EBTC,2022,,Tier 3,excluded
EBTC,2023,,Tier 3,excluded
BFC,2019,0.4698842631066116,Tier 1,monthly_12m
BFC,2020,-0.06147429460807252,Tier 1,monthly_12m
BFC,2021,0.13293117644158436,Tier 1,monthly_12m
BFC,2022,0.30013597184960794,Tier 1,monthly_12m
BFC,2023,-0.053217756193581045,Tier 1,monthly_12m
HIFS,2017,0.06101689575613278,Tier 1,monthly_12m
HIFS,2018,-0.03676751566042713,Tier 1,monthly_12m
HIFS,2019,0.0743508480649182,Tier 1,monthly_12m
HIFS,2020,0.04680603763590274,Tier 1,monthly_12m
HIFS,2021,0.9595059297262274,Tier 1,monthly_12m
HIFS,2022,-0.33556407039230407,Tier 1,monthly_12m
HIFS,2023,-0.28600930523191326,Tier 1,monthly_12m
CCBG,2017,0.13272871675794584,Tier 1,monthly_12m
CCBG,2018,0.024792704057363224,Tier 1,monthly_12m
CCBG,2019,0.3394280488755044,Tier 1,monthly_12m
CCBG,2020,-0.17377329389082496,Tier 1,monthly_12m
CCBG,2021,0.1002804488160951,Tier 1,monthly_12m
CCBG,2022,0.258432180234214,Tier 1,monthly_12m
CCBG,2023,-0.07218737715203138,Tier 1,monthly_12m
AROW,2017,-0.11079188096540038,Tier 1,monthly_12m
AROW,2018,-0.0005240350965890483,Tier 1,monthly_12m
AROW,2019,0.253906086067047,Tier 1,monthly_12m
AROW,2020,-0.15622596157439872,Tier 1,monthly_12m
AROW,2021,0.24970159328198327,Tier 1,monthly_12m
AROW,2022,0.023310477828938136,Tier 1,monthly_12m
SPFI,2020,-0.08315183671520243,Tier 1,monthly_12m
SPFI,2021,0.48684330732397374,Tier 1,monthly_12m
SPFI,2022,0.00663229625402062,Tier 1,monthly_12m
SPFI,2023,0.07397757453634157,Tier 1,monthly_12m
CCB,2020,0.2750455373153706,Tier 1,monthly_12m
CCB,2021,1.4104761906628838,Tier 1,monthly_12m
CCB,2022,-0.06124061639829104,Tier 1,monthly_12m
CCB,2023,-0.06544612779441783,Tier 1,monthly_12m
FLIC,2017,,Tier 3,excluded
FLIC,2018,,Tier 3,excluded
FLIC,2019,,Tier 3,excluded
CIVB,2018,-0.19737578004200973,Tier 1,monthly_12m
CIVB,2019,0.4053269860880997,Tier 1,monthly_12m
CIVB,2020,-0.24850373136891057,Tier 1,monthly_12m
CIVB,2021,0.4249525066371349,Tier 1,monthly_12m
CIVB,2022,-0.07528414380944637,Tier 1,monthly_12m
CIVB,2023,-0.13138118927199405,Tier 1,monthly_12m
SFST,2018,-0.22254545463001318,Tier 1,monthly_12m
SFST,2019,0.32491425015933695,Tier 1,monthly_12m
SFST,2020,-0.16803953859260645,Tier 1,monthly_12m
SFST,2021,0.7677510607801652,Tier 1,monthly_12m
SFST,2022,-0.267882861287034,Tier 1,monthly_12m
SFST,2023,-0.18907103823848237,Tier 1,monthly_12m
BHB,2017,-0.12055113688270336,Tier 1,monthly_12m
BHB,2018,-0.14596457970095278,Tier 1,monthly_12m
BHB,2019,0.17171760394932578,Tier 1,monthly_12m
BHB,2020,-0.07250261801219127,Tier 1,monthly_12m
BHB,2021,0.323613114725688,Tier 1,monthly_12m
BHB,2022,0.14730305632138507,Tier 1,monthly_12m
BHB,2023,-0.04448887107937072,Tier 1,monthly_12m
FSBC,2022,-0.07176193191649483,Tier 1,monthly_12m
FSBC,2023,-0.006048402808230158,Tier 1,monthly_12m
WTBA,2017,0.04972751076371318,Tier 1,monthly_12m
WTBA,2018,-0.21537933263866038,Tier 1,monthly_12m
WTBA,2019,0.3945955577176008,Tier 1,monthly_12m
WTBA,2020,-0.2119445307746216,Tier 1,monthly_12m
WTBA,2021,0.6649556352082044,Tier 1,monthly_12m
WTBA,2022,-0.144422208888224,Tier 1,monthly_12m
WTBA,2023,-0.12327706451419451,Tier 1,monthly_12m
RBB,2018,-0.34985524107790056,Tier 1,monthly_12m
RBB,2019,0.22938066095673726,Tier 1,monthly_12m
RBB,2020,-0.25739757269566443,Tier 1,monthly_12m
RBB,2021,0.7441524690006005,Tier 1,monthly_12m
RBB,2022,-0.18481747097557855,Tier 1,monthly_12m
RBB,2023,-0.04410747404906934,Tier 1,monthly_12m
FGBI,2018,-0.04701373301731193,Tier 1,monthly_12m
FGBI,2019,0.06397772644009159,Tier 1,monthly_12m
FGBI,2020,-0.1468241311477647,Tier 1,monthly_12m
FGBI,2021,0.30424310781342556,Tier 1,monthly_12m
FGBI,2022,0.18210732899858684,Tier 1,monthly_12m
FBIZ,2018,-0.09663628224681509,Tier 1,monthly_12m
FBIZ,2019,0.38506821015823234,Tier 1,monthly_12m
FBIZ,2020,-0.27424283897572876,Tier 1,monthly_12m
FBIZ,2021,0.6279001140687728,Tier 1,monthly_12m
FBIZ,2022,0.28158004474431686,Tier 1,monthly_12m
FBIZ,2023,0.1288512476339334,Tier 1,monthly_12m
FRBA,2018,-0.11707045127186033,Tier 1,monthly_12m
FRBA,2019,-0.07827933759076777,Tier 1,monthly_12m
FRBA,2020,-0.1384264945599617,Tier 1,monthly_12m
FRBA,2021,0.5644978708121626,Tier 1,monthly_12m
BMRC,2017,-0.00850488238260061,Tier 1,monthly_12m
BMRC,2018,0.23245747520349647,Tier 1,monthly_12m
BMRC,2019,0.11312263948114509,Tier 1,monthly_12m
BMRC,2020,-0.21700381370027533,Tier 1,monthly_12m
BMRC,2021,0.11257304540801427,Tier 1,monthly_12m
BMRC,2022,-0.09112524223428442,Tier 1,monthly_12m
BMRC,2023,-0.2949996057412969,Tier 1,monthly_12m
FRST,2017,0.0001852119314487144,Tier 1,monthly_12m
FRST,2018,-0.15908927365701442,Tier 1,monthly_12m
FRST,2019,0.26621587067013786,Tier 1,monthly_12m
FRST,2020,-0.23125677243280518,Tier 1,monthly_12m
FRST,2021,0.27631337076312734,Tier 1,monthly_12m
FRST,2022,-0.18859485256538944,Tier 1,monthly_12m
FRST,2023,0.11548857902792808,Tier 1,monthly_12m
BSRR,2018,-0.07435939418822346,Tier 1,monthly_12m
BSRR,2019,0.24578596059135416,Tier 1,monthly_12m
BCBP,2018,-0.24887900444437072,Tier 1,monthly_12m
BCBP,2019,0.377033825166307,Tier 1,monthly_12m
MCBS,2020,-0.15177051495096971,Tier 1,monthly_12m
MCBS,2021,0.9572504230073575,Tier 1,monthly_12m
MCBS,2022,-0.19245626269644334,Tier 1,monthly_12m
MCBS,2023,0.15362779532143445,Tier 1,monthly_12m
CWBC,2018,,Tier 3,excluded
CWBC,2019,,Tier 3,excluded
CWBC,2020,,Tier 3,excluded
CWBC,2021,,Tier 3,excluded
CWBC,2022,,Tier 3,excluded
HBCP,2018,-0.1670764967707632,Tier 1,monthly_12m
HBCP,2019,0.1326603006287801,Tier 1,monthly_12m
HBCP,2020,-0.26213924009155953,Tier 1,monthly_12m
HBCP,2021,0.5197563156897205,Tier 1,monthly_12m
HBCP,2022,-0.012581986423583325,Tier 1,monthly_12m
HBCP,2023,0.07982416326333497,Tier 1,monthly_12m
FMAO,2018,-0.04386564581513819,Tier 1,monthly_12m
FMAO,2019,-0.19950515819782244,Tier 1,monthly_12m
FMAO,2020,-0.2138153966106332,Tier 1,monthly_12m
FMAO,2021,0.4684651131550994,Tier 1,monthly_12m
FMAO,2022,-0.14964766054524725,Tier 1,monthly_12m
EXSR,2021,0.08263891458936223,Tier 1,monthly_12m
BWFG,2018,-0.1509285547428011,Tier 1,monthly_12m
BWFG,2019,0.02328189082677956,Tier 1,monthly_12m
BWFG,2020,-0.3002811430493827,Tier 1,monthly_12m
BWFG,2021,0.719094683203257,Tier 1,monthly_12m
BWFG,2022,-0.08188676779900395,Tier 1,monthly_12m
BWFG,2023,0.05723097952759182,Tier 1,monthly_12m
FCBC,2019,0.014261070965442046,Tier 1,monthly_12m
FCBC,2020,-0.2719976560142219,Tier 1,monthly_12m
FCBC,2021,0.6042686360799601,Tier 1,monthly_12m
FCBC,2022,0.0518129753859593,Tier 1,monthly_12m
FCBC,2023,0.13762185579857933,Tier 1,monthly_12m
CBNK,2020,-0.06447280048920934,Tier 1,monthly_12m
CBNK,2021,0.8883505742030113,Tier 1,monthly_12m
CBNK,2022,-0.0931501474483355,Tier 1,monthly_12m
FNLC,2018,0.001954880169043882,Tier 1,monthly_12m
FNLC,2019,0.20180520971186988,Tier 1,monthly_12m
FNLC,2020,-0.11555737907350083,Tier 1,monthly_12m
FNLC,2021,0.29253494635567434,Tier 1,monthly_12m
FNLC,2022,-0.004248888623184954,Tier 1,monthly_12m
FNLC,2023,-0.0058156395064172806,Tier 1,monthly_12m
RRBI,2020,-0.11123847338330906,Tier 1,monthly_12m
RRBI,2021,0.08531123439601229,Tier 1,monthly_12m
RRBI,2022,-0.040385389325355625,Tier 1,monthly_12m
RRBI,2023,0.10590562393478087,Tier 1,monthly_12m
MVBF,2018,-0.09709320496168838,Tier 1,monthly_12m
MVBF,2019,0.3962363629071206,Tier 1,monthly_12m
MVBF,2020,-0.06958764375326387,Tier 1,monthly_12m
MVBF,2021,0.8547128971084554,Tier 1,monthly_12m
GNTY,2018,,Tier 3,excluded
GNTY,2019,,Tier 3,excluded
GNTY,2020,,Tier 3,excluded
GNTY,2021,,Tier 3,excluded
GNTY,2022,,Tier 3,excluded
CBAN,2018,0.012158541129615008,Tier 1,monthly_12m
CBAN,2019,0.15116710210845796,Tier 1,monthly_12m
CBAN,2020,-0.08290639290553892,Tier 1,monthly_12m
CBAN,2021,0.19458390775521694,Tier 1,monthly_12m
CBAN,2022,-0.23522553461775653,Tier 1,monthly_12m
PCB,2019,0.12065898877367132,Tier 1,monthly_12m
PCB,2020,-0.39224125333705506,Tier 1,monthly_12m
PCB,2021,1.2272658065905615,Tier 1,monthly_12m
PCB,2022,-0.1703966522750242,Tier 1,monthly_12m
PCB,2023,0.08904254604716999,Tier 1,monthly_12m
NRIM,2018,-0.0027852448541019204,Tier 1,monthly_12m
NRIM,2019,0.20616316768829868,Tier 1,monthly_12m
NRIM,2020,-0.0698700629796738,Tier 1,monthly_12m
NRIM,2021,0.3243965731338321,Tier 1,monthly_12m
NRIM,2022,0.3074660990952336,Tier 1,monthly_12m
NRIM,2023,0.103873426804582,Tier 1,monthly_12m
PDLB,2019,0.15384615386120482,Tier 1,monthly_12m
PDLB,2020,-0.28503401361991676,Tier 1,monthly_12m
PDLB,2021,0.39295908647852995,Tier 1,monthly_12m
PDLB,2022,-0.11179875932071659,Tier 1,monthly_12m
PDLB,2023,0.047210300531743465,Tier 1,monthly_12m
FSBW,2018,-0.2065560818535388,Tier 1,monthly_12m
FSBW,2019,0.5064674458572624,Tier 1,monthly_12m
FSBW,2022,0.023973359215100132,Tier 1,monthly_12m
FSBW,2023,0.14090819710868918,Tier 1,monthly_12m
MYFW,2020,0.18822100789581642,Tier 1,monthly_12m
MYFW,2021,0.5513541134850815,Tier 1,monthly_12m
MYFW,2022,-0.0727931488604513,Tier 1,monthly_12m
MYFW,2023,-0.29555950263240216,Tier 1,monthly_12m
MFIN,2018,0.3174157303405105,Tier 1,monthly_12m
MFIN,2019,0.5501066099389691,Tier 1,monthly_12m
MFIN,2020,-0.32599724888452264,Tier 1,monthly_12m
MFIN,2021,0.18367346936568385,Tier 1,monthly_12m
MFIN,2022,0.2819223717289685,Tier 1,monthly_12m
MFIN,2023,0.4400325423400111,Tier 1,monthly_12m
CHMG,2018,-0.1210979758413766,Tier 1,monthly_12m
CHMG,2019,0.0525912890392759,Tier 1,monthly_12m
CHMG,2020,-0.17265931806156576,Tier 1,monthly_12m
CHMG,2021,0.4061255267810362,Tier 1,monthly_12m
CHMG,2022,0.015963128674072014,Tier 1,monthly_12m
CHMG,2023,0.11740868338423449,Tier 1,monthly_12m
BRBS,2022,-0.2790791279712117,Tier 1,monthly_12m
BRBS,2023,-0.7520053090934229,Tier 1,monthly_12m
COFS,2018,,Tier 3,excluded
COFS,2019,,Tier 3,excluded
COFS,2020,-0.039589482641114615,Tier 1,monthly_11m
COFS,2021,-0.10850291778193066,Tier 1,monthly_12m
COFS,2022,0.14426415459823194,Tier 1,monthly_12m
COFS,2023,0.052716424303818954,Tier 1,monthly_12m
ISTR,2018,0.03709742408208161,Tier 1,monthly_12m
ISTR,2019,-0.02284253641436662,Tier 1,monthly_12m
ISTR,2020,-0.2979025214538529,Tier 1,monthly_12m
ISTR,2021,0.12983695465489475,Tier 1,monthly_12m
ISTR,2022,0.190376990234026,Tier 1,monthly_12m
BCML,2019,-0.015158077078158638,Tier 1,monthly_12m
BCML,2020,-0.3328935795449238,Tier 1,monthly_12m
BCML,2021,0.2366512853406848,Tier 1,monthly_12m
BCML,2022,0.021845941704764726,Tier 1,monthly_12m
BCML,2023,0.26884638175655096,Tier 1,monthly_12m
UNTY,2018,0.06392647810083263,Tier 1,monthly_12m
UNTY,2019,0.1030358525961026,Tier 1,monthly_12m
WNEB,2018,-0.0646182568890904,Tier 1,monthly_12m
WNEB,2019,-0.020283611310241922,Tier 1,monthly_12m
WNEB,2020,-0.26001339474264695,Tier 1,monthly_12m
WNEB,2021,0.3018381323477739,Tier 1,monthly_12m
WNEB,2022,0.10983736506843211,Tier 1,monthly_12m
CZNC,2018,0.14940406803056638,Tier 1,monthly_12m
CZNC,2019,0.11831370127864838,Tier 1,monthly_12m
CZNC,2020,-0.257731342947906,Tier 1,monthly_12m
CZNC,2021,0.3805636538816122,Tier 1,monthly_12m
CZNC,2022,-0.0835603407200296,Tier 1,monthly_12m
CZNC,2023,0.037046812729191636,Tier 1,monthly_12m
FDBC,2018,0.5827260161721777,Tier 1,monthly_12m
FDBC,2019,-0.013747176188829924,Tier 1,monthly_12m
FDBC,2020,0.05968457614957856,Tier 1,monthly_12m
FDBC,2021,-0.062262421582928607,Tier 1,monthly_12m
FDBC,2022,-0.17549578125311638,Tier 1,monthly_12m
FDBC,2023,0.26945514265844905,Tier 1,monthly_12m
CFFI,2018,-0.05865760730749081,Tier 1,monthly_12m
CFFI,2019,0.06989854220674507,Tier 1,monthly_12m
CFFI,2020,-0.29804439357991186,Tier 1,monthly_12m
CFFI,2021,0.4227307011115433,Tier 1,monthly_12m
CFFI,2022,0.17532381714646417,Tier 1,monthly_12m
ACNB,2019,-0.009962341279189602,Tier 1,monthly_12m
ACNB,2020,-0.3127785862322414,Tier 1,monthly_12m
ACNB,2021,0.2969712821617463,Tier 1,monthly_12m
ACNB,2022,0.31137541974468474,Tier 1,monthly_12m
ACNB,2023,0.1625268469416532,Tier 1,monthly_12m
OPBK,2021,0.7104605863745133,Tier 1,monthly_12m
OPBK,2022,-0.09336393760635786,Tier 1,monthly_12m
NWFL,2018,0.026585007050387688,Tier 1,monthly_12m
NWFL,2019,0.21471860438310975,Tier 1,monthly_12m
NWFL,2020,-0.30328769485260165,Tier 1,monthly_12m
NWFL,2021,0.03339662634489837,Tier 1,monthly_12m
NWFL,2022,0.34123607302469194,Tier 1,monthly_12m
NWFL,2023,0.024167622640510977,Tier 1,monthly_12m
LCNB,2018,-0.23211243504754475,Tier 1,monthly_12m
LCNB,2019,0.3255092885210604,Tier 1,monthly_12m
LCNB,2020,-0.20119590351619887,Tier 1,monthly_12m
LCNB,2021,0.3879568458465523,Tier 1,monthly_12m
LCNB,2022,-0.033611161271928314,Tier 1,monthly_12m
JMSB,2023,-0.20788279019092382,Tier 1,monthly_12m
PWOD,2018,,Tier 3,excluded
PWOD,2019,,Tier 3,excluded
PWOD,2020,,Tier 3,excluded
PWOD,2021,,Tier 3,excluded
PWOD,2022,,Tier 3,excluded
PWOD,2023,,Tier 3,excluded
FNWB,2018,-0.08842197819014741,Tier 1,monthly_12m
FNWB,2019,0.23241728539657358,Tier 1,monthly_12m
FNWB,2020,-0.12549020746793016,Tier 1,monthly_12m
FNWB,2021,0.3151205963865662,Tier 1,monthly_12m
FNWB,2022,-0.22856650288525449,Tier 1,monthly_12m
FNWB,2023,0.06080153084354789,Tier 1,monthly_12m
MNSB,2020,-0.2647826087431302,Tier 1,monthly_12m
MNSB,2021,0.4541691307465572,Tier 1,monthly_12m
MNSB,2022,0.1288857578195748,Tier 1,monthly_12m
WSBF,2021,0.2392094225856436,Tier 1,monthly_12m
WSBF,2022,-0.15752764204222836,Tier 1,monthly_12m
FVCB,2019,-0.007950028421297994,Tier 1,monthly_12m
FVCB,2020,-0.15855752718828442,Tier 1,monthly_12m
FVCB,2021,0.3387755103043324,Tier 1,monthly_12m
FVCB,2022,-0.030995934957433247,Tier 1,monthly_12m
FVCB,2023,-0.06921866801129051,Tier 1,monthly_12m
FRAF,2020,-0.27052046358100945,Tier 1,monthly_12m
FRAF,2021,0.27050184430403945,Tier 1,monthly_12m
FRAF,2022,0.1380800601968144,Tier 1,monthly_12m
FRAF,2023,-0.08728562678194396,Tier 1,monthly_12m
EVBN,2018,,Tier 3,excluded
EVBN,2019,,Tier 3,excluded
EVBN,2020,,Tier 3,excluded
EVBN,2021,,Tier 3,excluded
EVBN,2022,,Tier 3,excluded
EVBN,2023,,Tier 3,excluded
PKBK,2018,0.026017681625817968,Tier 1,monthly_12m
PKBK,2019,0.3949606575349678,Tier 1,monthly_12m
PKBK,2020,-0.29273990384863946,Tier 1,monthly_12m
PKBK,2021,0.4086112985389625,Tier 1,monthly_12m
PKBK,2022,0.0039474640858851995,Tier 1,monthly_12m
PKBK,2023,0.016989013899889605,Tier 1,monthly_12m
ATLO,2018,-0.04963042325508471,Tier 1,monthly_12m
ATLO,2019,0.1431095346349298,Tier 1,monthly_12m
ATLO,2021,0.06402553633266495,Tier 1,monthly_12m
ATLO,2022,0.009727094719208518,Tier 1,monthly_12m
ATLO,2023,-0.04521332148579449,Tier 1,monthly_12m
EBMT,2018,-0.21299251848186418,Tier 1,monthly_12m
EBMT,2019,0.3510965562081576,Tier 1,monthly_12m
EBMT,2022,-0.277962861254766,Tier 1,monthly_12m
BLFY,2022,-0.12166780591726278,Tier 1,monthly_12m
BLFY,2023,-0.24747081704541107,Tier 1,monthly_12m
FUNC,2018,-0.07463820279106614,Tier 1,monthly_12m
FUNC,2019,0.5444633406512633,Tier 1,monthly_12m
FUNC,2020,-0.33273853558733957,Tier 1,monthly_12m
FUNC,2021,0.2589934463394159,Tier 1,monthly_12m
FUNC,2022,0.07421819096977877,Tier 1,monthly_12m
FUNC,2023,0.2520004263687412,Tier 1,monthly_12m
FCCO,2018,-0.12508061006572047,Tier 1,monthly_12m
FCCO,2019,0.13763167086157901,Tier 1,monthly_12m
FCCO,2020,-0.1888386682565092,Tier 1,monthly_12m
FCCO,2021,0.2525816212416754,Tier 1,monthly_12m
FCCO,2022,0.08298160420487855,Tier 1,monthly_12m
FCCO,2023,0.012281619431349755,Tier 1,monthly_12m
OVLY,2018,-0.05132226618972402,Tier 1,monthly_12m
OVLY,2019,0.07893981838393982,Tier 1,monthly_12m
OVLY,2020,-0.1300652690501528,Tier 1,monthly_12m
OVLY,2021,0.06545927135779817,Tier 1,monthly_12m
OVLY,2022,0.3235474322633749,Tier 1,monthly_12m
ESQ,2018,0.0965133906122908,Tier 1,monthly_12m
ESQ,2019,0.20138248829681116,Tier 1,monthly_12m
ESQ,2020,-0.26390487139790686,Tier 1,monthly_12m
ESQ,2021,0.6477331944080875,Tier 1,monthly_12m
ESQ,2022,0.37785761642740767,Tier 1,monthly_12m
ESQ,2023,0.1670419945872852,Tier 1,monthly_12m
MBCN,2018,-0.09842227547464,Tier 1,monthly_12m
MBCN,2019,0.26113092813969896,Tier 1,monthly_12m
MBCN,2020,-0.11200823853497788,Tier 1,monthly_12m
MBCN,2021,0.13408087825186565,Tier 1,monthly_12m
MBCN,2022,0.13876233634372848,Tier 1,monthly_12m
HWBK,2018,0.07137779317432913,Tier 1,monthly_12m
HWBK,2019,0.2849377438091958,Tier 1,monthly_12m
HWBK,2020,-0.08423073327757336,Tier 1,monthly_12m
HWBK,2021,0.2577699738882484,Tier 1,monthly_12m
HWBK,2022,-0.09952562158205025,Tier 1,monthly_12m
NKSH,2019,0.2740135533720487,Tier 1,monthly_12m
NKSH,2020,-0.26985537988984143,Tier 1,monthly_12m
NKSH,2021,0.20425372692110866,Tier 1,monthly_12m
NKSH,2022,0.15835676268394505,Tier 1,monthly_12m
PEBK,2018,-0.18898755149732827,Tier 1,monthly_12m
PEBK,2019,0.3747852559050744,Tier 1,monthly_12m
PEBK,2020,-0.27476365275174264,Tier 1,monthly_12m
PEBK,2021,0.22875620110731387,Tier 1,monthly_12m
PEBK,2022,0.2177860416438142,Tier 1,monthly_12m
PEBK,2023,-0.038108057593894684,Tier 1,monthly_12m
PLBC,2019,0.1840704336368979,Tier 1,monthly_12m
PLBC,2020,-0.09269674096470759,Tier 1,monthly_12m
PLBC,2021,0.46555956133074905,Tier 1,monthly_12m
PLBC,2022,0.11729003450494635,Tier 1,monthly_12m
PLBC,2023,0.14633421829162563,Tier 1,monthly_12m
VABK,2023,-0.02522388732926506,Tier 1,monthly_12m
PVBC,2021,0.5643489329439835,Tier 1,monthly_12m
PVBC,2022,-0.6055984258687126,Tier 1,monthly_12m
LARK,2018,-0.1467262642035797,Tier 1,monthly_12m
LARK,2019,0.18752883044233903,Tier 1,monthly_12m
LARK,2020,-0.009909972554287383,Tier 1,monthly_12m
LARK,2021,0.34896528327663967,Tier 1,monthly_12m
LARK,2022,-0.13860594310575836,Tier 1,monthly_12m
LARK,2023,-0.06283390759967766,Tier 1,monthly_12m
UNB,2018,-0.07662578210949211,Tier 1,monthly_12m
UNB,2019,-0.21504847467942723,Tier 1,monthly_12m
UNB,2020,-0.25127853105600184,Tier 1,monthly_12m
UNB,2021,0.17889941450011104,Tier 1,monthly_12m
UNB,2022,-0.15341532109346867,Tier 1,monthly_12m
UNB,2023,0.3878264914057581,Tier 1,monthly_12m
RMBI,2020,-0.1333711445840513,Tier 1,monthly_12m
RMBI,2021,0.24462985655460612,Tier 1,monthly_12m
RMBI,2022,-0.17016358383253372,Tier 1,monthly_12m
RMBI,2023,-0.07216738074540385,Tier 1,monthly_12m
OVBC,2018,-0.10668879083577176,Tier 1,monthly_12m
OVBC,2019,0.14539706800518415,Tier 1,monthly_12m
OVBC,2020,-0.3834215472674851,Tier 1,monthly_12m
OVBC,2021,0.2740486864051732,Tier 1,monthly_12m
OVBC,2022,-0.05900671492042964,Tier 1,monthly_12m
OVBC,2023,-0.09288038472917726,Tier 1,monthly_12m
CBFV,2018,-0.1495039554536295,Tier 1,monthly_12m
CBFV,2019,0.2627562997280435,Tier 1,monthly_12m
CBFV,2020,-0.30774338902226817,Tier 1,monthly_12m
CBFV,2021,0.25688841577655075,Tier 1,monthly_12m
CBFV,2022,-0.07196120942393047,Tier 1,monthly_12m
CBFV,2023,0.16453270909423523,Tier 1,monthly_12m
CIZN,2020,,Tier 3,excluded
OPOF,2018,,Tier 3,excluded
OPOF,2019,,Tier 3,excluded
OPOF,2020,,Tier 3,excluded
OPOF,2021,,Tier 3,excluded
OPOF,2022,,Tier 3,excluded
OPOF,2023,,Tier 3,excluded
BFIN,2018,-0.0019280895870047443,Tier 1,monthly_12m
BFIN,2019,-0.09975974971647117,Tier 1,monthly_12m
SBFG,2018,-0.0951467233658243,Tier 1,monthly_12m
SBFG,2019,0.2219816631575664,Tier 1,monthly_12m
SBFG,2020,-0.04730318222446772,Tier 1,monthly_12m
SBFG,2021,0.09090900188480333,Tier 1,monthly_12m
SBFG,2022,-0.07126935988713878,Tier 1,monthly_12m
SBFG,2023,-0.05596721102215818,Tier 1,monthly_12m
UBFO,2018,-0.10126587395313014,Tier 1,monthly_12m
UBFO,2019,0.1800740595692336,Tier 1,monthly_12m
UBFO,2020,-0.29468111879109704,Tier 1,monthly_12m
AUBN,2018,-0.17580817556001838,Tier 1,monthly_12m
AUBN,2019,0.7201769020354962,Tier 1,monthly_12m
AUBN,2020,-0.19596182867196155,Tier 1,monthly_12m
AUBN,2021,-0.21830552847121243,Tier 1,monthly_12m
AUBN,2022,-0.23998615687110414,Tier 1,monthly_12m
