ticker,year,annual_return_from_monthly,months_used,annual_return_direct,tier,total_return,data_source
NBTB,2021,0.23633244534998332,12.0,-0.1812594543,Tier 1,0.23633244534998332,monthly_12m
NBTB,2022,0.16037226307206254,12.0,0.2363324454,Tier 1,0.16037226307206254,monthly_12m
NBTB,2023,-0.0009092224051427955,12.0,0.16037226310000002,Tier 1,-0.0009092224051427955,monthly_12m
BANF,2016,0.6224098281798864,12.0,-0.05445871822,Tier 1,0.6224098281798864,monthly_12m
BANF,2017,0.11704977139696782,12.0,0.6224098281,Tier 1,0.11704977139696782,monthly_12m
BANF,2018,-0.006271579525473858,12.0,0.1170497713,Tier 1,-0.006271579525473858,monthly_12m
BANF,2019,0.27908829480656383,12.0,-0.00627157949,Tier 1,0.27908829480656383,monthly_12m
BANF,2020,-0.029572074013057614,12.0,0.2790882948,Tier 1,-0.029572074013057614,monthly_12m
BANF,2021,0.2277226806908259,12.0,-0.02957207409,Tier 1,0.2277226806908259,monthly_12m
BANF,2022,0.2711609944075912,12.0,0.22772268069999999,Tier 1,0.2711609944075912,monthly_12m
BANF,2023,0.12433447155364119,12.0,0.27116099439999997,Tier 1,0.12433447155364119,monthly_12m
OCFC,2017,-0.10677182503414329,12.0,0.5427948848999999,Tier 1,-0.10677182503414329,monthly_12m
OCFC,2018,-0.12247915808983756,12.0,-0.106771825,Tier 1,-0.12247915808983756,monthly_12m
OCFC,2019,0.16677383757827724,12.0,-0.1224791581,Tier 1,0.16677383757827724,monthly_12m
OCFC,2020,-0.2401017319670542,12.0,0.1667738375,Tier 1,-0.2401017319670542,monthly_12m
OCFC,2021,0.23049675961507554,12.0,-0.2401017319,Tier 1,0.23049675961507554,monthly_12m
OCFC,2022,-0.009047387912267335,12.0,0.2304967596,Tier 1,-0.009047387912267335,monthly_12m
OCFC,2023,-0.143669028097978,12.0,-0.009047387970000001,Tier 1,-0.143669028097978,monthly_12m
FBK,2017,0.6181117534571898,12.0,0.2506024096,Tier 1,0.6181117534571898,monthly_12m
FBK,2018,-0.16174917536425615,12.0,0.6181117534,Tier 1,-0.16174917536425615,monthly_12m
FBK,2019,0.14050567867612207,12.0,-0.1617491754,Tier 1,0.14050567867612207,monthly_12m
FBK,2020,-0.11140652162023446,12.0,0.1405056787,Tier 1,-0.11140652162023446,monthly_12m
FBK,2021,0.27510139074610773,12.0,-0.1114065216,Tier 1,0.27510139074610773,monthly_12m
FBK,2022,-0.1650104414797331,12.0,0.2751013907,Tier 1,-0.1650104414797331,monthly_12m
FBK,2023,0.12358126308175432,12.0,-0.1650104415,Tier 1,0.12358126308175432,monthly_12m
LOB,2017,,,,Tier 3,,excluded
LOB,2018,,,,Tier 3,,excluded
LOB,2019,,,,Tier 3,,excluded
LOB,2020,,,,Tier 3,,excluded
VBTX,2017,0.03294646199783213,12.0,0.6477483033999999,Tier 1,0.03294646199783213,monthly_12m
VBTX,2018,-0.22508155136709773,12.0,0.03294646199,Tier 1,-0.22508155136709773,monthly_12m
FFWM,2019,,,,Tier 3,,excluded
FFWM,2020,,,,Tier 3,,excluded
BHLB,2017,,,,Tier 3,,excluded
BHLB,2018,,,,Tier 3,,excluded
BHLB,2019,,,,Tier 3,,excluded
BHLB,2020,,,,Tier 3,,excluded
BHLB,2021,,,,Tier 3,,excluded
BHLB,2022,,,,Tier 3,,excluded
BHLB,2023,,,,Tier 3,,excluded
FBNC,2017,0.3139580051273896,12.0,0.4711384992,Tier 1,0.3139580051273896,monthly_12m
FBNC,2018,-0.06502456529180412,12.0,0.3139580052,Tier 1,-0.06502456529180412,monthly_12m
FBNC,2019,0.23991212699125763,12.0,-0.0650245653,Tier 1,0.23991212699125763,monthly_12m
FBNC,2020,-0.1271659100973841,12.0,0.23991212699999998,Tier 1,-0.1271659100973841,monthly_12m
FBNC,2021,0.37655889693073785,12.0,-0.1271659101,Tier 1,0.37655889693073785,monthly_12m
FBNC,2022,-0.041615284821417076,12.0,0.376558897,Tier 1,-0.041615284821417076,monthly_12m
FBNC,2023,-0.11243784225185638,12.0,-0.04161528489,Tier 1,-0.11243784225185638,monthly_12m
BUSE,2017,-0.0036909141779930543,12.0,0.5402459784,Tier 1,-0.0036909141779930543,monthly_12m
BUSE,2018,-0.1588729710493878,12.0,-0.0036909141600000002,Tier 1,-0.1588729710493878,monthly_12m
BUSE,2019,0.1578493935631311,12.0,-0.1588729711,Tier 1,0.1578493935631311,monthly_12m
BUSE,2020,-0.17971882405403428,12.0,0.1578493935,Tier 1,-0.17971882405403428,monthly_12m
BUSE,2021,0.30759313404479194,12.0,-0.1797188242,Tier 1,0.30759313404479194,monthly_12m
BUSE,2022,-0.054141884614632985,12.0,0.3075931341,Tier 1,-0.054141884614632985,monthly_12m
BUSE,2023,0.05087201379187323,12.0,-0.054141884630000005,Tier 1,0.05087201379187323,monthly_12m
BRKL,2017,,,,Tier 3,,excluded
BRKL,2018,,,,Tier 3,,excluded
BRKL,2019,,,,Tier 3,,excluded
BRKL,2020,,,,Tier 3,,excluded
BRKL,2021,,,,Tier 3,,excluded
BRKL,2022,,,,Tier 3,,excluded
FCF,2017,0.03404719989981353,12.0,0.6117437369000001,Tier 1,0.03404719989981353,monthly_12m
FCF,2018,-0.1363737994748616,12.0,0.03404719986,Tier 1,-0.1363737994748616,monthly_12m
FCF,2019,0.23656558833286123,12.0,-0.1363737996,Tier 1,0.23656558833286123,monthly_12m
FCF,2020,-0.20887486108781061,12.0,0.23656558830000002,Tier 1,-0.20887486108781061,monthly_12m
FCF,2021,0.5193350311096847,12.0,-0.2088748611,Tier 1,0.5193350311096847,monthly_12m
FCF,2022,-0.10307730883612476,12.0,0.519335031,Tier 1,-0.10307730883612476,monthly_12m
FCF,2023,0.14701813532091346,12.0,-0.1030773089,Tier 1,0.14701813532091346,monthly_12m
EGBN,2020,-0.1277060890330427,12.0,0.00758827953,Tier 1,-0.1277060890330427,monthly_12m
EGBN,2021,0.44509247904805216,12.0,-0.1277060892,Tier 1,0.44509247904805216,monthly_12m
EGBN,2022,-0.21908563380691415,12.0,0.445092479,Tier 1,-0.21908563380691415,monthly_12m
EGBN,2023,-0.27033150490723745,12.0,-0.2190856338,Tier 1,-0.27033150490723745,monthly_12m
STEL,2019,0.07279459869918492,12.0,-0.00248780509,Tier 1,0.07279459869918492,monthly_12m
STEL,2020,-0.16339580796676623,12.0,0.07279459874,Tier 1,-0.16339580796676623,monthly_12m
STEL,2021,0.1578740652370998,12.0,-0.1633958079,Tier 1,0.1578740652370998,monthly_12m
STEL,2022,0.03405152851453219,12.0,0.1578740652,Tier 1,0.03405152851453219,monthly_12m
CLBK,2019,0.10791366911986366,12.0,-0.00843060958,Tier 1,0.10791366911986366,monthly_12m
CLBK,2020,-0.0814639906049176,12.0,0.10791366910000001,Tier 1,-0.0814639906049176,monthly_12m
CLBK,2021,0.3406169666569303,12.0,-0.08146399057,Tier 1,0.3406169666569303,monthly_12m
CLBK,2022,0.036433365353310876,12.0,0.3406169666,Tier 1,0.036433365353310876,monthly_12m
CLBK,2023,-0.10823311742251263,12.0,0.036433365329999995,Tier 1,-0.10823311742251263,monthly_12m
AMTB,2020,,,,Tier 3,,excluded
AMTB,2021,,,,Tier 3,,excluded
AMTB,2022,,,,Tier 3,,excluded
AMTB,2023,0.3103046552143194,5.0,,Tier 3,,excluded
CNOB,2017,0.00471080232719534,12.0,0.41292701049999997,Tier 1,0.00471080232719534,monthly_12m
CNOB,2018,-0.274329237391569,12.0,0.00471080232,Tier 1,-0.274329237391569,monthly_12m
CNOB,2019,0.41522851908653857,12.0,-0.2743292374,Tier 1,0.41522851908653857,monthly_12m
CNOB,2020,-0.21407129878359688,12.0,0.4152285191,Tier 1,-0.21407129878359688,monthly_12m
CNOB,2021,0.6785180351441162,12.0,-0.2140712988,Tier 1,0.6785180351441162,monthly_12m
CNOB,2022,-0.24382742123729462,12.0,0.6785180352000001,Tier 1,-0.24382742123729462,monthly_12m
CNOB,2023,-0.018969195856649024,12.0,-0.2438274212,Tier 1,-0.018969195856649024,monthly_12m
NBHC,2017,0.02772445838332649,12.0,0.5066487486,Tier 1,0.02772445838332649,monthly_12m
NBHC,2018,-0.034328677161126975,12.0,0.0277244584,Tier 1,-0.034328677161126975,monthly_12m
NBHC,2019,0.16554582992811628,12.0,-0.03432867725,Tier 1,0.16554582992811628,monthly_12m
NBHC,2020,-0.04462937888667973,12.0,0.16554583,Tier 1,-0.04462937888667973,monthly_12m
NBHC,2021,0.37046789792156587,12.0,-0.044629378969999994,Tier 1,0.37046789792156587,monthly_12m
NBHC,2022,-0.021525204798250486,12.0,0.3704678979,Tier 1,-0.021525204798250486,monthly_12m
NBHC,2023,-0.08824154954789731,12.0,-0.02152520476,Tier 1,-0.08824154954789731,monthly_12m
PRK,2016,0.3763432166962877,12.0,0.06741327303,Tier 1,0.3763432166962877,monthly_12m
PRK,2017,-0.0985135950627386,12.0,0.3763432167,Tier 1,-0.0985135950627386,monthly_12m
PRK,2018,-0.15121648385236397,12.0,-0.09851359505,Tier 1,-0.15121648385236397,monthly_12m
PRK,2019,0.2590382187150979,12.0,-0.1512164839,Tier 1,0.2590382187150979,monthly_12m
PRK,2020,0.0766937009304427,12.0,0.2590382187,Tier 1,0.0766937009304427,monthly_12m
PRK,2021,0.355626128637589,12.0,0.0766937009,Tier 1,0.355626128637589,monthly_12m
PRK,2022,0.061491552840662766,12.0,0.35562612870000004,Tier 1,0.061491552840662766,monthly_12m
PRK,2023,-0.019965999431267756,12.0,0.0614915529,Tier 1,-0.019965999431267756,monthly_12m
OBK,2019,0.11863335606426406,12.0,-0.0889412958,Tier 1,0.11863335606426406,monthly_12m
OBK,2020,-0.2544829099349363,12.0,0.1186333561,Tier 1,-0.2544829099349363,monthly_12m
TCBK,2017,0.12777643821439733,12.0,0.2722663896,Tier 1,0.12777643821439733,monthly_12m
TCBK,2018,-0.09093442249405337,12.0,0.12777643830000002,Tier 1,-0.09093442249405337,monthly_12m
TCBK,2019,0.23355654611386045,12.0,-0.09093442246,Tier 1,0.23355654611386045,monthly_12m
TCBK,2020,-0.10832019942746463,12.0,0.23355654609999998,Tier 1,-0.10832019942746463,monthly_12m
TCBK,2021,0.24541594574893977,12.0,-0.1083201994,Tier 1,0.24541594574893977,monthly_12m
TCBK,2022,0.21559914377621325,12.0,0.2454159458,Tier 1,0.21559914377621325,monthly_12m
STBA,2017,0.04218671540401875,12.0,0.3040424115,Tier 1,0.04218671540401875,monthly_12m
STBA,2018,-0.02674076188000163,12.0,0.04218671539,Tier 1,-0.02674076188000163,monthly_12m
STBA,2019,0.09485636638595007,12.0,-0.02674076183,Tier 1,0.09485636638595007,monthly_12m
STBA,2020,-0.35397711814828714,12.0,0.09485636639,Tier 1,-0.35397711814828714,monthly_12m
STBA,2021,0.31672076210856615,12.0,-0.3539771181,Tier 1,0.31672076210856615,monthly_12m
STBA,2022,0.12612545526609376,12.0,0.316720762,Tier 1,0.12612545526609376,monthly_12m
STBA,2023,0.020832187958188975,12.0,0.1261254553,Tier 1,0.020832187958188975,monthly_12m
BY,2018,-0.27470613845910075,12.0,0.1456359102,Tier 1,-0.27470613845910075,monthly_12m
BY,2019,0.17648918105422995,12.0,-0.2747061385,Tier 1,0.17648918105422995,monthly_12m
BY,2020,-0.20229267626393999,12.0,0.176489181,Tier 1,-0.20229267626393999,monthly_12m
BY,2021,0.7930251804427499,12.0,-0.2022926763,Tier 1,0.7930251804427499,monthly_12m
PEBO,2017,0.030980407328767168,12.0,0.7758486555999999,Tier 1,0.030980407328767168,monthly_12m
PEBO,2018,-0.04769818577688112,12.0,0.030980407340000002,Tier 1,-0.04769818577688112,monthly_12m
PEBO,2019,0.19939844483794844,12.0,-0.0476981858,Tier 1,0.19939844483794844,monthly_12m
PEBO,2020,-0.1726937668059828,12.0,0.19939844480000002,Tier 1,-0.1726937668059828,monthly_12m
PEBO,2021,0.22836358010853886,12.0,-0.1726937668,Tier 1,0.22836358010853886,monthly_12m
PEBO,2022,-0.06646080532060639,12.0,0.22836358010000002,Tier 1,-0.06646080532060639,monthly_12m
FFIC,2017,-0.03948582492540165,12.0,0.39856310899999997,Tier 1,-0.03948582492540165,monthly_12m
FFIC,2018,-0.19221735811308915,12.0,-0.039485824919999996,Tier 1,-0.19221735811308915,monthly_12m
FFIC,2019,0.04365834943639535,12.0,-0.19221735809999999,Tier 1,0.04365834943639535,monthly_12m
FFIC,2020,-0.17846818430343447,12.0,0.04365834943,Tier 1,-0.17846818430343447,monthly_12m
FFIC,2021,0.5133678303743061,12.0,-0.1784681843,Tier 1,0.5133678303743061,monthly_12m
FFIC,2022,-0.16931296995339162,12.0,0.5133678304,Tier 1,-0.16931296995339162,monthly_12m
FFIC,2023,-0.09544079642375758,12.0,-0.16931297,Tier 1,-0.09544079642375758,monthly_12m
QCRH,2017,-0.005910890300228733,12.0,0.7922137942,Tier 1,-0.005910890300228733,monthly_12m
QCRH,2018,-0.24672855140575078,12.0,-0.00591089031,Tier 1,-0.24672855140575078,monthly_12m
QCRH,2019,0.3756291401636558,12.0,-0.2467285514,Tier 1,0.3756291401636558,monthly_12m
QCRH,2020,-0.09043157977544625,12.0,0.3756291402,Tier 1,-0.09043157977544625,monthly_12m
QCRH,2021,0.421295602987944,12.0,-0.09043157982,Tier 1,0.421295602987944,monthly_12m
QCRH,2022,-0.10950052235577956,12.0,0.421295603,Tier 1,-0.10950052235577956,monthly_12m
SRCE,2017,0.12493439182722277,12.0,0.4788120227,Tier 1,0.12493439182722277,monthly_12m
SRCE,2018,-0.16895338382834935,12.0,0.12493439179999999,Tier 1,-0.16895338382834935,monthly_12m
SRCE,2019,0.31592538732366937,12.0,-0.1689533838,Tier 1,0.31592538732366937,monthly_12m
SRCE,2020,-0.19852263708388973,12.0,0.3159253874,Tier 1,-0.19852263708388973,monthly_12m
SRCE,2021,0.2640467236535369,12.0,-0.19852263709999998,Tier 1,0.2640467236535369,monthly_12m
SRCE,2022,0.09804969778019124,12.0,0.2640467236,Tier 1,0.09804969778019124,monthly_12m
SYBT,2017,-0.1796733690762402,12.0,0.9064280574999999,Tier 1,-0.1796733690762402,monthly_12m
SYBT,2018,-0.10592179003824398,12.0,-0.1796733691,Tier 1,-0.10592179003824398,monthly_12m
SYBT,2019,0.2868978595295031,12.0,-0.10592179,Tier 1,0.2868978595295031,monthly_12m
SYBT,2020,0.01758424316562235,12.0,0.2868978595,Tier 1,0.01758424316562235,monthly_12m
SYBT,2021,0.610100023106269,12.0,0.01758424316,Tier 1,0.610100023106269,monthly_12m
SYBT,2022,0.036391628177941726,12.0,0.6101000231,Tier 1,0.036391628177941726,monthly_12m
NIC,2017,0.14782973364265306,12.0,0.5001572822,Tier 1,0.14782973364265306,monthly_12m
NIC,2018,-0.10851297041237284,12.0,0.14782973359999999,Tier 1,-0.10851297041237284,monthly_12m
NIC,2019,0.5133196721566908,12.0,-0.1085129704,Tier 1,0.5133196721566908,monthly_12m
NIC,2020,-0.1015572105889927,12.0,0.5133196722000001,Tier 1,-0.1015572105889927,monthly_12m
NIC,2021,0.2923888469952607,12.0,-0.10155721059999999,Tier 1,0.2923888469952607,monthly_12m
NIC,2022,-0.06950437311919977,12.0,0.292388847,Tier 1,-0.06950437311919977,monthly_12m
TBBK,2017,0.2569974554809402,12.0,0.2339089482,Tier 1,0.2569974554809402,monthly_12m
TBBK,2018,-0.19433198376194782,12.0,0.25699745549999997,Tier 1,-0.19433198376194782,monthly_12m
TBBK,2019,0.6293969849456753,12.0,-0.1943319838,Tier 1,0.6293969849456753,monthly_12m
TBBK,2020,0.052428681535712895,12.0,0.6293969849,Tier 1,0.052428681535712895,monthly_12m
TBBK,2021,0.8542124540106604,12.0,0.05242868152,Tier 1,0.8542124540106604,monthly_12m
TBBK,2023,0.35870331229012264,12.0,0.12129593050000001,Tier 1,0.35870331229012264,monthly_12m
SBSI,2017,-0.08303621596658639,12.0,0.6488584246000001,Tier 1,-0.08303621596658639,monthly_12m
SBSI,2018,-0.03193115894331244,12.0,-0.08303621597,Tier 1,-0.03193115894331244,monthly_12m
SBSI,2019,0.21325034650469288,12.0,-0.03193115895,Tier 1,0.21325034650469288,monthly_12m
SBSI,2020,-0.1281648771247914,12.0,0.2132503465,Tier 1,-0.1281648771247914,monthly_12m
SBSI,2021,0.39556518687561115,12.0,-0.1281648772,Tier 1,0.39556518687561115,monthly_12m
SBSI,2022,-0.10840447609891102,12.0,0.3955651869,Tier 1,-0.10840447609891102,monthly_12m
SBSI,2023,-0.08911637182688315,12.0,-0.1084044761,Tier 1,-0.08911637182688315,monthly_12m
UVSP,2017,-0.06626564492931819,12.0,0.5343729351000001,Tier 1,-0.06626564492931819,monthly_12m
UVSP,2018,-0.20766473399904706,12.0,-0.06626564493,Tier 1,-0.20766473399904706,monthly_12m
UVSP,2019,0.2809005381057905,12.0,-0.2076647339,Tier 1,0.2809005381057905,monthly_12m
UVSP,2020,-0.20427677687380974,12.0,0.2809005381,Tier 1,-0.20427677687380974,monthly_12m
UVSP,2021,0.49593911920641975,12.0,-0.20427677679999998,Tier 1,0.49593911920641975,monthly_12m
UVSP,2022,-0.09948865336052148,12.0,0.49593911910000005,Tier 1,-0.09948865336052148,monthly_12m
HMST,2017,,,,Tier 3,,excluded
HMST,2018,,,,Tier 3,,excluded
HMST,2019,,,,Tier 3,,excluded
HMST,2020,,,,Tier 3,,excluded
TMP,2017,-0.12070768133281784,12.0,0.7299460898,Tier 1,-0.12070768133281784,monthly_12m
TMP,2018,-0.05534832302485637,12.0,-0.1207076813,Tier 1,-0.05534832302485637,monthly_12m
TMP,2019,0.2502334426245829,12.0,-0.05534832304,Tier 1,0.2502334426245829,monthly_12m
TMP,2020,-0.20382301143542003,12.0,0.25023344259999997,Tier 1,-0.20382301143542003,monthly_12m
TMP,2021,0.2174326160910376,12.0,-0.2038230114,Tier 1,0.2174326160910376,monthly_12m
BFST,2021,0.4169057727706478,12.0,-0.1627231339,Tier 1,0.4169057727706478,monthly_12m
BFST,2022,-0.20221102725093165,12.0,0.4169057728,Tier 1,-0.20221102725093165,monthly_12m
BFST,2023,0.14350923627007472,12.0,-0.20221102729999998,Tier 1,0.14350923627007472,monthly_12m
HBNC,2017,0.010585216247302354,12.0,0.5365574302999999,Tier 1,0.010585216247302354,monthly_12m
HBNC,2018,-0.13155907092229435,12.0,0.01058521627,Tier 1,-0.13155907092229435,monthly_12m
HBNC,2019,0.23683966359506714,12.0,-0.1315590709,Tier 1,0.23683966359506714,monthly_12m
HBNC,2020,-0.12868876458675382,12.0,0.2368396636,Tier 1,-0.12868876458675382,monthly_12m
HBNC,2021,0.3540608291375227,12.0,-0.1286887645,Tier 1,0.3540608291375227,monthly_12m
HBNC,2022,-0.2526917081490202,12.0,0.35406082910000003,Tier 1,-0.2526917081490202,monthly_12m
HBNC,2023,0.004589535068723949,12.0,-0.25269170809999997,Tier 1,0.004589535068723949,monthly_12m
HAFC,2017,-0.10733094332680448,12.0,0.5130438288,Tier 1,-0.10733094332680448,monthly_12m
HAFC,2018,-0.3264663669997938,12.0,-0.10733094339999999,Tier 1,-0.3264663669997938,monthly_12m
HAFC,2019,0.06147764899976749,12.0,-0.32646636700000004,Tier 1,0.06147764899976749,monthly_12m
HAFC,2020,-0.4085225408782456,12.0,0.061477648919999996,Tier 1,-0.4085225408782456,monthly_12m
MSBI,2017,-0.08001843279946841,12.0,0.6757793126999999,Tier 1,-0.08001843279946841,monthly_12m
MSBI,2018,-0.29210513427426577,12.0,-0.08001843278000001,Tier 1,-0.29210513427426577,monthly_12m
MSBI,2019,0.3451841226035761,12.0,-0.2921051342,Tier 1,0.3451841226035761,monthly_12m
MSBI,2020,-0.3432231788071609,12.0,0.3451841226,Tier 1,-0.3432231788071609,monthly_12m
MSBI,2021,0.4516278321463467,12.0,-0.3432231788,Tier 1,0.4516278321463467,monthly_12m
MSBI,2022,0.11951121004528953,12.0,0.4516278322,Tier 1,0.11951121004528953,monthly_12m
MSBI,2023,0.09172693320144565,12.0,0.1195112101,Tier 1,0.09172693320144565,monthly_12m
FMBH,2017,0.15403856659445547,12.0,0.3384887533,Tier 1,0.15403856659445547,monthly_12m
FMBH,2018,-0.15588664218486092,12.0,0.1540385666,Tier 1,-0.15588664218486092,monthly_12m
FMBH,2019,0.12905286326129883,12.0,-0.1558866422,Tier 1,0.12905286326129883,monthly_12m
FMBH,2020,-0.01686496304551277,12.0,0.1290528633,Tier 1,-0.01686496304551277,monthly_12m
FMBH,2021,0.2982880093399394,12.0,-0.0168649631,Tier 1,0.2982880093399394,monthly_12m
FMBH,2022,-0.23209425608883394,12.0,0.2982880093,Tier 1,-0.23209425608883394,monthly_12m
CPF,2017,-0.028922272881499622,12.0,0.46243649499999995,Tier 1,-0.028922272881499622,monthly_12m
CPF,2018,-0.15992350698673152,12.0,-0.028922272869999998,Tier 1,-0.15992350698673152,monthly_12m
CPF,2019,0.25358961517473344,12.0,-0.1599235069,Tier 1,0.25358961517473344,monthly_12m
CPF,2020,-0.32403539945762694,12.0,0.2535896152,Tier 1,-0.32403539945762694,monthly_12m
CPF,2021,0.5381385479069423,12.0,-0.32403539940000003,Tier 1,0.5381385479069423,monthly_12m
CPF,2022,-0.24778046300132217,12.0,0.538138548,Tier 1,-0.24778046300132217,monthly_12m
CPF,2023,0.02921438906285223,12.0,-0.247780463,Tier 1,0.02921438906285223,monthly_12m
MCB,2019,0.563371150727275,12.0,-0.2672209027,Tier 1,0.563371150727275,monthly_12m
MCB,2020,-0.24797843669872977,12.0,0.5633711507,Tier 1,-0.24797843669872977,monthly_12m
MCB,2021,1.9371381308387936,12.0,-0.2479784367,Tier 1,1.9371381308387936,monthly_12m
MCB,2022,-0.44926311836629107,12.0,1.9371381310000002,Tier 1,-0.44926311836629107,monthly_12m
MCB,2023,-0.056076359255285646,12.0,-0.4492631184,Tier 1,-0.056076359255285646,monthly_12m
HFWA,2017,0.22281988789193163,12.0,0.4231027834,Tier 1,0.22281988789193163,monthly_12m
HFWA,2018,-0.013405064681275003,12.0,0.22281988789999999,Tier 1,-0.013405064681275003,monthly_12m
HFWA,2019,-0.02009215236439632,12.0,-0.013405064730000001,Tier 1,-0.02009215236439632,monthly_12m
HFWA,2020,-0.14029453170657435,12.0,-0.020092152369999998,Tier 1,-0.14029453170657435,monthly_12m
HFWA,2021,0.07866123710902229,12.0,-0.1402945317,Tier 1,0.07866123710902229,monthly_12m
HFWA,2022,0.2931397329929162,12.0,0.07866123707,Tier 1,0.2931397329929162,monthly_12m
HFWA,2023,-0.26882545843561034,12.0,0.293139733,Tier 1,-0.26882545843561034,monthly_12m
PGC,2017,0.14113752881887476,12.0,0.5126179863,Tier 1,0.14113752881887476,monthly_12m
PGC,2018,-0.27648361802884225,12.0,0.1411375288,Tier 1,-0.27648361802884225,monthly_12m
PGC,2019,0.2359722576978378,12.0,-0.276483618,Tier 1,0.2359722576978378,monthly_12m
PGC,2020,-0.2560876686420548,12.0,0.23597225770000002,Tier 1,-0.2560876686420548,monthly_12m
PGC,2021,0.5652797985772244,12.0,-0.2560876686,Tier 1,0.5652797985772244,monthly_12m
PGC,2022,0.057435360714794825,12.0,0.5652797986,Tier 1,0.057435360714794825,monthly_12m
PGC,2023,-0.19315158149842804,12.0,0.05743536062000001,Tier 1,-0.19315158149842804,monthly_12m
WASH,2017,-0.022186127469698058,12.0,0.46880669529999996,Tier 1,-0.022186127469698058,monthly_12m
WASH,2018,-0.07753805091369559,12.0,-0.02218612743,Tier 1,-0.07753805091369559,monthly_12m
WASH,2019,0.17716011769168727,12.0,-0.07753805094999999,Tier 1,0.17716011769168727,monthly_12m
WASH,2020,-0.11797611028895949,12.0,0.1771601177,Tier 1,-0.11797611028895949,monthly_12m
WASH,2021,0.3088214002087446,12.0,-0.1179761103,Tier 1,0.3088214002087446,monthly_12m
WASH,2022,-0.12478112987030754,12.0,0.30882140020000004,Tier 1,-0.12478112987030754,monthly_12m
WASH,2023,-0.2603191449782236,12.0,-0.1247811299,Tier 1,-0.2603191449782236,monthly_12m
PFBC,2017,0.13722321622675016,12.0,0.6179180725,Tier 1,0.13722321622675016,monthly_12m
PFBC,2018,-0.251410599866573,12.0,0.1372232163,Tier 1,-0.251410599866573,monthly_12m
PFBC,2019,0.42113901056501013,12.0,-0.2514105999,Tier 1,0.42113901056501013,monthly_12m
PFBC,2020,-0.13399002905290192,12.0,0.42113901060000003,Tier 1,-0.13399002905290192,monthly_12m
PFBC,2021,0.45590365512253284,12.0,-0.1339900291,Tier 1,0.45590365512253284,monthly_12m
PFBC,2022,0.06477899571553447,12.0,0.45590365509999997,Tier 1,0.06477899571553447,monthly_12m
PFBC,2023,0.015618803199305642,12.0,0.06477899572,Tier 1,0.015618803199305642,monthly_12m
RBCAA,2017,-0.015322170700083904,12.0,0.53984035,Tier 1,-0.015322170700083904,monthly_12m
RBCAA,2018,0.04172398294240476,12.0,-0.01532217063,Tier 1,0.04172398294240476,monthly_12m
RBCAA,2019,0.23713157077265223,12.0,0.041723982939999994,Tier 1,0.23713157077265223,monthly_12m
RBCAA,2020,-0.20228782514004284,12.0,0.23713157070000002,Tier 1,-0.20228782514004284,monthly_12m
RBCAA,2021,0.44566598623413367,12.0,-0.2022878252,Tier 1,0.44566598623413367,monthly_12m
RBCAA,2022,-0.16925087405058514,12.0,0.44566598620000003,Tier 1,-0.16925087405058514,monthly_12m
RBCAA,2023,0.3926616742371436,12.0,-0.169250874,Tier 1,0.3926616742371436,monthly_12m
LKFN,2017,0.04311533633368825,12.0,0.5597028747,Tier 1,0.04311533633368825,monthly_12m
LKFN,2018,-0.15376249062097824,12.0,0.04311533638,Tier 1,-0.15376249062097824,monthly_12m
LKFN,2019,0.24975512132273803,12.0,-0.1537624906,Tier 1,0.24975512132273803,monthly_12m
LKFN,2020,0.1252374056007568,12.0,0.2497551214,Tier 1,0.1252374056007568,monthly_12m
LKFN,2021,0.5275679109859082,12.0,0.12523740549999998,Tier 1,0.5275679109859082,monthly_12m
LKFN,2022,-0.07013731278486302,12.0,0.527567911,Tier 1,-0.07013731278486302,monthly_12m
LKFN,2023,-0.07763319199498864,12.0,-0.07013731275,Tier 1,-0.07763319199498864,monthly_12m
CHCO,2017,0.024378424931261744,12.0,0.5365377495,Tier 1,0.024378424931261744,monthly_12m
CHCO,2018,0.02854801745779345,12.0,0.024378425,Tier 1,0.02854801745779345,monthly_12m
CHCO,2019,0.24807751565812342,12.0,0.02854801748,Tier 1,0.24807751565812342,monthly_12m
CHCO,2020,-0.12152442474706793,12.0,0.2480775157,Tier 1,-0.12152442474706793,monthly_12m
CHCO,2021,0.2125493013297186,12.0,-0.12152442470000001,Tier 1,0.2125493013297186,monthly_12m
CHCO,2022,0.17233708625623967,12.0,0.21254930130000002,Tier 1,0.17233708625623967,monthly_12m
CHCO,2023,0.21907711264553664,12.0,0.17233708620000002,Tier 1,0.21907711264553664,monthly_12m
GABC,2017,0.02320094902724157,12.0,0.6125654369,Tier 1,0.02320094902724157,monthly_12m
GABC,2018,-0.20014389470296823,12.0,0.02320094903,Tier 1,-0.20014389470296823,monthly_12m
GABC,2019,0.3109916725457247,12.0,-0.20014389470000002,Tier 1,0.3109916725457247,monthly_12m
GABC,2020,-0.04780852651194534,12.0,0.3109916726,Tier 1,-0.04780852651194534,monthly_12m
GABC,2021,0.20329186540535815,12.0,-0.04780852654,Tier 1,0.20329186540535815,monthly_12m
GABC,2022,-0.01957399184321773,12.0,0.2032918654,Tier 1,-0.01957399184321773,monthly_12m
GABC,2023,-0.10216816715833776,12.0,-0.01957399186,Tier 1,-0.10216816715833776,monthly_12m
TRST,2017,0.0855089882465141,12.0,0.480745867,Tier 1,0.0855089882465141,monthly_12m
