instrument,year,rit_rf,rit,new_wacc,unnamed:_5,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,equity_vol_is_default,equity_vol,asset_value,asset_vol,solver_status,DDm,PDm
PEBK,2023,0.005409467,0.054909467,3.914740983,,5.591716791,0.681858643,0.412021157,14.03688525,15.97685048,47.21713413,24.93498121,24.93498121,15.8938172,17.76211814,26.47765363,18.34196591,18.34196591,7.399954503,0.062460038,1.421430501,14.96,18.22938,4.750179456,44.47261658,55.52738342,1635.91,102.179,0.80091324,,,0.0495,PEBK,,,PEBK,160310696.143042,0.5752569417540424,False,0.5752569417540424,257498233.07951427,0.35882180286165266,converged,2.534433890840111,0.005631458834779081
PEBO,2017,0.155403593,0.163403593,1.518946834,,4.454298119,0.705055189,0.490752276,24.17324669,36.04300109,46.48021048,34.90040039,34.90040039,21.15270351,35.05038712,58.84385666,38.56878041,38.56878041,8.183588918,0.098699328,1.298131918,14.6,31.19341,2.062279976,38.82490322,61.17509678,3581.686,353.51,0.634652093,0.0,0.0,0.008,PEBO,,,PEBO,1162765996.0,0.1902173193750426,False,0.1902173193750426,1513459198.2140493,0.14614101344560612,converged,9.932617572068418,1.5013389848795723e-23
PEBO,2018,-0.228490894,-0.210390894,1.44330677,,5.854170673,0.754350998,0.577684303,23.52538211,33.36957064,23.50099933,25.29081118,25.29081118,24.17324669,36.04300109,46.48021048,34.90040039,34.90040039,8.291910855,0.116709851,1.129782326,14.6,31.17319,2.308654808,30.76378634,69.23621366,3991.454,465.842,0.44433086,0.0,0.0,0.0181,PEBO,,,PEBO,1072938580.0,0.1701125160698851,False,0.1701125160698851,1530424688.737475,0.11926269720346178,converged,10.065529809784152,3.92318596987045e-24
PEBO,2019,0.023498351,0.044898351,1.175586503,,5.887537839,0.756379453,0.714106083,22.06022092,27.6315836,43.43521172,29.59763789,29.59763789,23.52538211,33.36957064,23.50099933,25.29081118,25.29081118,8.378888137,0.09188903,1.204248651,15.58,30.99512,1.643703388,7.900953012,92.09904699,4354.165,400.1,0.085787565,0.0,0.0,0.021400000000000002,PEBO,,,PEBO,1235483427.9999998,0.16375559654983,False,0.16375559654983,1627112252.8598127,0.12434240216481773,converged,11.392067722624258,2.2899526607996346e-30
PEBO,2020,-0.125924364,-0.121524364,0.664767495,,6.102021895,0.992024996,0.89600786,20.85479836,22.23897673,37.93516561,24.9545605,24.9545605,22.06022092,27.6315836,43.43521172,29.59763789,29.59763789,8.468163439,0.03861334,0.91797648,14.5,26.15416,1.043920274,12.67249036,87.32750964,4760.764,183.829,0.145114528,0.0,0.0,0.0044,PEBO,,,PEBO,965644722.0,0.4240406578517506,False,0.4240406578517506,1148666647.4994621,0.3564764800181502,converged,4.974278789917553,3.2745500529545916e-07
PEBO,2021,0.151612703,0.152012703,1.065785862,,1.467322897,0.872334021,0.777993515,19.0205481,21.26164365,63.76263355,33.72905261,33.72905261,20.85479836,22.23897673,37.93516561,24.9545605,24.9545605,8.862698931,0.037652185,1.062951162,14.06,18.47536,1.144998782,12.94824395,87.05175605,7063.521,265.957,0.148741904,0.0,0.0,0.0004,PEBO,,,PEBO,898220306.02,0.1513514457035962,False,0.1513514457035962,1164070944.4937234,0.1167857877180133,converged,12.586501340177538,1.252668673783392e-36
PEBO,2022,-0.004140467,0.010059533,3.71727006,,7.171993029,0.833944343,0.716547704,17.26625006,27.52237543,57.08659218,34.39990173,34.39990173,19.0205481,21.26164365,63.76263355,33.72905261,33.72905261,8.882850235,0.083419681,1.014937029,13.06,17.84479,4.514483115,16.62658437,83.37341563,7207.304,601.231,0.199423092,0.0,0.0,0.014199999999999999,PEBO,,,PEBO,797058466.75,0.2633670172460577,False,0.2633670172460577,1389812316.5661058,0.15104119426221876,converged,5.566283130841062,1.3011514746489025e-08
PFBC,2017,0.196591413,0.204591413,1.827263387,,6.579548951,0.920931861,0.853288364,22.15799615,32.91596753,36.8302448,29.58520802,29.58520802,21.15270351,25.2827254,47.98208191,29.81378129,29.81378129,8.234792879,0.027949056,2.50367446,13.83,31.375235,2.395430458,10.3555414,89.6444586,3769.859,105.364,0.11551792,0.0,0.0,0.008,PFBC,,,PFBC,730412036.0,0.2012697200563205,False,0.2012697200563205,834936486.6748921,0.1760730900920812,converged,11.713509251771884,5.434307491270894e-32
PFBC,2018,-0.32678627,-0.30868627,1.595423752,,9.133347691,1.132168584,1.060768718,21.58687943,30.27138086,47.53830779,32.12839571,32.12839571,22.15799615,32.91596753,36.8302448,29.58520802,29.58520802,8.346745263,0.023810162,1.592775788,13.77,39.0804,3.075195822,9.949593256,90.05040674,4216.435,100.394,0.110489154,0.0,0.0,0.0181,PFBC,,,PFBC,538675770.0,0.1939945529307196,False,0.1939945529307196,637268984.86811,0.16398148901703097,converged,11.29849739077909,6.674118342516706e-30
PFBC,2019,0.018562296,0.039962296,1.241604221,,7.987846556,1.189393308,1.10583519,20.28455285,26.24067558,41.09307015,27.80888034,27.80888034,21.58687943,30.27138086,47.53830779,32.12839571,32.12839571,8.439984015,0.021434894,1.909237193,13.7,39.0804,1.97974323,11.03472985,88.96527015,4628.481,99.211,0.12403413,0.0,0.0,0.021400000000000002,PFBC,,,PFBC,746690358.0,0.3165775303769037,False,0.3165775303769037,843800798.7477303,0.28014381998252746,converged,7.577633771299288,1.7595704903824318e-14
PFBC,2020,-0.281254616,-0.276854616,1.026854649,,8.229094043,1.440784554,1.278244439,18.99807322,35.92721093,41.62891372,32.80630556,32.80630556,20.28455285,26.24067558,41.09307015,27.80888034,27.80888034,8.545516473,0.019312001,1.521624775,14.64,38.57977,2.045291816,17.15208092,82.84791908,5143.641,99.334,0.20703092,0.0,0.0,0.0044,PFBC,,,PFBC,627150314.0,0.6568392482002866,False,0.6568392482002866,726040069.4712137,0.567416485931919,converged,3.2296145906358453,0.000619785976458671
PFBC,2021,0.269785537,0.270185537,1.543788291,,1.559717695,1.388499667,1.257534916,19.0205481,33.41145172,35.89758398,29.72393957,29.72393957,18.99807322,35.92721093,41.62891372,32.80630556,32.80630556,8.70720229,0.024437743,1.796196156,15.37,29.6528,1.859979968,12.89524031,87.10475969,6046.303,147.758,0.148042889,0.0,0.0,0.0004,PFBC,,,PFBC,1053860616.51,0.2638792446405845,False,0.2638792446405845,1201559525.129064,0.23144250261385405,converged,8.94138698199164,1.9215800675383995e-19
PFBC,2022,0.068331716,0.082531716,2.846164583,,8.295664561,1.11148715,0.999161326,17.26625006,33.93500577,34.25977654,29.3822481,29.3822481,19.0205481,33.41145172,35.89758398,29.72393957,29.72393957,8.768007628,0.023032958,1.699493327,14.39,28.83403,3.899183496,13.64189574,86.35810426,6425.358,147.995,0.157968912,0.0,0.0,0.014199999999999999,PFBC,,,PFBC,1071404779.9,0.2578935581547864,False,0.2578935581547864,1217313101.380525,0.22698227825498757,converged,9.232713595060206,1.3193044178096534e-20
PFBC,2023,-0.037799743,0.011700257,3.397279491,,7.13496484,1.041891096,0.931683222,15.2370401,28.77513843,35.62011067,27.2685308,27.2685308,17.26625006,33.93500577,34.25977654,29.3822481,29.3822481,8.803766049,0.022259477,1.427495082,15.18,28.27925,4.722811388,14.15792854,85.84207146,6659.276,148.232,0.16492995,0.0,0.0,0.0495,PFBC,,,PFBC,992258969.25,0.4689782564867913,False,0.4689782564867913,1133332122.4893098,0.4106015299105348,converged,4.869299760809149,5.59972030147143e-07
PFIS,2018,-0.124241363,-0.106141363,1.880605199,,4.863849488,0.453378886,0.369377227,21.58687943,22.55003563,45.75727293,27.65743593,27.65743593,22.15799615,28.78842267,43.22695035,29.84075977,29.84075977,7.735867262,0.054349664,1.170085923,13.1,28.26105,2.733798494,24.07000183,75.92999817,2288.993,124.406,0.317002534,0.0,0.0,0.0181,PFIS,,,PFIS,440366482.0,0.1871209053746241,False,0.1871209053746241,562540989.3299409,0.14648200446206092,converged,10.35134047655297,2.063334957068997e-25
PFIS,2019,-0.015995228,0.005404772,0.005404772,,3.556215923,0.286033041,0.286033041,20.28455285,33.02429901,60.69510772,38.23029109,38.23029109,21.58687943,22.55003563,45.75727293,27.65743593,27.65743593,7.814127787,0.074690334,1.244138885,13.04,20.99961,0.0,0.0,100.0,2475.327,184.883,0.0,0.0,0.0,0.021400000000000002,PFIS,,,PFIS,503233145.0,0.165981646876718,False,0.165981646876718,684201682.9319091,0.12208160297396276,converged,10.832734405212546,1.2042678765597766e-27
PFIS,2020,-0.19684433,-0.19244433,1.310709133,,1.743290575,0.131633931,0.104434715,18.99807322,23.08365322,66.93748112,35.5469852,35.5469852,20.28455285,33.02429901,60.69510772,38.23029109,38.23029109,7.966864841,0.033902813,0.837015074,15.1,21.00652,1.842476943,24.7951227,75.2048773,2883.802,97.769,0.329700993,0.0,0.0,0.0044,PFIS,,,PFIS,367405172.0,0.2665368524934175,False,0.2665368524934175,464744933.4173861,0.2107113669951068,converged,7.3137085735424865,1.299342136563544e-13
PFIS,2021,0.137909276,0.138309276,1.903304652,,1.582467347,0.148836569,0.137840719,17.43215031,28.88589444,54.75599191,34.03956073,34.03956073,18.99807322,23.08365322,66.93748112,35.5469852,35.5469852,8.122514599,0.010598362,1.11063021,13.56,20.93924,2.248488014,9.165211283,90.83478872,3369.483,35.711,0.100899792,0.0,0.0,0.0004,PFIS,,,PFIS,377754210.68,0.195154478026964,False,0.195154478026964,413450929.1364991,0.17830514003202294,converged,13.648421514654977,1.0314942764642025e-42
PFIS,2022,0.092894394,0.107094394,3.496017472,,4.982192222,0.262110025,0.243265241,17.26625006,25.35884361,62.24394786,35.18343799,35.18343799,17.43215031,28.88589444,54.75599191,34.03956073,34.03956073,8.175692533,0.041785387,1.176697642,12.13,21.24215,4.315142602,8.955145872,91.04485413,3553.515,148.485,0.098359715,0.0,0.0,0.014199999999999999,PFIS,,,PFIS,371071601.28,0.2780218796871069,False,0.2780218796871069,517463013.9276146,0.1993688841120568,converged,6.233571193585355,2.2796000434006497e-10
PFIS,2023,-0.015827126,0.033672874,4.617566698,,5.361905172,0.425747806,0.386905253,15.2370401,21.23944303,58.16351841,31.64645267,31.64645267,17.26625006,25.35884361,62.24394786,35.18343799,35.18343799,8.227452735,0.020198868,1.007248334,14.16,14.1068,5.340839176,10.46495592,89.53504408,3742.289,75.59,0.116881117,0.0,0.0,0.0495,PFIS,,,PFIS,342889492.40000004,0.2987621803197757,False,0.2987621803197757,414828885.29153365,0.24695495316310792,converged,6.971104303851718,1.5723135425584304e-12
PFS,2016,0.30747415,0.30947415,0.30947415,,7.735067845,0.995471141,0.995471141,21.15270351,35.32111422,43.97468714,33.35016002,33.35016002,18.2821119,34.20864123,57.58374183,37.69763311,37.69763311,9.159096024,0.169754323,1.475220063,12.56,30.15197,0.0,0.0,100.0,9500.465,1612.745,0.0,0.0,0.0,0.002,PFS,,,PFS,3651260120.38,0.2362436503386436,False,0.2362436503386436,5260782853.720731,0.163965524363694,converged,7.141134143926212,4.628198070973e-13
PFS,2017,0.182442329,0.190442329,1.805546141,,5.034264992,0.959723132,0.60038454,22.15799615,37.54551108,44.56417296,34.66567576,34.66567576,21.15270351,35.32111422,43.97468714,33.35016002,33.35016002,9.194746822,0.176989894,1.37177735,12.67,30.15197,2.438130003,46.14623486,53.85376514,9845.274,1742.514,0.856880382,0.0,0.0,0.008,PFS,,,PFS,3498418886.8,0.1847753997744178,False,0.1847753997744178,5227048386.822416,0.12366902738538367,converged,8.885578449123651,3.179451912651576e-19
PFS,2018,-0.297562689,-0.279462689,2.305608498,,5.102070964,0.618192245,0.375303287,21.58687943,33.7202484,46.341328,33.40812129,33.40812129,22.15799615,37.54551108,44.56417296,34.66567576,34.66567576,9.18253424,0.148294906,1.169156697,13.27,30.32631,3.517098608,48.15626946,51.84373054,9725.769,1442.282,0.928873539,0.0,0.0,0.0181,PFS,,,PFS,3130027720.56,0.1598040593183451,False,0.1598040593183451,4546439250.396517,0.11001980984075314,converged,10.545060795803016,2.6769109933555664e-26
PFS,2019,0.009197795,0.030597795,1.652552571,,3.852613717,0.563227703,0.352552194,20.28455285,35.00457484,47.61965404,34.50534457,34.50534457,21.58687943,33.7202484,46.341328,33.40812129,33.40812129,9.191012588,0.11471041,1.146998058,13.47,30.15197,2.342317365,46.10711233,53.89288767,9808.578,1125.146,0.855532415,0.0,0.0,0.021400000000000002,PFS,,,PFS,3220769000.0,0.192001728998851,False,0.192001728998851,4322092683.518418,0.14307873885729797,converged,9.484226276470265,1.2209392036922781e-21
PFS,2020,-0.215560114,-0.211160114,1.698430639,,4.321163543,1.020547164,0.496163232,18.99807322,31.36260157,29.27413672,26.0945396,26.0945396,20.28455285,35.00457484,47.61965404,34.50534457,34.50534457,9.466511731,0.092966802,0.860537142,11.94,29.63568,2.533708691,60.03210539,39.96789461,12919.741,1201.107,1.502008199,0.0,0.0,0.0044,PFS,,,PFS,2346653600.0,0.5399523628270888,False,0.5399523628270888,3542241047.383854,0.3579413710953845,converged,2.854810953613742,0.002153122664645955
PFS,2021,0.207801908,0.208201908,1.081994943,,1.490571731,0.968039128,0.914628446,17.81198457,35.63382359,23.94767595,26.35023598,26.35023598,18.99807322,31.36260157,29.27413672,26.0945396,26.0945396,9.531060769,0.046226519,1.098472553,12.25,23.99219,1.169153156,7.134745034,92.86525497,13781.202,637.057,0.076829004,0.0,0.0,0.0004,PFS,,,PFS,1864213375.78,0.2251673030505622,False,0.2251673030505622,2501015603.9377656,0.16783577797816865,converged,8.066865292652054,3.60630264231111e-16
PFS,2022,0.033760773,0.047960773,3.401848053,,7.917154916,0.94036683,0.88668762,22.15316423,55.27794205,38.53645208,42.19232798,42.19232798,17.81198457,35.63382359,23.94767595,26.35023598,26.35023598,9.53122286,0.097788607,1.0049515,12.15,23.99219,4.417211165,7.377256556,92.62274344,13783.436,1347.863,0.079648435,0.0,0.0,0.014199999999999999,PFS,,,PFS,1605614026.56,0.284064567993555,False,0.284064567993555,2934472612.8747277,0.15542762433420468,converged,5.019239681656219,2.5938195725291026e-07
PGC,2017,0.192472363,0.200472363,1.522355457,,6.990659924,0.998863715,0.942524114,22.15799615,41.16059893,59.90391215,41.98106544,41.98106544,21.15270351,41.28140758,70.94283276,46.01499795,46.01499795,8.357152835,0.030511106,1.615296307,14.34,38.05246,2.16235384,8.800173648,91.19982635,4260.547,129.994,0.096493316,0.0,0.0,0.008,PGC,,,PGC,621111218.0,0.176490154364212,False,0.176490154364212,750069414.7373289,0.14614655106800786,converged,11.974268566060855,2.423466422347995e-33
PGC,2018,-0.307059341,-0.288959341,1.699310149,,8.396696839,1.039064162,0.947171741,21.58687943,36.54175664,65.05996003,41.5462969,41.5462969,22.15799615,41.16059893,59.90391215,41.98106544,41.98106544,8.43768624,0.043213758,1.038185144,15.03,37.85937,3.136832903,13.50423958,86.49576042,4617.858,199.555,0.156126029,0.0,0.0,0.0181,PGC,,,PGC,446589962.0,0.2203857885416673,False,0.2203857885416673,642565508.304598,0.15317256351179342,converged,7.675969758566476,8.208592895805598e-15
PGC,2019,0.031724961,0.053124961,1.340436864,,6.849942772,0.999800809,0.905727717,20.28455285,34.59201737,70.48922848,42.53376287,42.53376287,21.58687943,36.54175664,65.05996003,41.5462969,41.5462969,8.553115972,0.062535707,1.161195486,14.2,37.85937,2.083853714,14.32080663,85.67919337,5182.879,324.115,0.167144508,0.0,0.0,0.021400000000000002,PGC,,,PGC,548039310.0,0.2062111926547525,False,0.2062111926547525,865291938.2657132,0.13060544104655195,converged,7.617138008960611,1.296809949960432e-14
PGC,2020,-0.2608244,-0.2564244,1.507717021,,5.475644107,1.267974836,0.758691613,18.99807322,33.67846956,70.38961039,42.04478064,42.04478064,20.28455285,34.59201737,70.48922848,42.53376287,42.53376287,8.681086316,0.06461875,0.819287073,17.67,29.84882,2.336032189,48.89833984,51.10166016,5890.442,380.633,0.956883586,0.0,0.0,0.0044,PGC,,,PGC,403669084.0,0.5613383347335759,False,0.5613383347335759,782308400.8216381,0.2908642461895696,converged,2.3464980142184575,0.0094753835964805
PGC,2021,0.268371685,0.268771685,1.670135311,,1.63678473,1.23109539,1.012340323,17.43215031,35.34845084,65.33256329,41.0525544,41.0525544,18.99807322,33.67846956,70.38961039,42.04478064,42.04478064,8.712429822,0.022790582,1.191723894,14.64,28.26291,2.04020284,23.1492097,76.8507903,6077.993,138.521,0.301222793,0.0,0.0,0.0004,PGC,,,PGC,651143635.1999999,0.2221486485345816,False,0.2221486485345816,789609237.8802025,0.18319273860234306,converged,9.411598255626446,2.443246026369851e-21
PGC,2022,0.060370264,0.074570264,3.126077363,,7.992705965,1.080181763,0.927741346,18.62880931,30.65559831,62.07914339,37.94750724,37.94750724,17.43215031,35.34845084,65.33256329,41.0525544,41.0525544,8.756775759,0.081404805,1.243980349,14.73,28.15674,4.266771211,18.61390171,81.38609829,6353.593,517.213,0.228711071,0.0,0.0,0.014199999999999999,PGC,,,PGC,663016646.22,0.3339243253495912,False,0.3339243253495912,1172936967.2658272,0.18875533673642989,converged,4.318802606902967,7.84390066325773e-06
PGC,2023,-0.020922972,0.028577028,3.487597183,,6.885070036,1.036626536,0.852109192,18.27614192,32.90737666,64.3083381,40.0835135,40.0835135,18.62880931,30.65559831,62.07914339,37.94750724,37.94750724,8.775990641,0.083453749,0.906312126,14.95,27.45447,4.777123151,22.9875312,77.0124688,6476.857,540.518,0.298491031,0.0,0.0,0.0495,PGC,,,PGC,528997168.14,0.374086364847267,False,0.374086364847267,1043407753.8525307,0.18967047692836345,converged,3.6338387983393794,0.0001396176812212036
PKBK,2018,-0.256880473,-0.238780473,2.133912976,,4.327542465,0.232251433,0.222948712,21.58687943,18.57354284,48.19120586,26.56131136,26.56131136,22.15799615,18.81119854,46.33264699,26.01010739,26.01010739,7.291246043,0.080450566,1.310696312,16.73,31.68729,3.448396909,5.673197221,92.88046129,1467.398,118.053,0.061080631,,,0.0181,PKBK,,,PKBK,201497618.9254,0.2225943533597258,False,0.2225943533597258,317433081.15125644,0.1412966504871745,converged,7.0578529410529125,8.454743404912148e-13
PKBK,2019,-0.00894398,0.01245602,1.528250867,,5.412759857,0.643954658,0.617848971,20.28455285,15.64973613,31.09519261,18.95653846,18.95653846,21.58687943,18.57354284,48.19120586,26.56131136,26.56131136,7.42723931,0.088065978,1.698594087,16.7,31.68729,2.220001857,5.813448175,93.99019135,1681.16,148.053,0.061851647,,,0.021400000000000002,PKBK,,,PKBK,273364918.806,0.3100096443476791,False,0.3100096443476791,418283244.5351166,0.2026037781689277,converged,5.130528007490525,1.4446528200306134e-07
PKBK,2020,-0.289397112,-0.284997112,1.546657328,,4.683895428,0.988210246,0.5952033,18.99807322,13.49573601,14.46390818,11.90089201,11.90089201,20.28455285,15.64973613,31.09519261,18.95653846,18.95653846,7.639316116,0.128573917,0.922407154,20.61,31.46031,2.46800663,48.98250171,50.84499432,2078.322,267.218,0.963369204,,,0.0044,PKBK,,,PKBK,184755480.0,0.41660339534573,False,0.41660339534573,450783720.65847796,0.17087613942477264,converged,3.000556654363896,0.0013474330827584853
PKBK,2021,0.231626059,0.232026059,1.767195501,,1.606010336,0.922018337,0.821991451,17.43215031,13.38737602,15.1352392,12.08882462,12.08882462,18.99807322,13.49573601,14.46390818,11.90089201,11.90089201,7.666898512,0.056580909,1.091688609,22.57,25.74448,2.111826989,14.05854663,85.78665258,2136.445,120.882,0.163878018,,,0.0004,PKBK,,,PKBK,253180055.52,0.1984623397090821,False,0.1984623397090821,374013712.38944674,0.1343445572223402,converged,8.343124506643404,3.6176458713301956e-17
PKBK,2022,0.105120101,0.119320101,3.408549351,,6.876723453,0.746809447,0.662004232,15.8938172,11.18137552,18.40968343,12.17344829,12.17344829,17.43215031,13.38737602,15.1352392,12.08882462,12.08882462,7.593331371,0.063514559,0.93244647,20.59,25.38061,4.431645572,14.62993925,85.21821294,1984.915,126.071,0.171676203,,,0.014199999999999999,PKBK,,,PKBK,247647525.5,0.1940621056619728,False,0.1940621056619728,371940967.82826304,0.12921283235731507,converged,8.418219110802266,1.9112518518830228e-17
PKBK,2023,-0.037354877,0.012145123,3.676489165,,6.437827113,0.826686507,0.709531775,14.03688525,9.375680468,18.17115054,11.21162384,11.21162384,15.8938172,11.18137552,18.40968343,12.17344829,12.17344829,7.612583964,0.083079318,0.85269194,24.19,25.38061,4.913686832,18.0846346,81.72848426,2023.5,168.111,0.22127701,,,0.0495,PKBK,,,PKBK,242115054.75,0.3372095216542903,False,0.3372095216542903,402107131.21014786,0.20303953185189955,converged,4.437468601235291,4.551149716817822e-06
PLBC,2019,-0.024783871,-0.003383871,0.999704022,,2.932756489,0.228529538,0.200641278,20.28455285,22.46872163,58.88676642,32.34372184,32.34372184,21.58687943,14.73860804,22.34621364,15.3549865,15.3549865,6.762950292,0.030424496,1.612599832,14.2,38.90297,1.640768365,18.53359216,81.46640784,865.191,26.323,0.227499808,,,0.021400000000000002,PLBC,,,PLBC,182890693.4,0.3223566388558728,False,0.3223566388558728,208656365.87384352,0.2825511117115572,converged,7.261440441249634,1.9149481800833747e-13
PLBC,2020,-0.296399602,-0.291999602,0.536636917,,3.934179471,0.617799353,0.534955707,18.99807322,20.56360847,41.80106715,25.24793398,25.24793398,20.28455285,22.46872163,58.88676642,32.34372184,32.34372184,7.013534107,0.026258214,1.215951954,15.4,38.03289,1.243004224,19.99411069,80.00588931,1111.576,29.188,0.249907986,,,0.0044,PLBC,,,PLBC,162923855.0,0.4068676376338568,False,0.4068676376338568,191983709.82627863,0.3452816107105796,converged,5.295512722961898,5.934146489862694e-08
PLBC,2021,0.213714692,0.214114692,1.064562555,,1.479818754,0.680460445,0.622025287,17.43215031,18.15789929,42.79237655,24.41157361,24.41157361,18.99807322,20.56360847,41.80106715,25.24793398,25.24793398,7.386516697,0.017095251,1.465939693,15.5,27.45088,1.206072326,11.46441494,88.53558506,1614.074,27.593,0.129489345,,,0.0004,PLBC,,,PLBC,196556125.89,0.3293525543067245,False,0.3293525543067245,224138090.89715174,0.28882311743355926,converged,7.109509943067107,5.822785578675288e-13
PLBC,2022,0.121444934,0.135644934,3.204237427,,6.56784391,0.659595509,0.598652186,55.38972125,32.55112506,44.62734297,37.81402379,37.81402379,17.43215031,18.15789929,42.79237655,24.41157361,24.41157361,7.390825665,0.017848991,1.821371574,15.7,27.44621,4.252407882,12.30461906,87.69538094,1621.044,28.934,0.140310914,,,0.014199999999999999,PLBC,,,PLBC,216750502.8,0.3247040894546216,False,0.3247040894546216,245276543.36702934,0.2869406068091019,converged,7.354837350374278,9.557986956959084e-14
PLBC,2023,-0.042980637,0.006519363,2.896349761,,6.212065909,0.750481114,0.685053696,55.99756129,32.20338406,42.54914516,37.13082483,37.13082483,55.38972125,32.55112506,44.62734297,37.81402379,37.81402379,7.38424781,0.070201737,1.6480615,16.9,26.84304,3.95120741,11.547539,88.452461,1610.416,113.054,0.130550794,,,0.0495,PLBC,,,PLBC,242787476.05,0.4005123402884145,False,0.4005123402884145,350381430.9462593,0.2775259052912576,converged,4.115458943764343,1.932048884554302e-05
PNC,2016,0.278917781,0.280917781,2.132332584,,5.19339494,0.888347714,0.563130763,80.33107012,79.53542931,89.03816183,80.32216568,80.32216568,76.84259786,60.74958959,93.93501442,72.65677906,72.65677906,12.81142633,0.143856106,1.359608839,14.3,25.87274,2.663571564,43.79139508,56.20860492,366380.0,52706.0,0.77908703,0.0,1.0,0.002,PNC,,,PNC,46265517255.68,0.2354527919002862,False,0.2354527919002862,98866210590.19835,0.11018269217662449,converged,5.67210785783537,7.0525560319316195e-09
PNC,2017,0.234963036,0.242963036,2.114639368,,5.344189072,0.890351156,0.622785897,81.78697073,77.87503106,94.95115581,81.68382186,81.68382186,80.33107012,79.53542931,89.03816183,80.32216568,80.32216568,12.84994554,0.155181108,1.56793719,13.7,25.06234,2.615789697,36.43980517,63.56019483,380768.0,59088.0,0.573311729,0.0,1.0,0.008,PNC,,,PNC,57076363584.32,0.132624753668097,False,0.132624753668097,115693545368.20714,0.06542922158852814,converged,10.358926468984388,1.9060825315885376e-25
PNC,2018,-0.265949724,-0.247849724,2.274576748,,6.120615813,1.136762344,0.768297755,78.60841893,72.14283496,79.12731384,72.79859462,72.79859462,80.65917739,78.78947637,94.15314338,81.59738936,81.59738936,12.92463169,0.146877247,1.525116171,12.7,24.13859,3.198501175,38.73249516,61.26750484,410295.0,60263.0,0.632186593,0.0,1.0,0.0181,PNC,,,PNC,46245738905.28,0.1993534266033857,False,0.1993534266033857,105427790697.16805,0.0874460752307048,converged,6.5592943299662885,2.7031500643362714e-11
PNC,2020,-0.146783972,-0.142383972,1.436878352,,5.931508098,1.359596814,0.850507216,76.82087565,73.23953395,83.07919968,74.4731524,74.4731524,78.60841893,72.14283496,79.12731384,72.79859462,72.79859462,13.05339693,0.079701465,1.251183332,15.6,23.71585,1.988172442,43.96694052,56.03305948,466679.0,37195.0,0.784660715,0.0,1.0,0.0044,PNC,,,PNC,58939484192.0,0.4487052182792296,False,0.4487052182792296,95970047362.90274,0.27561495063909147,converged,3.3172365645477226,0.0004545630218307274
PNC,2021,0.307964229,0.308364229,2.045007855,,1.710862676,1.332358726,0.998423457,82.74298054,74.64296028,83.85385197,77.54007797,77.54007797,76.82087565,73.23953395,83.07919968,74.4731524,74.4731524,13.23066337,0.055248559,1.661571243,13.5,16.91579,2.196746512,28.70172699,71.29827301,557191.0,30784.0,0.402558516,1.0,0.0,0.0004,PNC,,,PNC,84218400000.0,0.2246928651966822,False,0.2246928651966822,114990088862.39168,0.16456438867606057,converged,7.928265391115339,1.1111400204364098e-15
PNC,2022,-0.01492285,-0.00072285,3.781632185,,7.796670479,1.13872467,0.851062453,79.82662904,72.00720251,70.79361806,71.0015771,71.0015771,82.74298054,74.64296028,83.85385197,77.54007797,77.54007797,13.23079258,0.105359588,1.582240931,12.3,16.91579,4.552183866,28.91772942,71.08227058,557263.0,58713.0,0.406820564,1.0,0.0,0.014199999999999999,PNC,,,PNC,63333940000.0,0.2315152506878053,False,0.2315152506878053,121219106924.35815,0.12096090602507904,converged,6.050076800557027,7.238839936676383e-10
PNFP,2016,0.336526901,0.338526901,2.124124354,,8.530975378,1.297385381,1.185225722,21.15270351,28.81077216,52.26251422,33.10464811,33.10464811,18.2821119,29.57534847,62.57965686,37.19804931,37.19804931,9.323188817,0.075797981,2.14653115,11.9,31.88739,2.682165544,12.19858866,87.80141134,11194.6226,848.529795,0.138933856,0.0,0.0,0.002,PNFP,,,PNFP,5374637452.8,0.3101879973014584,False,0.3101879973014584,6221471884.13878,0.26796682171814307,converged,7.308193882983588,1.3537846719237003e-13
PNFP,2017,0.225594472,0.233594472,1.668343816,,8.264822181,1.296598016,1.20458674,22.15799615,28.9941027,54.24502402,33.90928359,33.90928359,21.15270351,28.81077216,52.26251422,33.10464811,33.10464811,10.00810428,0.086734909,1.390022801,12.0,33.25592,2.185568199,10.2690971,89.7309029,22205.69985,1926.009358,0.11444326,0.0,0.0,0.008,PNFP,,,PNFP,5141969164.8,0.1537305675057853,False,0.1537305675057853,7052631916.210838,0.1120828694821643,converged,11.595611511871178,2.1687819135648663e-31
