instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
JPM,2018,2898673727464.06,E_pb,False,2898673727464.06,391918650024.8419,,533627000000.0,0.03385809122043175,0.058464522805107944,0.037683704798568744,0.231383337,55.51371091771874,0.0,ok
JPM,2019,3983421958126.8843,E_pb,False,3983421958126.8843,321188592899.307,,516093000000.0,0.2595874111258903,0.11489685278147257,0.24299144800040445,-0.209740396,7.926925408347757,1.1231906250212711e-15,ok
JPM,2020,4418551166331.87,E_pb,False,4418551166331.87,285290729444.79706,,542102000000.0,0.24196299438703422,0.11049074859675856,0.22759565907903057,0.183145761,10.41796843038491,1.0264570423599355e-25,ok
JPM,2021,5743995296139.228,E_pb,False,5743995296139.228,439810443132.3584,,548939000000.0,0.20668215509291557,0.1016705387732289,0.1975218859818463,-0.124575754,11.619533730820129,1.639605043213115e-31,ok
JPM,2022,4638785219892.694,E_pb,False,4638785219892.694,294743848042.6255,,542505000000.0,0.22834076701624662,0.10708519175406166,0.21564474863745484,0.321516281,11.847619975964045,1.1069475881445371e-32,ok
JPM,2023,5247525274972.005,E_pb,False,5247525274972.005,430633127397.71216,,653072000000.0,0.23025740907527295,0.10756435226881825,0.2166778685201882,-0.000559255,10.047577008193675,4.7076972841383375e-24,ok
KEY,2016,176867261718.224,E_pb,False,176867261718.224,13790498500.82434,,14694000000.0,0.2426560432436656,0.1106640108109164,0.2325313922199127,0.158937016,11.609916325021796,1.834872690353498e-31,insufficient_returns
KEY,2017,188482056690.018,E_pb,False,188482056690.018,19521067056.94416,,15344000000.0,0.2426560432436656,0.1106640108109164,0.2327196995860527,0.396317558,12.701033830245771,2.917685270397977e-37,insufficient_returns
KEY,2018,133178032875.55199,E_pb,False,133178032875.55199,19364678429.035496,,14595000000.0,0.0962262359948281,0.07405655899870703,0.09403661838015222,0.26023311,27.338394788997544,7.419126497118258e-165,ok
KEY,2019,171741147286.48798,E_pb,False,171741147286.48798,15785615891.012508,,13540000000.0,0.3987498319855339,0.14968745799638347,0.38054881912911664,-0.352250237,5.758964605915936,4.231572203050898e-09,ok
KEY,2020,154984406114.304,E_pb,False,154984406114.304,12468822404.8358,,14688000000.0,0.3159517637289753,0.12898794093224383,0.29976690083861,0.088619306,8.308215226001497,4.85761000556324e-17,ok
KEY,2021,240188690176.034,E_pb,False,240188690176.034,18695202462.20153,,12803000000.0,0.23620158542906292,0.10905039635726574,0.22976692082583622,-0.278781793,11.657460973886067,1.0510891588653188e-31,ok
KEY,2022,239028656369.832,E_pb,False,239028656369.832,15891888704.108812,,28770000000.0,0.3098326308602553,0.12745815771506383,0.2902398753792826,0.33706584,8.70262393291251,1.6214858798204535e-18,ok
KEY,2023,184053181294.476,E_pb,False,184053181294.476,9189482259.383303,,22645000000.0,0.30849580025267875,0.12712395006316968,0.28862544860362344,0.061665031,7.730895899430883,5.339616370204105e-15,ok
LARK,2018,1025238825.7444111,E_pb,False,1025238825.7444111,193881487.75719693,762127845.3338536,56897000.0,0.19126116464766402,0.09781529116191601,0.1863479275685191,0.044898351,15.953946913772528,1.3372342347688262e-57,insufficient_returns
LARK,2019,1014011361.730736,E_pb,False,1014011361.730736,114064440.09171075,728829155.920099,42199000.0,0.19126116464766402,0.09781529116191601,0.18752770154400403,-0.080737945,16.64673984913773,1.5977116776719e-62,insufficient_returns
LARK,2020,994116960.72843,E_pb,False,994116960.72843,91935006.32713433,910503464.0410558,28022000.0,0.105716224888358,0.07642905622208951,0.10491331542898144,0.068767374,34.8852457110037,6.222757472639931e-267,ok
LARK,2021,1374036883.6617498,E_pb,False,1374036883.6617498,136545459.92619863,1095803976.9240303,29054000.0,0.07480660731010347,0.06870165182752587,0.07468019113945035,-0.001065409,51.866802361789055,0.0,ok
LARK,2022,1518846064.1189442,E_pb,False,1518846064.1189442,228409215.10256872,1157102773.4428053,68253000.0,0.04274744327676143,0.060686860819190364,0.04351892572118157,0.076565951,74.03815008866798,0.0,ok
LARK,2023,1249612265.19964,E_pb,False,1249612265.19964,274797565.90411633,1147981442.7260537,99027000.0,0.05364790475297726,0.06341197618824432,0.05436485459046925,-0.02639271,47.52313626026316,0.0,ok
LCNB,2018,1410672269.09084,E_pb,False,1410672269.09084,,,103262000.0,0.19126116464766402,0.09781529116191601,0.18488743496541035,0.044898351,14.673816203435344,4.742829209407069e-49,insufficient_returns
LCNB,2019,1749925010.572818,E_pb,False,1749925010.572818,,,40994000.0,0.19126116464766402,0.09781529116191601,0.1891221957076618,-0.201532209,18.811343858991524,3.048618711765592e-79,insufficient_returns
LCNB,2020,1352111990.233248,E_pb,False,1352111990.233248,,,22000000.0,0.16360894928184708,0.09090223732046177,0.16244489011161964,0.029845786,25.554341135682442,2.4566697952668546e-144,ok
LCNB,2021,1924263773.959748,E_pb,False,1924263773.959748,,,10000000.0,0.11684423038904179,0.07921105759726045,0.1166496696817669,-0.114231415,44.096669864649535,0.0,ok
LCNB,2022,1846992840.1522176,E_pb,False,1846992840.1522176,4053733700.678648,1877470777.574288,90527000.0,0.12151764038131786,0.08037941009532946,0.11959553331643893,0.127309194,26.620337837227357,1.9739981046426178e-156,ok
LKFN,2017,11657485759.2016,E_pb,False,11657485759.2016,2351137893.9073524,4347184475.943091,181610000.0,0.19126116464766402,0.09781529116191601,0.18982771859494865,0.044898351,22.14735605446223,5.531173238843614e-109,insufficient_returns
LKFN,2018,8897268554.07135,E_pb,False,8897268554.07135,2534695839.7995734,4395766594.103283,276483000.0,0.19126116464766402,0.09781529116191601,0.18844484732244784,0.159253826,19.334306055801296,1.3818046516602295e-83,insufficient_returns
LKFN,2019,9944619744.578424,E_pb,False,9944619744.578424,6151224674.458194,4813709601.051389,170000000.0,0.25140025131947064,0.11285006282986766,0.24907158918109837,-0.196279819,15.49209439760961,1.961497428587354e-54,ok
LKFN,2020,11823462559.643944,E_pb,False,11823462559.643944,8466442142.562408,5772143889.751799,85500000.0,0.18043014608979294,0.09510753652244824,0.1798175752565678,0.034984511,27.55763723147568,1.792291401375306e-167,ok
LKFN,2021,18648236490.227184,E_pb,False,18648236490.227184,,,75000000.0,0.11625307562714424,0.07906326890678606,0.1161041037597279,-0.059864487,46.97015666059076,0.0,ok
LKFN,2022,19952246468.767975,E_pb,False,19952246468.767975,,,297000000.0,0.0778476369542471,0.06946190923856177,0.07772464170425594,0.094487625,55.498586961263946,0.0,ok
LKFN,2023,16511867758.97852,E_pb,False,16511867758.97852,,,50000000.0,0.08142987963427993,0.07035746990856999,0.08139645221568546,-0.027677819,70.91027355858276,0.0,ok
LOB,2017,5949284537.647922,E_pb,False,5949284537.647922,1015515900.9245805,2688156834.7623754,26564000.0,0.19126116464766402,0.09781529116191601,0.19084577657890076,0.044898351,28.518376770250928,3.466383474983713e-179,insufficient_returns
LOB,2018,4420893610.11712,E_pb,False,4420893610.11712,1040149633.0563408,3665314774.103575,1457000.0,0.19126116464766402,0.09781529116191601,0.19123037770884527,0.377068316,43.8049174321824,0.0,insufficient_returns
LOB,2019,6928552258.358174,E_pb,False,6928552258.358174,7702002.905855668,4804095553.3795395,14000.0,0.44376674136084815,0.16094168534021203,0.4437661698788652,-0.316938097,28.61124774500466,2.434184128434946e-180,ok
LOB,2020,22460268286.90488,E_pb,False,22460268286.90488,907196272.11552,2915835224.2575316,1542093000.0,0.36237588361451767,0.1405939709036294,0.34812693822827084,0.210938455,8.316948740110115,4.512838232266932e-17,ok
MBCN,2018,1224766751.328568,E_pb,False,1224766751.328568,273218575.2154631,915863573.3843595,99201000.0,0.19126116464766402,0.09781529116191601,0.18425954086463942,0.044898351,14.214530405439406,3.722458376439938e-46,insufficient_returns
MBCN,2019,1406588378.34158,E_pb,False,1406588378.34158,222139083.87021,1092612263.1153624,18270000.0,0.19126116464766402,0.09781529116191601,0.1900629711046877,-0.137420457,22.10364746927723,1.457695454721281e-108,insufficient_returns
MBCN,2020,1363030185.854138,E_pb,False,1363030185.854138,122651204.77309711,1222198247.8757951,17038000.0,0.14658472985659995,0.08664618246414998,0.14584474252775612,0.069881656,30.53718822973758,4.183123895574458e-205,ok
MBCN,2021,1317342174.07944,E_pb,False,1317342174.07944,146463400.03002468,1221226567.5901566,13166000.0,0.10378123459786717,0.0759453086494668,0.1035057851055781,-0.024768877,44.30238251432445,0.0,ok
MBCN,2022,1837221086.4074342,E_pb,False,1837221086.4074342,997400922.0552256,1566357703.9048364,77255000.0,0.06637439801583132,0.06659359950395784,0.06638324347025379,0.103164327,49.87777679824905,0.0,ok
MBIN,2019,5293958233.922411,E_pb,False,5293958233.922411,7179004177.527655,,181439000.0,0.19126116464766402,0.09781529116191601,0.1881646357356905,0.044898351,18.251548542239295,1.005632400361979e-74,insufficient_returns
MBIN,2022,12760426375.347328,E_pb,False,12760426375.347328,45358342518.59042,,930392000.0,0.19126116464766402,0.09781529116191601,0.1849108289160393,0.127621575,15.13919047860437,4.465310951247189e-52,insufficient_returns
MBIN,2023,24502497626.81986,E_pb,False,24502497626.81986,1956458024.9840465,,964127000.0,0.2015161773175071,0.10037904432937678,0.19768728196740418,-0.157365336,15.666134459872906,1.288942296817945e-55,ok
MBWM,2017,4537929078.378338,E_pb,False,4537929078.378338,1318677301.7216918,2545066827.126821,384265000.0,0.19126116464766402,0.09781529116191601,0.1839660482822339,0.044898351,14.014291570866959,6.373192363401368e-45,insufficient_returns
MBWM,2018,3566473028.4746475,E_pb,False,3566473028.4746475,1748589275.7266436,2616231228.069579,499718000.0,0.19126116464766402,0.09781529116191601,0.17977705465884522,0.180214552,12.573755295335296,1.4720027163604788e-36,insufficient_returns
MBWM,2019,4500093305.934333,E_pb,False,4500093305.934333,1790050517.6061983,2835316924.4912653,503556000.0,0.2939835156879341,0.12349587892198353,0.27682602379147037,-0.235540923,7.30556536750845,1.3805165571880007e-13,ok
MBWM,2020,3896252168.9798875,E_pb,False,3896252168.9798875,801782399.0108124,2612731988.1618433,559928000.0,0.21863346155394706,0.10465836538848677,0.20431226150688006,0.089649688,10.488929698802629,4.8561151858806025e-26,ok
MBWM,2021,5547281272.191508,E_pb,False,5547281272.191508,1558829682.0076525,3639107639.6631665,693353000.0,0.19338371648666391,0.09834592912166598,0.18282473608358007,-0.254274284,10.536381282837791,2.9357444623329805e-26,ok
MBWM,2022,5134712459.05197,E_pb,False,5134712459.05197,898319857.1977481,2845073255.9955974,640189000.0,0.2813681582258832,0.1203420395564708,0.26351726490487826,0.303422517,9.366425649790735,3.751521250169618e-21,ok
MBWM,2023,5632996340.68785,E_pb,False,5632996340.68785,1369035551.8048978,3323254014.2911963,836259000.0,0.2814898931275785,0.12037247328189463,0.26066278315785424,0.091210356,8.068339101728746,3.5630448923674963e-16,ok
MCB,2019,4189156105.4923263,E_pb,False,4189156105.4923263,1680672268.907563,2949989624.4766006,232193000.0,0.19126116464766402,0.09781529116191601,0.18635373092447688,0.044898351,15.959786333942391,1.2178189312832113e-57,insufficient_returns
MCB,2020,3750963091.9103003,E_pb,False,3750963091.9103003,246345595.5914068,3246840726.8480177,82241000.0,0.19126116464766402,0.09781529116191601,0.1892562930318896,0.051271508,20.475751809827408,1.771198722670352e-93,insufficient_returns
MCB,2021,14701264841.075483,E_pb,False,14701264841.075483,863089438.1464496,6527951145.9139805,77793000.0,0.11667937600818136,0.07916984400204534,0.11648193588346357,-0.113738048,44.010196830286326,0.0,ok
MCB,2022,6680942534.032512,E_pb,False,6680942534.032512,4120035493.777547,5870717852.987026,278345000.0,0.14701341147669586,0.08675335286917396,0.144603238606113,0.179521835,23.42988891651238,1.0599105125619952e-121,ok
MCB,2023,6043110412.548901,E_pb,False,6043110412.548901,8061011312.603036,6603054663.371185,567205000.0,0.15690813942113846,0.08922703485528462,0.1511006917398375,-0.063852478,15.753717893977772,3.2379713388528773e-56,ok
MCBS,2020,2702265982.111618,E_pb,False,2702265982.111618,76084194433.63646,1894737622.9238546,110483000.0,0.19126116464766402,0.09781529116191601,0.18759066987334,0.044898351,17.401500458904998,4.018491958554497e-68,insufficient_returns
MCBS,2021,6294284021.083505,E_pb,False,6294284021.083505,571042737578.3751,3103438163.2570868,500459000.0,0.19126116464766402,0.09781529116191601,0.18437851606865321,-0.036209876,13.858291571138686,5.666991541416935e-44,insufficient_returns
MCBS,2022,4754977528.082194,E_pb,False,4754977528.082194,472344484121.8912,3424517392.4959188,375392000.0,0.11637086956219035,0.07909271739054759,0.11364320637469118,0.128363386,24.082989552499836,1.8842651733890858e-128,ok
MCBS,2023,5042945015.254388,E_pb,False,5042945015.254388,,,325000000.0,0.08858921909601336,0.07214730477400334,0.08759375022674067,-0.010764078,31.84901702973725,6.791041925170295e-223,ok
MFIN,2018,509631009.197976,E_pb,False,509631009.197976,27490043.10524394,157310394.006499,213988000.0,0.19126116464766402,0.09781529116191601,0.16362743015300063,0.044898351,7.638428756640654,1.0994428440820614e-14,insufficient_returns
MFIN,2019,904815550.14403,E_pb,False,904815550.14403,28237971.79701995,180580957.61118957,212837000.0,0.19126116464766402,0.09781529116191601,0.17346606421817623,-0.385306109,7.252760773617819,2.0418049269895917e-13,insufficient_returns
MFIN,2020,738203479.73915,E_pb,False,738203479.73915,71586247.80936912,376070559.76053816,241052000.0,0.44376674136084815,0.16094168534021203,0.37414696714008333,0.347164701,4.487412066589575,3.604677612729013e-06,ok
MFIN,2021,840856971.81762,E_pb,False,840856971.81762,194767409.94691426,879611563.8697555,219973000.0,0.3672862129367515,0.14182155323418788,0.32053401050437275,0.029016415,4.838636149951255,6.536656305989528e-07,ok
MFIN,2022,1113553402.916584,E_pb,False,1113553402.916584,162664256.94932568,962347352.454348,219320000.0,0.2150226807551198,0.10375567018877996,0.1967140546665423,0.438670906,11.305156582204775,6.186662425347438e-30,ok
MFIN,2023,1578723837.315987,E_pb,False,1578723837.315987,168796624.82268867,1059358299.8147887,243544000.0,0.32257876738769603,0.130644691846924,0.2969269990053097,-0.197791118,5.963302465077291,1.235951195688676e-09,ok
MNSB,2020,1459856443.0373158,E_pb,False,1459856443.0373158,101368559.60709453,,14834000.0,0.19126116464766402,0.09781529116191601,0.1903211869772096,0.044898351,24.306641218848924,8.338387759052558e-131,insufficient_returns
MNSB,2021,1871107410.6429641,E_pb,False,1871107410.6429641,131330288.94295445,,29294000.0,0.19126116464766402,0.09781529116191601,0.18982073032544083,-0.181465982,20.93004147155918,1.4262406893225056e-97,insufficient_returns
MNSB,2022,2097831760.8010554,E_pb,False,2097831760.8010554,404372280.2988494,,172245000.0,0.24590033659163552,0.11147508414790888,0.2357006473093228,0.166289609,11.528026273094719,4.7651793867440185e-31,ok
MOFG,2017,3568332379.9497266,E_pb,False,3568332379.9497266,720969864.3433243,2388829315.820011,248522000.0,0.19126116464766402,0.09781529116191601,0.18517674196378606,0.044898351,14.90145920958455,1.6122970128345982e-50,insufficient_returns
MOFG,2018,2534741398.68954,E_pb,False,2534741398.68954,1008691142.9511377,2539261048.444812,298810000.0,0.19126116464766402,0.09781529116191601,0.18140690138312962,0.200988709,13.417420471319083,2.39032828907394e-41,insufficient_returns
MOFG,2019,4926852991.972341,E_pb,False,4926852991.972341,750688495.6648619,3114372393.554775,371009000.0,0.31490616753292744,0.12872654188323185,0.3018680180233076,-0.244355864,7.84751660907489,2.121781141677433e-15,ok
MOFG,2020,3897202475.68232,E_pb,False,3897202475.68232,385297555.52766776,2595806440.6920986,439480000.0,0.23174102447071274,0.10793525611767818,0.2191945308362599,0.089504847,10.742760940573275,3.2049153810589467e-27,ok
MOFG,2021,5471021888.7764,E_pb,False,5471021888.7764,542135083.1489226,3718692959.6967,336247000.0,0.1759723284295675,0.09399308210739188,0.17122564351346733,-0.173870054,15.53792084243939,9.605789476622768e-55,ok
MOFG,2022,6086896147.493056,E_pb,False,6086896147.493056,856336276.2027172,4059965100.24927,531082999.99999994,0.2131008016692112,0.1032752004173028,0.20428746024129785,0.248008887,13.460293746209775,1.3392463630917592e-41,ok
MPB,2018,1695577943.9057002,E_pb,False,1695577943.9057002,620575910.7830595,,118206000.0,0.19126116464766402,0.09781529116191601,0.18517120946950164,0.044898351,14.89700166769062,1.7235228499483568e-50,insufficient_returns
MPB,2019,2220203764.576314,E_pb,False,2220203764.576314,127680304.95199546,1518103315.5311925,59973000.0,0.19126116464766402,0.09781529116191601,0.18880335985918215,-0.151156056,18.374325428132877,1.0545681128569503e-75,insufficient_returns
MPB,2020,1981564219.155512,E_pb,False,1981564219.155512,111321168.97887962,936105853.3301537,245312000.0,0.14413525256960014,0.08603381314240004,0.13773481585643144,0.052681973,16.32862928186831,3.08781556717397e-60,ok
MPB,2021,4685839825.08268,E_pb,False,4685839825.08268,410151694.26554805,3400018116.2510552,155544000.0,0.11731662521995455,0.07932915630498864,0.11609616365805628,-0.14987061,28.264650185871755,4.701835724449612e-176,ok
MPB,2022,4029358237.184,E_pb,False,4029358237.184,1056114869.481971,3893377499.7181067,163997000.0,0.16291235512289984,0.09072808878072497,0.1600893166590116,0.172427501,21.244525290107166,1.852137917611522e-100,ok
MPB,2023,3668247548.792739,E_pb,False,3668247548.792739,473340446.71008825,3053225970.5356655,346889000.0,0.163002374175483,0.09075059354387074,0.15676015859278872,0.053731569,15.885838015932169,3.971464527376363e-57,ok
MSBI,2017,5035691748.712888,E_pb,False,5035691748.712888,1891332735.8867576,,791913000.0,0.19126116464766402,0.09781529116191601,0.17856280825586116,0.044898351,11.339796012852569,4.16692450244442e-30,insufficient_returns
MSBI,2018,4144120538.765286,E_pb,False,4144120538.765286,2399360571.997798,,906794000.0,0.19126116464766402,0.09781529116191601,0.17448476569034782,0.138438456,10.548916879417368,2.5693016505034047e-26,insufficient_returns
MSBI,2019,5648568215.958304,E_pb,False,5648568215.958304,1397220057.5874,3870260818.554077,800281000.0,0.2653354358802314,0.11633385897005785,0.24684482973050598,-0.236802516,7.370725012758862,8.485128490313616e-14,ok
MSBI,2020,3724973625.756341,E_pb,False,3724973625.756341,1118483791.2963142,3515594712.1602297,1066737000.0000001,0.19417985764860216,0.09854496441215055,0.17288949037182821,0.037496174,8.819702101963468,5.738231621951421e-19,ok
MSBI,2021,5655717025.328048,E_pb,False,5655717025.328048,1229137084.4165785,5070141875.637417,575439000.0,0.19804629689496428,0.09951157422374107,0.18894674585680504,-0.34711464,10.676123788827876,6.582737329534004e-27,ok
MSBI,2022,6573555906.658729,E_pb,False,6573555906.658729,1369601936.0516768,,652058000.0,0.328161660074792,0.132040415018698,0.310463174041524,0.305762278,8.576935281062093,4.871720248721883e-18,ok
MSBI,2023,6287229421.456893,E_pb,False,6287229421.456893,1810988861.8988638,,655027000.0,0.3431377010065345,0.13578442525163364,0.32357316954697746,0.162474694,7.636079891004775,1.1196769915802417e-14,ok
MTB,2016,182240056390.63608,E_pb,False,182240056390.63608,16860530582.029266,,9657277000.0,0.2426560432436656,0.1106640108109164,0.2360135141554618,0.158937016,13.220999739753108,3.3187900854813987e-40,insufficient_returns
MTB,2017,188425992030.60916,E_pb,False,188425992030.60916,23179757465.579056,,8316529000.0,0.2426560432436656,0.1106640108109164,0.23707659066907388,0.294043416,14.466175868048941,9.909440173674882e-48,insufficient_returns
MTB,2018,149437665959.967,E_pb,False,149437665959.967,29076835360.60165,,12843292000.0,0.09553465162170217,0.07388366290542554,0.09382114207833084,0.158937016,28.682696061837852,3.135945589476086e-181,ok
MTB,2019,172853909887.44458,E_pb,False,172853909887.44458,11890972405.804052,,7048549000.0,0.27696645151131377,0.11924161287782845,0.2707868180560492,-0.238741921,10.94657553409358,3.4503699263329875e-28,ok
MTB,2020,151082890023.2889,E_pb,False,151082890023.2889,9531481148.490265,,4441675000.0,0.20510585180921084,0.10127646295230272,0.20214055561512118,0.047240124,17.723221582132137,1.387761468920974e-70,ok
MTB,2021,185455207492.37506,E_pb,False,185455207492.37506,18835369735.074215,,3532415000.0,0.17412976580433237,0.0935324414510831,0.17262330102240325,-0.267867802,21.41618497922739,4.720600127072673e-102,ok
MTB,2022,203548500511.77615,E_pb,False,203548500511.77615,52371402406.43061,,7519488000.0,0.2665600470941215,0.11664001177353038,0.26121901023438066,0.262101282,13.638616288382524,1.1799799485046359e-42,ok
MVBF,2018,1863714610.4952,E_pb,False,1863714610.4952,1492593949.367768,,247336000.0,0.19126116464766402,0.09781529116191601,0.18031281104137634,0.044898351,12.050365526670708,9.654587344543088e-34,insufficient_returns
MVBF,2019,2483218532.414189,E_pb,False,2483218532.414189,4059549808.4704328,,237181000.0,0.19126116464766402,0.09781529116191601,0.18311398425921777,-0.275410892,11.727854777216933,4.5877330231690847e-32,insufficient_returns
MVBF,2020,2564773280.280882,E_pb,False,2564773280.280882,720399004.378047,,53849000.0,0.19481829854444166,0.09870457463611042,0.1928418287199412,0.000103788,20.046115545098864,1.0911715188971964e-89,ok
MVBF,2021,4953840374.034218,E_pb,False,4953840374.034218,507792422.1484641,2394000798.5888424,84515000.0,0.13776916507462908,0.08444229126865727,0.13687464287340867,-0.14077995,28.76908821925738,2.6138489433887276e-182,ok
MYFW,2020,1807399156.888665,E_pb,False,1807399156.888665,1239194407.452216,1730826931.408605,173854000.0,0.19126116464766402,0.09781529116191601,0.18306133474076627,0.044898351,13.445830015519029,1.6286509994316776e-41,insufficient_returns
MYFW,2021,3198375257.829719,E_pb,False,3198375257.829719,459635150.0695744,2162168754.728879,77660000.0,0.19126116464766402,0.09781529116191601,0.18904598502847067,-0.30033942,18.11115041840999,1.3012625214916882e-73,insufficient_returns
MYFW,2022,2960489133.84068,E_pb,False,2960489133.84068,1429100886.6682813,2516322451.3824797,199018000.0,0.42470370174652955,0.1561759254366324,0.40778908224362015,0.300282315,7.312388997794479,1.312170267572223e-13,ok
MYFW,2023,2189577685.289593,E_pb,False,2189577685.289593,590221231.1113693,2285883536.100874,178051000.0,0.31034827686821587,0.12758706921705398,0.29660422317192575,0.135574941,9.032784604848471,8.36789345541292e-20,ok
NBHC,2017,7504037939.125884,E_pb,False,7504037939.125884,2674232652.9660654,4414924404.853105,259577999.99999997,0.19126116464766402,0.09781529116191601,0.18813678380014692,0.044898351,18.206683444936075,2.2839679166708607e-74,insufficient_returns
NBHC,2018,7255573033.366616,E_pb,False,7255573033.366616,7639904040.310334,5415995266.696792,367707000.0,0.19126116464766402,0.09781529116191601,0.18675382638232033,0.172631488,17.06454231836446,1.362583314611093e-65,insufficient_returns
NBHC,2019,8062066647.927766,E_pb,False,8062066647.927766,4494894682.278502,5567744397.95374,264610000.0,0.2745643552932929,0.11864108882332323,0.2696093345467041,-0.215661147,11.85773820330475,9.810187377763583e-33,ok
NBHC,2020,8116099102.125036,E_pb,False,8116099102.125036,769271111.5062121,6467449351.332915,22897000.0,0.20160086338203603,0.10040021584550901,0.20131616104312733,0.072561451,29.434862788706248,9.834630466478907e-191,ok
NBHC,2021,11206321904.171453,E_pb,False,11206321904.171453,3622056242.8303404,7092130844.683655,62246000.0,0.1545799634113234,0.08864499085283085,0.15421574780408934,-0.16840384,32.54131458186187,1.389262540122797e-232,ok
NBHC,2022,13202963538.858429,E_pb,False,13202963538.858429,9456376771.064966,9129985202.187748,459104000.0,0.19575137617522048,0.09893784404380512,0.19249802672944727,0.219300811,18.66967075887533,4.369491291034142e-78,ok
NBHC,2023,11050317904.73563,E_pb,False,11050317904.73563,6244163076.758632,9332556178.32001,413827000.0,0.19401151382179083,0.09850287845544771,0.19056389061254292,0.039058415,17.539696021983485,3.5653898891404516e-69,ok
NBTB,2016,15827989623.31895,E_pb,False,15827989623.31895,1570256495.8458376,5664687982.990592,887758000.0,0.19126116464766402,0.09781529116191601,0.18629834015286054,0.044898351,15.904340076305278,2.956150910114633e-57,insufficient_returns
NBTB,2017,13759192777.919703,E_pb,False,13759192777.919703,1665735116.6187716,5910665255.776068,909188000.0,0.19126116464766402,0.09781529116191601,0.18546912337814295,0.206066427,16.012178039100654,5.253326688440316e-58,insufficient_returns
NBTB,2018,12628429830.78956,E_pb,False,12628429830.78956,1777968705.2213101,6014466549.526713,1047039000.0,0.07751740820250927,0.06937935205062731,0.07689433178146357,0.096440257,34.63351949618129,3.9548814646067566e-263,ok
NBTB,2019,14103045495.50383,E_pb,False,14103045495.50383,2091535722.7084012,6977353154.830225,820916000.0,0.18619313556300868,0.09654828389075218,0.18126207934998154,-0.156951506,15.044090288525078,1.8874354555462764e-51,ok
NBTB,2020,12412951016.664827,E_pb,False,12412951016.664827,1064911546.9201236,7911281078.891728,406731000.0,0.1299492743577703,0.08248731858944258,0.12844344537492086,0.019793377,26.95450437949819,2.525656627470538e-160,ok
NBTB,2021,15559311877.350441,E_pb,False,15559311877.350441,1556129447.6919513,10008751942.005941,311476000.0,0.11958655823122424,0.07989663955780607,0.11880761409787317,-0.208127513,31.27516750432158,5.078221409028691e-215,ok
NBTB,2022,17365382289.41677,E_pb,False,17365382289.41677,4609751307.441775,10025607569.03048,787950000.0,0.1924569553799891,0.09811423884499729,0.18836198580037727,0.174455511,17.487021928243696,8.995838494201905e-69,ok
NBTB,2023,17548406969.931324,E_pb,False,17548406969.931324,1284232050.562847,8894528663.853527,637387000.0,0.2021618450544145,0.10054046126360364,0.19860015569087236,0.096437593,17.259480894716102,4.7480379990828916e-67,ok
NFBK,2016,5268008340.006512,E_pb,False,5268008340.006512,744914040.6936563,2354438792.490594,473206000.0,0.19126116464766402,0.09781529116191601,0.1835591097530114,0.044898351,13.75004811141458,2.544783482229198e-43,insufficient_returns
NFBK,2017,4592523475.351196,E_pb,False,4592523475.351196,684786973.4156536,2363733749.699012,471549000.0,0.19126116464766402,0.09781529116191601,0.18255980651923892,0.243575142,14.24636893184801,2.3610158550768786e-46,insufficient_returns
NFBK,2018,4036295549.9313717,E_pb,False,4036295549.9313717,730242565.8813306,2826029177.752704,408891000.0,0.06445031883802137,0.06611257970950535,0.06460322209694364,0.152428627,39.26228840010581,0.0,ok
NFBK,2019,5031865676.480292,E_pb,False,5031865676.480292,978849194.9879568,2695410672.1296525,857004000.0,0.25237129154928184,0.11309282288732046,0.23210217178358228,-0.231931879,7.188684042815456,3.270938126908922e-13,ok
NIC,2017,4210976586.0295277,E_pb,False,4210976586.0295277,467979470.2706786,2508604906.160664,79065000.0,0.19126116464766402,0.09781529116191601,0.18953896735913175,0.044898351,21.21314315235705,3.611122237443534e-100,insufficient_returns
NIC,2018,3618688080.57948,E_pb,False,3618688080.57948,969422528.6497244,2867843549.0097575,77305000.0,0.19126116464766402,0.09781529116191601,0.18930666065041002,0.135773934,21.05103612568395,1.1186759693508866e-98,insufficient_returns
NIC,2019,5300272655.13373,E_pb,False,5300272655.13373,1138902909.1500273,3348820948.8225656,77690000.0,0.2060460087166985,0.10151150217917462,0.20453590417829162,-0.155619126,19.853735539004575,5.115263778490034e-88,ok
NIC,2020,5536273518.1878395,E_pb,False,5536273518.1878395,87370781.4466306,2738184800.1498013,57869000.0,0.1558463351107062,0.08896158377767655,0.15515444110509105,0.085899134,29.93891870385488,3.066774601439444e-197,ok
NIC,2021,10047964050.733938,E_pb,False,10047964050.733938,1619457521.4468658,6749334386.575827,226915000.0,0.14296453973970996,0.0857411349349275,0.1417007926107012,-0.167405371,25.655726935367277,1.8247761300479635e-145,ok
NIC,2022,9909314724.247604,E_pb,False,9909314724.247604,1187020563.4806588,6015517878.569972,542342000.0,0.19925367249006132,0.09981341812251533,0.1940936650522849,0.225674543,16.308916373020462,4.264621661326543e-60,ok
NKSH,2019,2047879877.6721451,E_pb,False,2047879877.6721451,,,0.0,0.19126116464766402,0.09781529116191601,0.19126116464766402,0.044898351,,,nonpos_EF
NKSH,2020,1489289420.913846,E_pb,False,1489289420.913846,,,0.0,0.19126116464766402,0.09781529116191601,0.19126116464766402,-0.027283404,,,nonpos_EF
