instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,F,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,solver_status,equity_vol,sigma_E_method,sigma_E_window_months,sigmaE_window_end_year,sigmaE_window_start_year,E_t,F_t,rf_t,T,sigma_E_tminus1,asset_value,asset_vol,solver_cost,nfev,status_flag,d1,d2,DD_m,PD_m
FMNB,2023,1,0.018195936,0.067695936,4.625343138,6.667769281,0.864757512,0.738977313,14.03688525,29.99721008,54.71570311,34.57626932,34.57626932,15.8938172,28.06325838,51.66573557,32.51904096,32.51904096,8.532741685,0.087363612,1.339997453,14.06,16.70115,5.485229273,16.96660544,83.03339456,5078.35,443.663,0.20433472,0,0,0.0495,443663000.0,FMNB,,,FMNB,541915069.85,0.2737391754580229,converged,0.2737391754580229,monthly36,36,2022,2020,541915069.85,443663000.0,0.0495,1.0,0.2737391754580229,964151434.7489222,0.15385901365389829,0.0,7,converged,5.443421124204821,5.289562110550923,5.289562110550923,6.13047710481048e-08
FNB,2018,0,-0.282396872,-0.264296872,1.782424702,7.25604494,1.077973657,0.80047817,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,22.15799615,37.95338502,62.12422787,41.189601,41.189601,10.40734898,0.143677119,0.709010212,11.54,30.29951,2.806193456,32.65072225,65.6481047,33102.0,4756.0,0.497359709,0,0,0.0181,4756000000.0,FNB,,,FNB,3540491197.44,0.2238182046394638,converged,0.2238182046394638,monthly36,36,2017,2015,3540491197.44,4756000000.0,0.0181,1.0,0.2238182046394638,8211181974.660494,0.09650576339532817,0.0,6,converged,5.8944312041593765,5.797925440764049,5.797925440764049,3.3570143981072333e-09
FNB,2019,0,0.069883779,0.091283779,1.254599235,6.724279186,1.298151872,0.948125962,60.98359474,50.51673546,63.97478198,54.07916311,54.07916311,55.6853594,35.24199685,68.37552743,45.76199717,45.76199717,10.45204239,0.13161924,0.864255635,11.81,30.29951,1.715938301,33.99129046,64.17550991,34615.0,4556.0,0.529661401,0,0,0.021400000000000002,4556000000.0,FNB,,,FNB,4569536403.2,0.2400624193274335,converged,0.2400624193274335,monthly36,36,2018,2016,4569536403.2,4556000000.0,0.021400000000000002,1.0,0.2400624193274335,9029073834.663416,0.12149352500038318,0.0,9,converged,5.866856604209935,5.745363079209552,5.745363079209552,4.586197680663343e-09
FNB,2020,1,-0.265717625,-0.261317625,1.039471455,6.421764562,1.35443623,0.971352329,59.25299762,50.13008246,69.59727774,55.62759813,55.62759813,60.98359474,50.51673546,63.97478198,54.07916311,54.07916311,10.52819528,0.077608824,0.6297363,12.33,28.92898,1.691848473,34.60112922,62.35419905,37354.0,2899.0,0.554912576,0,0,0.0044,2899000000.0,FNB,,,FNB,3418157152.0,0.2710458392645912,converged,0.2710458392645912,monthly36,36,2019,2017,3418157152.0,2899000000.0,0.0044,1.0,0.2710458392645912,6304429567.570723,0.14695656513853134,0.0,7,converged,5.38992427885316,5.242967713714629,5.242967713714629,7.900709867471992e-08
FNB,2021,1,0.314305782,0.314705782,1.680981864,1.702231438,1.287031905,1.013192635,61.47505386,53.45441495,73.45014341,59.31632373,59.31632373,59.25299762,50.13008246,69.59727774,55.62759813,55.62759813,10.58438501,0.056437122,0.767135288,12.18,17.83439,1.763764018,24.22559007,73.64796355,39513.0,2230.0,0.328937677,0,0,0.0004,2230000000.0,FNB,,,FNB,3868663257.96,0.3491729556713558,converged,0.3491729556713558,monthly36,36,2020,2018,3868663257.96,2230000000.0,0.0004,1.0,0.3491729556713558,6097770979.078262,0.2215292759575403,0.0,6,converged,4.6533773527630755,4.431848076805535,4.431848076805535,4.671441976214186e-06
FNB,2022,1,0.070275606,0.084475606,4.040994259,7.831155666,1.104788425,0.844794665,60.28748323,52.47607088,74.80550479,59.25412831,59.25412831,61.47505386,53.45441495,73.45014341,59.31632373,59.31632373,10.6856753,0.056894225,0.848203198,12.06,17.83439,4.844717276,26.73791445,71.38481728,43725.0,2487.7,0.374560242,0,0,0.014199999999999999,2487700000.0,FNB,,,FNB,4704134935.5,0.3432653395287237,converged,0.3432653395287237,monthly36,36,2021,2019,4704134935.5,2487700000.0,0.014199999999999999,1.0,0.3432653395287237,7156759032.475183,0.2256283075332459,0.0,5,converged,4.85910974176147,4.633481434228225,4.633481434228225,1.7978350990049807e-06
FNB,2023,1,0.031701785,0.081201785,4.291356666,7.118846619,1.090502686,0.873738594,59.45577574,47.47651275,75.98512911,57.24123376,54.36911988,60.28748323,52.47607088,74.80550479,59.25412831,59.25412831,10.73982557,0.097701374,0.831411925,12.16,17.83439,5.148483768,22.7092861,75.21210516,46158.0,4509.7,0.301936584,0,0,0.0495,4509700000.0,FNB,,,FNB,4941081072.09,0.3390838980967519,converged,0.3390838980967519,monthly36,36,2022,2020,4941081072.09,4509700000.0,0.0495,1.0,0.3390838980967519,9232982845.505005,0.181464062116451,0.0,6,converged,4.3122375095779555,4.130773447461505,4.130773447461505,1.8077237690033566e-05
FNLC,2018,0,-0.163023573,-0.144923573,-0.144923573,6.854896849,0.662863034,0.662863034,21.58687943,25.31041655,70.75616256,38.02618513,38.02618513,22.15799615,26.87455264,75.3042782,40.43931826,40.43931826,7.572796152,0.108156045,1.491514766,15.19,24.72519,0.0,0.0,100.0,1944.57,210.317,0.0,0,0,0.0181,210317000.0,FNLC,,,FNLC,294620490.0,0.2676620646415099,converged,0.2676620646415099,monthly36,36,2017,2015,294620490.0,210317000.0,0.0181,1.0,0.2676620646415099,501164996.28749394,0.1573508321501315,0.0,6,converged,5.7120708822432125,5.554720050093081,5.554720050093081,1.3902851527932526e-08
FNLC,2019,0,0.009576097,0.030976097,0.030976097,5.675130103,0.65578422,0.65578422,20.28455285,23.83016126,64.67473204,35.10266352,35.10266352,21.58687943,25.31041655,70.75616256,38.02618513,38.02618513,7.634722075,0.089402242,1.550450422,15.27,24.72519,0.0,0.0,100.0,2068.796,184.955,0.0,0,0,0.021400000000000002,184955000.0,FNLC,,,FNLC,338645529.0,0.2512260453631492,converged,0.2512260453631492,monthly36,36,2018,2016,338645529.0,184955000.0,0.021400000000000002,1.0,0.2512260453631492,519684542.5012114,0.16370811537710409,0.0,5,converged,6.523253885532372,6.359545770155268,6.359545770155268,1.0117561519388078e-10
FNLC,2020,1,-0.234541066,-0.230141066,-0.230141066,4.366069083,0.577401088,0.577401088,18.99807322,22.14388071,66.68378133,34.98952611,34.98952611,20.28455285,23.83016126,64.67473204,35.10266352,35.10266352,7.76694049,0.11097493,1.243205263,14.82,24.72519,0.0,0.0,100.0,2361.236,262.038,0.0,0,0,0.0044,262038000.0,FNLC,,,FNLC,284538420.0,0.221764342219204,converged,0.221764342219204,monthly36,36,2019,2017,284538420.0,262038000.0,0.0044,1.0,0.221764342219204,545425985.6588858,0.11569026640650744,0.0,8,converged,6.432431396254098,6.316741129847591,6.316741129847591,1.3356825013013303e-10
FNLC,2021,1,0.201270386,0.201670386,0.201670386,1.515266,0.529606677,0.529606677,17.43215031,20.60250835,62.73654827,32.80400152,32.80400152,18.99807322,22.14388071,66.68378133,34.98952611,34.98952611,7.834827284,0.053951982,1.405867616,14.27,15.87907,0.0,0.0,100.0,2527.099,136.342,0.0,0,0,0.0004,136342000.0,FNLC,,,FNLC,345361221.0,0.2010626009475335,converged,0.2010626009475335,monthly36,36,2020,2018,345361221.0,136342000.0,0.0004,1.0,0.2010626009475335,481648695.10591006,0.14416986086870454,0.0,5,converged,8.828759573388156,8.684589712519452,8.684589712519452,1.900559287603841e-18
FNLC,2022,1,0.101901885,0.116101885,0.116101885,6.257118997,0.522655234,0.522655234,17.26625006,22.12329152,72.41089298,37.2387044,37.2387044,17.43215031,20.60250835,62.73654827,32.80400152,32.80400152,7.915413154,0.037778852,1.444559388,13.58,15.87907,0.0,0.0,100.0,2739.178,103.483,0.0,0,0,0.014199999999999999,103483000.0,FNLC,,,FNLC,330692868.84000003,0.2153330775457432,converged,0.2153330775457432,monthly36,36,2021,2019,330692868.84000003,103483000.0,0.014199999999999999,1.0,0.2153330775457432,432716794.1872695,0.16456285988045996,0.0,5,converged,8.862367726830284,8.697804866949824,8.697804866949824,1.691828666218407e-18
FNLC,2023,1,0.006176513,0.055676513,0.055676513,5.760885143,0.538415185,0.538415185,18.32471056,28.64871722,76.36546852,42.31877925,42.31877925,17.26625006,22.12329152,72.41089298,37.2387044,37.2387044,7.9884405,0.023637305,1.288417216,13.66,15.87907,0.0,0.0,100.0,2946.698,69.652,0.0,0,0,0.0495,69652000.0,FNLC,,,FNLC,313187168.54,0.2219165732554243,converged,0.2219165732554243,monthly36,36,2022,2020,313187168.54,69652000.0,0.0495,1.0,0.2219165732554243,379475336.2392982,0.1831513661770409,0.0,8,converged,9.618003064870939,9.434851698693898,9.434851698693898,1.957738694812354e-21
FNWB,2018,0,-0.223261428,-0.205161428,-0.205161428,6.028484155,0.531294193,0.531294193,21.58687943,34.37928964,44.07617144,32.91954938,32.91954938,22.15799615,13.41452078,63.00274537,29.33459064,29.33459064,7.1378808,0.108481535,0.961613378,18.2,23.69118,0.0,0.0,100.0,1258.758,136.552,0.0,0,0,0.0181,136552000.0,FNWB,,,FNWB,132340695.5,0.1491326448146046,converged,0.1491326448146046,monthly36,35,2017,2016,132340695.5,136552000.0,0.0181,1.0,0.1491326448146046,266443337.8558191,0.07407322733360792,0.0,6,converged,9.30565005641829,9.231576829084682,9.231576829084682,1.3333836753936501e-20
FNWB,2019,0,0.019441665,0.040841665,0.040841665,4.771467563,0.498094828,0.498094828,20.28455285,37.17344836,46.13074392,35.0450982,35.0450982,21.58687943,34.37928964,44.07617144,32.91954938,32.91954938,7.175746758,0.086381772,1.100161238,18.7,23.69118,0.0,0.0,100.0,1307.336,112.93,0.0,0,0,0.021400000000000002,112930000.0,FNWB,,,FNWB,161789400.5,0.1633259193102791,converged,0.1633259193102791,monthly36,36,2018,2016,161789400.5,112930000.0,0.021400000000000002,1.0,0.1633259193102791,272328373.736291,0.0970313973494549,0.0,7,converged,9.340770179444613,9.243738782095159,9.243738782095159,1.190156124353387e-20
FNWB,2020,1,-0.179972663,-0.175572663,-0.175572663,6.781281429,0.982835209,0.982835209,18.99807322,34.18191912,66.69787577,40.96546716,40.96546716,20.28455285,37.17344836,46.13074392,35.0450982,35.0450982,7.411162857,0.066477509,0.857675249,14.59,22.19782,0.0,0.0,100.0,1654.349,109.977,0.0,0,0,0.0044,109977000.0,FNWB,,,FNWB,139212060.0,0.1564605817587493,converged,0.1564605817587493,monthly36,36,2019,2017,139212060.0,109977000.0,0.0044,1.0,0.1564605817587493,248706224.2221331,0.08757802602438179,0.0,8,converged,9.411448479053341,9.32387045302896,9.32387045302896,5.608599217780888e-21
FNWB,2021,1,0.183935711,0.184335711,1.750317562,1.613752718,1.010953711,0.861838003,21.40868284,33.89633285,70.14557758,42.63760971,42.63760971,18.99807322,34.18191912,66.69787577,40.96546716,40.96546716,7.560643327,0.062090042,1.054919589,14.9,22.22055,2.056488658,18.19707963,81.80292037,1921.081,119.28,0.222450244,0,0,0.0004,119280000.0,FNWB,,,FNWB,201747680.54,0.3674797395170203,converged,0.3674797395170203,monthly36,36,2020,2018,201747680.54,119280000.0,0.0004,1.0,0.3674797395170203,320979891.69432074,0.2309757802239612,0.0,6,converged,4.402971223015314,4.171995442791353,4.171995442791353,1.5097183875095239e-05
FNWB,2022,1,0.037274794,0.051474794,0.051474794,7.184823545,0.722527709,0.722527709,19.65513895,27.03509348,60.12211316,35.59499744,35.59499744,21.40868284,33.89633285,70.14557758,42.63760971,42.63760971,7.621719278,0.139739578,0.922474697,14.42,18.7269,0.0,0.0,100.0,2042.07,285.358,0.0,0,0,0.014199999999999999,285358000.0,FNWB,,,FNWB,149047004.16,0.3870179988963804,converged,0.3870179988963804,monthly36,36,2021,2019,149047004.16,285358000.0,0.014199999999999999,1.0,0.3870179988963804,430371905.7894917,0.13411367663701074,0.0,6,converged,3.236794708377098,3.1026810317400875,3.1026810317400875,0.0009588810740323671
FNWB,2023,1,-0.02168126,0.02781874,4.32681231,6.159170035,0.753897963,0.567517031,34.93700617,24.25372119,62.80580521,35.89478149,35.89478149,19.65513895,27.03509348,60.12211316,35.59499744,35.59499744,7.697029124,0.14576094,0.938002347,14.11,18.14516,5.261703554,28.63341424,71.36658576,2201.797,320.936,0.401215974,0,0,0.0495,320936000.0,FNWB,,,FNWB,143930787.9,0.4137745186936114,converged,0.4137745186936114,monthly36,36,2022,2020,143930787.9,320936000.0,0.0495,1.0,0.4137745186936114,449341409.0577665,0.13273276783478405,0.0,6,converged,2.9747759297718956,2.8420431619371116,2.8420431619371116,0.002241271124369901
FRAF,2020,1,-0.194503396,-0.190103396,2.346522566,6.193343498,0.996640823,0.848107738,18.99807322,18.23655272,78.02476593,37.13424588,37.13424588,22.15799615,14.69062589,77.53260124,35.19828689,35.19828689,7.336310415,0.012739098,0.817244349,17.69,16.61597734,3.002527743,17.35768512,82.64231488,1535.038,19.555,0.210033869,0,0,0.0044,19555000.0,FRAF,,,FRAF,120507849.0,0.2195192982316487,converged,0.2195192982316487,peer_median,8,2019,2019,120507849.0,19555000.0,0.0044,1.0,0.2195192982316487,139976996.0162719,0.18898675770318069,0.0,6,converged,10.532510892382847,10.343524134679667,10.343524134679667,2.2388101679241205e-25
FRAF,2021,1,0.216697108,0.217097108,2.215127818,1.62349365,0.909752447,0.813978307,17.43215031,17.14773025,78.64472038,36.81737354,36.81737354,18.99807322,18.23655272,78.02476593,37.13424588,37.13424588,7.4808828,0.011042921,0.935851756,18.41,15.62673176,2.399575749,12.23865843,87.76134157,1773.806,19.588,0.139453867,0,0,0.0004,19588000.0,FRAF,,,FRAF,147123900.0,0.3772098819374308,converged,0.3772098819374308,monthly_ewma,20,2020,2020,147123900.0,19588000.0,0.0004,1.0,0.3772098819374308,166704066.3673781,0.3329048309462234,0.0,5,converged,6.5998317174716865,6.2669268865254635,6.2669268865254635,1.841214716140574e-10
FRAF,2022,1,0.084158012,0.098358012,4.239256137,6.050960466,0.511289449,0.457210167,17.26625006,23.79954139,65.51582868,35.58790119,35.58790119,17.43215031,17.14773025,78.64472038,36.81737354,36.81737354,7.438135852,0.0115458,1.387894005,17.21,16.37640793,4.966405133,12.39171467,87.60828533,1699.579,19.623,0.141444552,0,0,0.014199999999999999,19623000.0,FRAF,,,FRAF,160944630.0,0.2967603447609559,converged,0.2967603447609559,monthly36,32,2021,2020,160944630.0,19623000.0,0.014199999999999999,1.0,0.2967603447609559,180290952.45986235,0.2649161439936351,0.0,5,converged,8.558028394652899,8.293112250659265,8.293112250659265,5.5161569560248897e-17
FRAF,2023,1,0.054567448,0.104067448,4.303613385,5.219971767,0.432782509,0.267923315,15.2370401,20.96181214,63.63003244,33.4766928,33.4766928,17.26625006,23.79954139,65.51582868,35.58790119,35.58790119,7.515365813,0.081512974,1.043715097,14.45,14.89780959,4.986024168,41.9630198,58.0369802,1836.039,149.661,0.723039339,0,0,0.0495,149661000.0,FRAF,,,FRAF,140659365.0,0.2788891398355931,converged,0.2788891398355931,monthly36,36,2022,2020,140659365.0,149661000.0,0.0495,1.0,0.2788891398355931,283092508.82907015,0.13857088650478896,0.0,8,converged,5.026322317542804,4.887751431038015,4.887751431038015,5.099709635086968e-07
FRBA,2018,0,-0.25870401,-0.24060401,1.711780048,5.468790121,0.481459658,0.452554279,21.58687943,23.63745842,20.42971352,19.07887624,19.07887624,22.15799615,26.83620551,30.77442233,24.38954997,24.38954997,7.444926198,0.067326882,1.161765786,13.12,32.5968,2.865676705,8.655822694,91.34417731,1711.159,115.207,0.09476053,0,0,0.0181,115207000.0,FRBA,,,FRBA,303529644.0,0.2332499860438905,converged,0.2332499860438905,monthly36,36,2017,2015,303529644.0,115207000.0,0.0181,1.0,0.2332499860438905,416670155.4380391,0.16991446184240297,0.0,5,converged,7.757431899669569,7.587517437827166,7.587517437827166,1.6304637045375433e-14
FRBA,2019,0,-0.019594069,0.001805931,1.70793353,3.972396385,0.391295327,0.361044801,20.28455285,11.11455087,25.19049135,14.58139412,14.58139412,21.58687943,23.63745842,20.42971352,19.07887624,19.07887624,7.606679242,0.063352965,0.99856554,12.77,27.53911,2.354807917,10.36449707,89.63550293,2011.587,127.44,0.115629374,0,0,0.021400000000000002,127440000.0,FRBA,,,FRBA,276732885.0,0.2402180525727518,converged,0.2402180525727518,monthly36,36,2018,2016,276732885.0,127440000.0,0.021400000000000002,1.0,0.2402180525727518,401474643.1608126,0.16558015767921735,0.0,5,converged,7.142203035731827,6.976622878052609,6.976622878052609,1.5117994746661999e-12
FRBA,2020,1,-0.292176331,-0.287776331,1.449358216,5.561023308,0.907981257,0.774600579,18.99807322,11.77841362,36.44618947,18.96272136,18.96272136,20.28455285,11.11455087,25.19049135,14.58139412,14.58139412,7.760582112,0.081253649,0.776354033,12.9,28.95044,2.365948217,19.50777154,80.49222846,2346.27,190.643,0.242355963,0,0,0.0044,190643000.0,FRBA,,,FRBA,234909906.00000003,0.2115218199671589,converged,0.2115218199671589,monthly36,36,2019,2017,234909906.00000003,190643000.0,0.0044,1.0,0.2115218199671589,424715919.53247994,0.11699248634015022,0.0,8,converged,6.942852468616834,6.8258599822766834,6.8258599822766834,4.370007180871341e-12
FRBA,2021,1,0.220957081,0.221357081,1.537747622,1.550603887,0.905094923,0.84105444,17.43215031,12.81663052,33.92626817,18.57050528,18.57050528,18.99807322,11.77841362,36.44618947,18.96272136,18.96272136,7.833498792,0.04949036,1.059542655,12.97,28.86817,1.880725585,9.669437854,90.33056215,2523.744,124.901,0.107045031,0,0,0.0004,124901000.0,FRBA,,,FRBA,282544001.64,0.3130671302588042,converged,0.3130671302588042,monthly36,36,2020,2018,282544001.64,124901000.0,0.0004,1.0,0.3130671302588042,407395051.01504874,0.21712399492850656,0.0,5,converged,5.555504574558749,5.338380579630242,5.338380579630242,4.689022232978072e-08
FRBKQ,2017,0,0.042985993,0.050985993,1.692831365,7.406563752,1.029745822,1.001493761,22.15799615,33.12164755,25.58567833,25.63918139,25.63918139,21.15270351,40.02660897,22.92235495,28.10524583,28.10524583,7.750333591,0.009335814,2.127432873,16.7,31.375235,2.395430458,3.948439054,96.05156095,2322.347,21.681,0.041107495,0,0,0.008,21681000.0,FRBKQ,,,FRBKQ,594972950.0,0.3914879532030905,converged,0.3914879532030905,monthly36,36,2016,2014,594972950.0,21681000.0,0.008,1.0,0.3914879532030905,616481193.945583,0.3778294369629774,0.0,4,converged,9.070148387286512,8.692318950323534,8.692318950323534,1.7755773192567755e-18
FRBKQ,2018,0,-0.210395004,-0.192295004,2.000770199,9.75102428,1.152524942,1.130789292,21.58687943,34.68219933,24.41150344,25.9905121,25.9905121,22.15799615,33.12164755,25.58567833,25.63918139,25.63918139,7.920554382,0.037293834,1.432052621,15.03,28.26105,3.050013024,2.609472017,97.39052798,2753.297,102.681,0.026793899,0,0,0.0181,102681000.0,FRBKQ,,,FRBKQ,420353670.0,0.3704569346904042,converged,0.3704569346904042,monthly36,36,2017,2015,420353670.0,102681000.0,0.0181,1.0,0.3704569346904042,521192862.31643564,0.29878178425741336,0.0,5,converged,5.647025426903202,5.348243642645788,5.348243642645788,4.440592884399618e-08
FRBKQ,2019,0,-0.052210229,-0.030810229,2.063440258,6.609785034,0.850378354,0.820826007,20.28455285,36.14500154,31.22254059,29.16803538,29.16803538,21.58687943,34.68219933,24.41150344,25.9905121,25.9905121,8.114112239,0.003371452,0.987563165,12.37,20.99961,2.649236998,4.358701133,95.64129887,3341.29,11.265,0.045573421,0,0,0.021400000000000002,11265000.0,FRBKQ,,,FRBKQ,294317980.0,0.3953823929090965,converged,0.3953823929090965,monthly36,36,2018,2016,294317980.0,11265000.0,0.021400000000000002,1.0,0.3953823929090965,305344470.1575751,0.3811044855291829,0.0,4,converged,8.90506519624052,8.523960710711336,8.523960710711336,7.709397441269146e-18
FRCB,2016,0,0.494822577,0.496822577,2.032453444,7.153789567,0.990237747,0.933310636,21.15270351,36.37394181,50.95136519,36.38396661,36.38396661,18.2821119,30.57960897,36.86887255,28.44028017,28.44028017,11.20201259,0.092951898,2.464239347,14.46,30.3649,2.317255947,7.384160471,84.30171399,73277.772,6811.308,0.087592056,0,0,0.002,6811308000.0,FRCB,,,FRCB,17158219397.12,0.1878544958667287,converged,0.1878544958667287,monthly36,36,2015,2013,17158219397.12,6811308000.0,0.002,1.0,0.1878544958667287,23955918394.65904,0.13454915823859626,0.0,5,converged,9.42914092013459,9.294591761895994,9.294591761895994,7.388609109658186e-21
FRCB,2017,0,0.421201892,0.429201892,2.094499596,6.621407901,0.947147187,0.865864427,22.15799615,43.10584389,56.75932281,41.81385478,41.81385478,21.15270351,36.37394181,50.95136519,36.38396661,36.38396661,11.38259474,0.114738538,2.05165595,14.11,27.29984,2.384644382,10.85649086,84.07682295,87780.507,10071.807,0.129125846,0,0,0.008,10071807000.0,FRCB,,,FRCB,16134014853.12,0.2034519887276583,converged,0.2034519887276583,monthly36,36,2016,2014,16134014853.12,10071807000.0,0.008,1.0,0.2034519887276583,26125568837.245113,0.1256430981902161,0.0,6,converged,7.712858543105983,7.587215444915767,7.587215444915767,1.6342668804791395e-14
FRCB,2018,0,-0.66556266,-0.64746266,1.846486442,7.665253768,0.905397312,0.833918167,21.58687943,38.74555725,52.45280924,38.10080772,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,41.81385478,11.50494575,0.105578201,1.851950432,13.43,24.52842161,3.169590924,9.571389477,84.27572594,99205.204,10473.907,0.113572317,0,0,0.0181,10473907000.0,FRCB,,,FRCB,16182431795.2,0.1863502872883072,converged,0.1863502872883072,monthly36,36,2017,2015,16182431795.2,10473907000.0,0.0181,1.0,0.1863502872883072,26468466452.301506,0.11393182989470509,0.0,6,converged,8.352864992790572,8.238933162895867,8.238933162895867,8.687648315236576e-17
FRCB,2019,0,-0.167573742,-0.146173742,2.013123315,6.74863594,0.908832993,0.85445229,24.26353182,55.91865254,44.99461777,44.50668703,44.50668703,21.58687943,38.74555725,52.45280924,38.10080772,38.10080772,11.6636156,0.122786494,2.274782765,12.73,18.81773,2.638232185,6.8999813,88.01407063,116263.634,14275.604,0.078396343,0,1,0.021400000000000002,14275604000.0,FRCB,,,FRCB,21871422489.6,0.2018814975854165,converged,0.2018814975854165,monthly36,36,2018,2016,21871422489.6,14275604000.0,0.021400000000000002,1.0,0.2018814975854165,35844774198.46399,0.12318212709980492,0.0,6,converged,7.7091755280860506,7.585993400986245,7.585993400986245,1.6497460893717504e-14
FRCB,2020,1,0.11419572,0.11859572,1.826030046,6.516784653,1.056269296,0.980876283,25.20943496,53.52827411,49.48689777,45.25974325,45.25974325,24.26353182,55.91865254,44.99461777,44.50668703,44.50668703,11.86711225,0.094942143,2.506849546,12.55,18.62841,2.120764966,7.991076817,84.59822353,142502.134,13529.458,0.094459156,0,1,0.0044,13529458000.0,FRCB,,,FRCB,25565820000.0,0.2101325359397455,converged,0.2101325359397455,monthly36,36,2019,2017,25565820000.0,13529458000.0,0.0044,1.0,0.2101325359397455,39035879158.09407,0.1376223798867843,0.0,5,converged,7.8001977583518896,7.662575378465105,7.662575378465105,9.112055201839501e-15
FRME,2016,0,0.315468695,0.317468695,1.6994992,6.824106329,1.096406459,0.898302705,21.15270351,14.01102426,60.28583618,28.65236906,28.65236906,18.2821119,19.31591451,42.85334967,25.00789948,25.00789948,8.883447645,0.096261016,1.708606064,14.21,26.01617,1.966582327,22.96113388,77.03004352,7211.611,694.197,0.29808024,0,0,0.002,694197000.0,FRME,,,FRME,2195258550.0,0.1843100719125985,converged,0.1843100719125985,monthly36,36,2015,2013,2195258550.0,694197000.0,0.002,1.0,0.1843100719125985,2888068543.468863,0.14009648840653632,0.0,5,converged,10.260078472365683,10.119981983959146,10.119981983959146,2.2524926760154396e-24
FRME,2017,0,0.22139005,0.22939005,1.760400864,6.263330923,0.911334077,0.803682807,22.15799615,18.07911711,63.43056509,31.80224552,31.80224552,21.15270351,14.01102426,60.28583618,28.65236906,28.65236906,9.144999182,0.089072747,1.586384722,13.69,26.01617,2.116928839,15.32878465,84.66619666,9367.478,834.387,0.181049643,0,0,0.008,834387000.0,FRME,,,FRME,2452392420.0,0.2130010087142612,converged,0.2130010087142612,monthly36,36,2016,2014,2452392420.0,834387000.0,0.008,1.0,0.2130010087142612,3280130953.3251567,0.1592503673348794,0.0,5,converged,8.726018437959318,8.56676807062444,8.56676807062444,5.321497557958741e-18
FRME,2018,0,-0.304087915,-0.285987915,1.810516113,8.094605821,0.992587589,0.889287938,21.58687943,13.29085581,30.58072396,17.60132511,17.60132511,22.15799615,18.07911711,63.43056509,31.80224552,31.80224552,9.198745005,0.067878632,1.20103374,14.61,25.40861,2.758973447,13.4738253,86.52132426,9884.716,670.961,0.155728376,0,0,0.0181,670961000.0,FRME,,,FRME,1998180890.0,0.1910065578632851,converged,0.1910065578632851,monthly36,36,2017,2015,1998180890.0,670961000.0,0.0181,1.0,0.1910065578632851,2657106742.552165,0.14363956391932256,0.0,5,converged,9.77932701685566,9.635687452936338,9.635687452936338,2.825622600956062e-22
FRME,2019,0,0.070585847,0.091985847,1.565253807,7.346524679,1.093677887,0.979404991,20.28455285,14.24998759,41.24482649,21.91613138,21.91613138,21.58687943,13.29085581,30.58072396,17.60132511,17.60132511,9.430058383,0.058817377,1.289122598,14.29,25.40861,1.991803942,13.52553331,86.469347,12457.254,732.703,0.156419977,0,0,0.021400000000000002,732703000.0,FRME,,,FRME,2424988130.0,0.2293374029073805,converged,0.2293374029073805,monthly36,36,2018,2016,2424988130.0,732703000.0,0.021400000000000002,1.0,0.2293374029073805,3142177869.7182145,0.1769920427405195,0.0,5,converged,8.435374045293075,8.258382002552557,8.258382002552557,7.383016872062259e-17
FRME,2020,1,-0.19572749,-0.19132749,0.879229947,7.099320832,1.334666338,1.081331649,18.99807322,11.68891147,49.80871841,23.72883872,23.72883872,20.28455285,14.24998759,41.24482649,21.91613138,21.91613138,9.551601836,0.048688546,1.075560618,14.36,24.25558,1.353694387,23.62171862,76.37063289,14067.21,684.912,0.309303691,0,0,0.0044,684912000.0,FRME,,,FRME,2181264870.0,0.2193495977049784,converged,0.2193495977049784,monthly36,36,2019,2017,2181264870.0,684912000.0,0.0044,1.0,0.2193495977049784,2863169877.4349246,0.16710834222357074,0.0,5,converged,8.669566436295094,8.502458094071523,8.502458094071523,9.280883783583138e-18
FRME,2021,1,0.269192252,0.269592252,1.578953164,1.523586372,1.217614355,1.092861416,19.0205481,15.08951085,43.09196318,23.22623341,23.22623341,18.99807322,11.68891147,49.80871841,23.72883872,23.72883872,9.64556808,0.041043415,1.169895577,13.92,15.41369,1.585870101,11.8901137,88.10496729,15453.149,634.25,0.134953954,0,0,0.0004,634250000.0,FRME,,,FRME,2237362116.79,0.3380153535169947,converged,0.3380153535169947,monthly36,36,2020,2018,2237362116.79,634250000.0,0.0004,1.0,0.3380153535169947,2871358467.2395678,0.2633815168540444,0.0,5,converged,5.866707208565032,5.603325691710987,5.603325691710987,1.051387857644022e-08
