instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
HOPE,2017,16517083650.57324,E_pb,False,16517083650.57324,31656660753.529213,13634554035.824844,1328446000.0,0.2656201315591299,0.11640503288978248,0.2545123524767347,0.044898351,10.255900178866936,5.566687769230261e-25,ok
HOPE,2018,11196844629.742199,E_pb,False,11196844629.742199,7963714226.63578,13422086773.854738,1117752000.0,0.2672973808534816,0.1168243452133704,0.25363948026690536,0.237248648,10.268700690821078,4.875452029581572e-25,ok
HOPE,2019,13528984575.882473,E_pb,False,13528984575.882473,5599017912.169201,13440914817.485329,927493000.0,0.2866136292725595,0.12165340731813988,0.27603017626071263,-0.332814668,8.605949016286644,3.7843951940268984e-18,ok
HOPE,2020,10835799767.572481,E_pb,False,10835799767.572481,1700706128.9428868,12876328097.85785,558743000.0,0.2788996082587507,0.11972490206468768,0.2710943145600781,0.058295865,11.2018210471049,1.9971854972216895e-29,ok
HOPE,2021,14564010466.147701,E_pb,False,14564010466.147701,3435981295.761464,15148689584.327986,621563000.0,0.3993959719755441,0.14984899299388604,0.38918172690652836,-0.243715797,7.390935042566247,7.289991926297889e-14,ok
HOPE,2022,13626378600.378916,E_pb,False,13626378600.378916,5555001790.50699,15786370732.578857,1188713000.0,0.3871652232020264,0.1467913058005066,0.36787843050553,0.272725097,7.415039196858994,6.079442047732099e-14,ok
HOPE,2023,11785263825.455528,E_pb,False,11785263825.455528,18734307270.60302,17366535630.315872,1903995000.0,0.380355176021608,0.145088794005402,0.3476327313123314,0.047162453,5.636394983098777,8.682342351292199e-09,ok
HTBK,2018,4084075803.8068542,E_pb,False,4084075803.8068542,645645773.6925381,2918597154.2061267,39369000.0,0.2443804934935252,0.1110951233733813,0.24310793814576948,0.044898351,19.196465395735864,1.9807500278897742e-82,ok
HTBK,2019,5374943919.975971,E_pb,False,5374943919.975971,516179613.88724285,3814722994.610755,39882000.0,0.2650242966479445,0.11625607416198613,0.2639285690406549,-0.266432563,17.465745469944356,1.306330593081254e-68,ok
HTBK,2020,4225313238.487596,E_pb,False,4225313238.487596,398946388.0102777,4214315950.8177176,39740000.0,0.2335082320150946,0.10837705800377365,0.23234231155006113,0.052515817,20.234696023025407,2.4230255689573556e-91,ok
HTBK,2021,6577161995.725066,E_pb,False,6577161995.725066,701027619.5751634,5203082488.2525215,39925000.0,0.3333264640381879,0.13333161600954696,0.33211977077381005,-0.319844274,14.258144798270303,1.994594948991627e-46,ok
HTBK,2022,6401958432.63691,E_pb,False,6401958432.63691,689193998.5652153,4879009625.599476,39350000.0,0.3438844383209787,0.13597110958024466,0.342614294285569,0.309248664,15.610987259584352,3.0640663409416916e-55,ok
HTH,2016,16927131535.78636,E_pb,False,16927131535.78636,3898850755.866917,8482357540.573986,1956102000.0,0.3118826735323558,0.12797066838308896,0.2928313473696669,0.044898351,7.749661942714646,4.606875381002113e-15,ok
HTH,2017,14813998505.475842,E_pb,False,14813998505.475842,3140743509.833256,8645006675.019976,1715066000.0,0.2607840081260245,0.11519600203150612,0.24567770618269422,0.226396207,10.0207960675136,6.175206073958794e-24,ok
HTH,2018,10479656552.830107,E_pb,False,10479656552.830107,2145313805.4551759,8180061456.989067,1443358000.0,0.2716842684594925,0.11792106711487313,0.25307023877908025,0.237507435,9.155495163800392,2.7054541944711257e-20,ok
HTH,2019,14348468229.091919,E_pb,False,14348468229.091919,3432321754.3381824,9917619504.225288,1818608000.0,0.2392518527168246,0.10981296317920615,0.22469148343987144,-0.234240447,8.569180556300486,5.211200594162534e-18,ok
HTH,2020,15288583292.74377,E_pb,False,15288583292.74377,1757177751.21301,9969147825.56097,1229445000.0,0.202272730316351,0.10056818257908776,0.19470281062153072,0.117535665,13.84916131589796,6.435302152988887e-44,ok
HTH,2021,19074348573.79344,E_pb,False,19074348573.79344,2845954084.001553,12681813769.864029,1348104000.0,0.3132143226035622,0.12830358065089054,0.30100820240479403,-0.007344596,8.854536736468363,4.201604322853595e-19,ok
HTH,2022,14186472530.345078,E_pb,False,14186472530.345078,1535056620.343195,8582269469.412198,1373139000.0,0.320113190468303,0.13002829761707574,0.3033381585739783,0.1632675,8.389447886926837,2.4421526524709465e-17,ok
HTH,2023,16405822670.081537,E_pb,False,16405822670.081537,1846410440.6593273,9710856951.134758,1284604000.0,0.3633959044234162,0.14084897610585406,0.3472354872872966,-0.088680569,7.123714042087437,5.252844805951509e-13,ok
HWBK,2018,1675398344.856272,E_pb,False,1675398344.856272,282278966.96556544,926218141.3264248,169286000.0,0.1695143812545025,0.09237859531362563,0.16243565871034563,0.044898351,14.8993118959671,1.6649557066380461e-50,ok
HWBK,2019,1835410173.64298,E_pb,False,1835410173.64298,338766536.6002799,986968377.7686505,173677000.0,0.1628563272726537,0.09071408181816343,0.1566199384647552,-0.156390622,14.55487086089498,2.7194273899549587e-48,ok
HWBK,2020,1665305874.4985769,E_pb,False,1665305874.4985769,291303483.0548306,1025221183.488356,201314000.0,0.1819896101197262,0.09549740252993155,0.1726614697111659,0.022648357,12.943020880797626,1.286545499614489e-38,ok
HWBK,2021,1936786361.911952,E_pb,False,1936786361.911952,300218379.47821856,1219344252.89215,150733000.0,0.2516210062144621,0.11290525155361553,0.24160479164477167,-0.114714077,10.282582313461614,4.221724845953825e-25,ok
HWBK,2022,2048019922.1909702,E_pb,False,2048019922.1909702,407932630.25195664,1399691136.2153223,152673000.0,0.2782294525528339,0.11955736313820847,0.267221581503255,0.11210463,10.270989726336799,4.761134279565859e-25,ok
HWC,2016,29785709225.113297,E_pb,False,29785709225.113297,2714048061.1736984,14870675637.491627,1661686000.0,0.2400192362616705,0.11000480906541762,0.23314925062618277,0.044898351,12.688020501563033,3.4452670147949494e-37,ok
HWC,2017,37024139042.88787,E_pb,False,37024139042.88787,3988820781.6942787,18178506148.035385,2009403000.0,0.276056755106605,0.11901418877665125,0.2679723797874401,0.388130774,12.384895205686405,1.577483679547295e-35,ok
HWC,2018,25445890834.330643,E_pb,False,25445890834.330643,2953419573.9557047,17491719085.974403,1814121000.0,0.2629449264797396,0.1157362316199349,0.25314836489529297,0.271624481,11.650884027654929,1.1354534759432997e-31,ok
HWC,2019,30622642756.82672,E_pb,False,30622642756.82672,4348333343.593333,18236036503.84124,2948334000.0,0.25513936601199,0.1137848415029975,0.24272506083158005,-0.351665306,8.451119966868273,1.4426079956109873e-17,ok
HWC,2020,27104785336.903717,E_pb,False,27104785336.903717,1449342604.1631715,13948893172.797157,2045835000.0,0.2692173522066075,0.11730433805165187,0.25855586515343987,0.100435355,10.534202966114345,3.004506924675381e-26,ok
HWC,2021,40930933217.93808,E_pb,False,40930933217.93808,8747433293.674519,29986191806.473507,1909281000.0,0.4700337036869682,0.16750842592174203,0.4565509101155249,-0.245801894,6.046925310316045,7.38180782488353e-10,ok
HWC,2022,41144182448.327515,E_pb,False,41144182448.327515,10647249925.620071,29356851484.45938,2113348000.0,0.4653935704625164,0.16634839261562911,0.4507837089664402,0.328085687,7.199418610579685,3.023491905875776e-13,ok
HWC,2023,37709320414.993515,E_pb,False,37709320414.993515,5814546735.792519,28709699831.944595,1391146000.0,0.4629050614491464,0.1657262653622866,0.45233180922567623,0.037039918,7.230852100760449,2.399864234203901e-13,ok
IBCP,2019,4997427846.185744,E_pb,False,4997427846.185744,593576730.7764628,2931940932.2062764,128102000.0,0.1872500207522563,0.09681250518806409,0.18498972240916392,0.044898351,20.09273848079708,4.2709219014569755e-90,ok
IBCP,2020,4243620715.363932,E_pb,False,4243620715.363932,380045908.17104995,3268233102.0384693,108817000.0,0.1810572931189007,0.09526432327972517,0.178912349478229,0.0285401,20.688113959922067,2.216065652502327e-95,ok
IBCP,2021,5828315610.590692,E_pb,False,5828315610.590692,632289205.8028479,4013177108.24222,108958000.0,0.3559145771220052,0.1389786442805013,0.3519334728440447,-0.258429126,10.449944109113119,7.330580164392273e-26,ok
IBCP,2022,7008016347.632512,E_pb,False,7008016347.632512,840115359.5796936,4178609083.6695404,165099000.0,0.3644369097430924,0.1411092274357731,0.3592967195698749,0.235742082,10.97350697553064,2.56227057183566e-28,ok
IBCP,2023,6882483349.52867,E_pb,False,6882483349.52867,626798778.2738308,4363787137.3990555,129264000.00000001,0.3826486245763347,0.14566215614408368,0.3782796966432018,0.090828759,10.607934868459282,1.3686613354766874e-26,ok
IBOC,2016,16240168630.897835,E_pb,False,16240168630.897835,3071745501.2814746,8110689062.016992,1398776000.0,0.2863315557038603,0.12158288892596508,0.27326691459618047,0.044898351,9.30252607990357,6.857391905991142e-21,ok
IBOC,2017,14943234670.320929,E_pb,False,14943234670.320929,8409902970.366772,10126355780.03371,1709446000.0,0.3067225834044949,0.1266806458511237,0.28824075599929017,0.261680429,8.661304390867016,2.3319814972106204e-18,ok
IBOC,2018,12539274442.599112,E_pb,False,12539274442.599112,6600478771.52412,10181260389.583204,1096070000.0,0.2864451954052494,0.12161129885131235,0.27319510922250273,0.213191628,9.871362903796271,2.770329915303986e-23,ok
IBOC,2019,14736776432.082901,E_pb,False,14736776432.082901,5966983551.05727,10377722535.299543,997689000.0,0.262358178163263,0.11558954454081576,0.2530518911500688,-0.243520587,9.810750684988593,5.0606389687902156e-23,ok
IBOC,2020,14174207091.37275,E_pb,False,14174207091.37275,3226885913.3243027,10712602515.871895,999117000.0,0.2405830680408794,0.11014576701021986,0.23199417057127691,0.094515531,12.017660438090646,1.4349111996903401e-33,ok
IBOC,2021,17340118081.77675,E_pb,False,17340118081.77675,5405168396.140018,13241089057.540735,1145094000.0,0.3149100278427183,0.12872750696067958,0.3033766742288276,-0.116429754,8.632950721156234,2.9894599397189066e-18,ok
IBOC,2022,20568273399.53233,E_pb,False,20568273399.53233,2932305657.307293,12474890409.838707,711419000.0,0.3130689120859548,0.1282672280214887,0.3068906541108372,0.213537786,11.61551752340614,1.7185046752402015e-31,ok
IBOC,2023,19859109713.650238,E_pb,False,19859109713.650238,2850951305.7531013,12268841139.814362,650029000.0,0.3145267968056722,0.12863169920141804,0.3086349255726706,-0.011725734,10.991158503808412,2.10740470837505e-28,ok
INBK,2018,2046732870.3807917,E_pb,False,2046732870.3807917,6404854226.913063,3193186520.136967,699028000.0,0.2883715097277722,0.12209287743194305,0.2460395568507654,0.044898351,5.620044751826993,9.545400079866676e-09,ok
INBK,2019,2579848471.07883,E_pb,False,2579848471.07883,2085473123.692529,3075858371.726284,694438000.0,0.2788964457861933,0.11972411144654833,0.24513784876345493,-0.278369663,5.067909457364323,2.011043159226085e-07,ok
INBK,2020,3107929375.4200444,E_pb,False,3107929375.4200444,1230341733.433975,2862806370.350499,594519000.0,0.2733230827469037,0.11833077068672593,0.248435261221708,-0.057070083,7.008130796552434,1.2076148720505142e-12,ok
INBK,2021,4333289533.367046,E_pb,False,4333289533.367046,1826455523.865615,3144899592.0837064,619153000.0,0.4190146561636904,0.1547536640409226,0.38597681979236187,-0.269981364,4.494604997698669,3.4849602943201465e-06,ok
INBK,2022,2306079714.658104,E_pb,False,2306079714.658104,2166792387.266208,3410638377.2520194,719460000.0,0.4184238942354142,0.15460597355885355,0.3556891562677101,0.143232799,4.263046051129124,1.0082946926823758e-05,ok
INDB,2016,16224641885.40122,E_pb,False,16224641885.40122,1921046948.3112655,6563232365.829375,335474000.0,0.2144911249175289,0.10362278122938223,0.2122451595518381,0.044898351,18.476663138489865,1.5913323239073664e-76,ok
INDB,2017,15761442254.073524,E_pb,False,15761442254.073524,2306771046.242864,7087477616.164505,323698000.0,0.2380967296772152,0.10952418241930381,0.2355093306402841,0.271408051,17.619326988653288,8.75376677586247e-70,ok
INDB,2018,15803799385.93911,E_pb,False,15803799385.93911,2363617544.5769906,7978332885.595755,258707000.0,0.2371378321716686,0.10928445804291714,0.23507859172276319,0.173298838,18.182067225026472,3.579187765873454e-74,ok
INDB,2019,18584256073.491825,E_pb,False,18584256073.491825,3501393797.3890653,10487315978.528648,303103000.0,0.229628154216318,0.1074070385540795,0.22766675841310247,-0.227505159,17.036980958677805,2.1835021209757347e-65,ok
INDB,2020,18416526766.52581,E_pb,False,18416526766.52581,2083789946.4236038,12148703153.148434,181060000.0,0.2549760524686629,0.11374401311716573,0.25360106369372093,0.071232536,18.418828208817718,4.639527779208205e-76,ok
INDB,2021,25925514565.899677,E_pb,False,25925514565.899677,2919136877.73699,19410224187.92897,152374000.0,0.302005321631526,0.1255013304078815,0.3009740027388653,-0.209010838,16.241274894835236,1.287580965267769e-59,ok
INDB,2022,25604662255.50936,E_pb,False,25604662255.50936,3421063700.7570896,18675259787.099384,113377000.0,0.3005683183926398,0.12514207959815996,0.299794958476738,0.24805258,18.77064074855504,6.564618799803391e-79,ok
INDB,2023,17667094988.369816,E_pb,False,17667094988.369816,23399130245.637104,18389825554.414913,1218379000.0,0.2771174413395487,0.11927936033488717,0.2669346625851046,0.063620722,10.372820846599376,1.6482369597992644e-25,ok
ISTR,2018,2005329670.08256,E_pb,False,2005329670.08256,1424063936.489721,1535691300.91082,232549000.0,0.2003334859080345,0.10008337147700863,0.18991600252411153,0.044898351,12.06347540432778,8.234194626705285e-34,ok
ISTR,2019,2189102160.381658,E_pb,False,2189102160.381658,1648729507.4860618,1933891563.8978934,183318000.0,0.1657973792645547,0.09144934481613867,0.16005247235193507,-0.314541915,13.952256927670796,1.5240251045381236e-44,ok
ISTR,2020,1547952366.3132122,E_pb,False,1547952366.3132122,435703139.4039613,1656037834.9903386,174999000.0,0.1457956653383021,0.08644891633457552,0.13976785635195418,-0.105951357,15.535008715009992,1.0052245765795622e-54,ok
ISTR,2021,1866220474.984767,E_pb,False,1866220474.984767,533650292.5070863,2003823258.4701948,135656000.0,0.3520402871916366,0.13801007179790914,0.33753665359472723,-0.286024127,6.958439444387155,1.720312854873184e-12,ok
ISTR,2022,2286235459.329563,E_pb,False,2286235459.329563,1644540397.9493814,2172810751.864544,439740000.0,0.3796089219565293,0.1449022304891323,0.34174727498071356,0.100781597,5.462469199586604,2.3477851119210185e-08,ok
JMSB,2023,2990189623.040127,E_pb,False,2990189623.040127,906058287.8364391,2042570331.8272102,88708000.0,0.3668734460642462,0.14171836151606154,0.3603863653991935,0.044898351,9.786541178682537,6.431030956249758e-23,ok
JPM,2016,2688226406826.396,E_pb,False,2688226406826.396,229344590170.33737,,495354000000.0,0.192182787444423,0.09804569686110576,0.17753538470604088,0.183145761,11.422373381881938,1.6164145306204266e-30,ok
JPM,2017,3252329420360.6523,E_pb,False,3252329420360.6523,324841041630.3558,,494798000000.0,0.2009767979951948,0.1002441994987987,0.1876753319174753,0.247916939,12.01490417822463,1.4835669164318634e-33,ok
JPM,2018,2898673727464.06,E_pb,False,2898673727464.06,391918650024.8419,,533627000000.0,0.2068382108259534,0.10170955270648835,0.1904936376370637,0.231383337,10.890276641482615,6.412505003278054e-28,ok
JPM,2019,3983421958126.8843,E_pb,False,3983421958126.8843,321188592899.307,,516093000000.0,0.2020994384340592,0.1005248596085148,0.19044886507278413,-0.209740396,10.173660626552165,1.299757570678085e-24,ok
JPM,2020,4418551166331.87,E_pb,False,4418551166331.87,285290729444.79706,,542102000000.0,0.200289909899377,0.10007247747484425,0.18933811207546733,0.183145761,12.565139668781462,1.6414739014344525e-36,ok
JPM,2021,5743995296139.228,E_pb,False,5743995296139.228,439810443132.3584,,548939000000.0,0.2810171379573203,0.12025428448933008,0.26699363224965594,-0.124575754,8.535697445024695,6.965623960610355e-18,ok
JPM,2022,4638785219892.694,E_pb,False,4638785219892.694,294743848042.6255,,542505000000.0,0.2750872536690296,0.1187718134172574,0.25872030560883313,0.321516281,9.835564534530558,3.956129603587829e-23,ok
JPM,2023,5247525274972.005,E_pb,False,5247525274972.005,430633127397.71216,,653072000000.0,0.3139075826239419,0.12847689565598547,0.29338430608832855,-0.000559255,7.353921116360105,9.623767506738283e-14,ok
KEY,2016,176867261718.224,E_pb,False,176867261718.224,13790498500.82434,,14694000000.0,0.1738991111334083,0.09347477778335209,0.16773003945552376,0.086182702,15.738888766135462,4.093438206589582e-56,ok
KEY,2017,188482056690.018,E_pb,False,188482056690.018,19521067056.94416,,15344000000.0,0.2542098417539568,0.1135524604384892,0.2436211717185705,0.396317558,12.122034994772676,4.03646898911964e-34,ok
KEY,2018,133178032875.55199,E_pb,False,133178032875.55199,19364678429.035496,,14595000000.0,0.260551571627532,0.115137892906883,0.24618959637650503,0.26023311,10.337264528932595,2.389934282860417e-25,ok
KEY,2019,171741147286.48798,E_pb,False,171741147286.48798,15785615891.012508,,13540000000.0,0.292761140230915,0.12319028505772875,0.28036921901998463,-0.352250237,7.934795554045677,1.0542117572785335e-15,ok
KEY,2020,154984406114.304,E_pb,False,154984406114.304,12468822404.8358,,14688000000.0,0.2507602445950131,0.11269006114875328,0.23880794839728922,0.088619306,10.497738563283974,4.423713675466239e-26,ok
KEY,2021,240188690176.034,E_pb,False,240188690176.034,18695202462.20153,,12803000000.0,0.3883333397249257,0.14708333493123144,0.3761245442137984,-0.278781793,7.003426220684787,1.2488873667842168e-12,ok
KEY,2022,239028656369.832,E_pb,False,239028656369.832,15891888704.108812,,28770000000.0,0.383198385823666,0.1457995964559165,0.3576942878468714,0.33706584,7.0003787079881965,1.2763577336779029e-12,ok
KEY,2023,184053181294.476,E_pb,False,184053181294.476,9189482259.383303,,22645000000.0,0.3959724858448085,0.14899312146120214,0.3689144456073919,0.061665031,5.976823933128435,1.1376493765971225e-09,ok
LARK,2018,1025238825.7444111,E_pb,False,1025238825.7444111,193881487.75719693,762127845.3338536,56897000.0,0.1812353441905008,0.0953088360476252,0.17671746351647172,0.044898351,16.833272325352848,6.959606402115097e-64,ok
LARK,2019,1014011361.730736,E_pb,False,1014011361.730736,114064440.09171075,728829155.920099,42199000.0,0.1214384416908181,0.08035961042270454,0.11979721030028091,-0.080737945,26.145287422671796,5.5748017589311115e-151,ok
LARK,2020,994116960.72843,E_pb,False,994116960.72843,91935006.32713433,910503464.0410558,28022000.0,0.1376033393637633,0.08440083484094082,0.13614478955887563,0.068767374,26.854957130254963,3.691001263613403e-159,ok
LARK,2021,1374036883.6617498,E_pb,False,1374036883.6617498,136545459.92619863,1095803976.9240303,29054000.0,0.211903156869115,0.10297578921727876,0.20964758256768623,-0.001065409,18.384353294234668,8.765893287144164e-76,ok
LARK,2022,1518846064.1189442,E_pb,False,1518846064.1189442,228409215.10256872,1157102773.4428053,68253000.0,0.2207312749282079,0.10518281873205199,0.21576212778480994,0.076565951,14.829901279007272,4.693545300662848e-50,ok
LARK,2023,1249612265.19964,E_pb,False,1249612265.19964,274797565.90411633,1147981442.7260537,99027000.0,0.2159083141432442,0.10397707853581106,0.20768950074034626,-0.02639271,12.342938317452973,2.6589543101213535e-35,ok
LCNB,2018,1410672269.09084,E_pb,False,1410672269.09084,,,103262000.0,0.2175559981776676,0.10438899954441691,0.20983713557481207,0.044898351,12.905628461137962,2.0919403388081684e-38,ok
LCNB,2019,1749925010.572818,E_pb,False,1749925010.572818,,,40994000.0,0.2310458298785834,0.10776145746964585,0.22822385996665787,-0.201532209,15.552638504442433,7.634189159488065e-55,ok
LCNB,2020,1352111990.233248,E_pb,False,1352111990.233248,,,22000000.0,0.197726128241051,0.09943153206026276,0.1961523983476016,0.029845786,21.132183251657853,2.012498804723209e-99,ok
LCNB,2021,1924263773.959748,E_pb,False,1924263773.959748,,,10000000.0,0.2986704701052683,0.12466761752631708,0.2977708882854489,-0.114231415,17.14852591850935,3.223354878414024e-66,ok
LCNB,2022,1846992840.1522176,E_pb,False,1846992840.1522176,4053733700.678648,1877470777.574288,90527000.0,0.3068232317665361,0.12670580794163402,0.2984075811555385,0.127309194,10.543637973514201,2.717735135769638e-26,ok
LKFN,2017,11657485759.2016,E_pb,False,11657485759.2016,2351137893.9073524,4347184475.943091,181610000.0,0.2198874628602008,0.10497186571505021,0.21812467438192448,0.044898351,19.247754428569465,7.370777972479773e-83,ok
LKFN,2018,8897268554.07135,E_pb,False,8897268554.07135,2534695839.7995734,4395766594.103283,276483000.0,0.217792366362734,0.1044480915906835,0.2143763413115767,0.159253826,16.971217312955442,6.706135393537985e-65,ok
LKFN,2019,9944619744.578424,E_pb,False,9944619744.578424,6151224674.458194,4813709601.051389,170000000.0,0.2177023658132369,0.10442559145330924,0.21579848290636738,-0.196279819,17.9165967941028,4.376061056933019e-72,ok
LKFN,2020,11823462559.643944,E_pb,False,11823462559.643944,8466442142.562408,5772143889.751799,85500000.0,0.2152511530015801,0.10381278825039503,0.21445108497394905,0.034984511,23.075285693366997,4.100324250960118e-118,ok
LKFN,2021,18648236490.227184,E_pb,False,18648236490.227184,,,75000000.0,0.2759248084419948,0.1189812021104987,0.27529613665861985,-0.059864487,19.696150147145445,1.1632637560140989e-86,ok
LKFN,2022,19952246468.767975,E_pb,False,19952246468.767975,,,297000000.0,0.2849590541484069,0.12123976353710172,0.28255774853011856,0.094487625,15.135698554512256,4.708768323530767e-52,ok
LKFN,2023,16511867758.97852,E_pb,False,16511867758.97852,,,50000000.0,0.3014700820051824,0.1253675205012956,0.30093843133610726,-0.027677819,19.040025527354487,3.9744441739011147e-81,ok
LOB,2017,5949284537.647922,E_pb,False,5949284537.647922,1015515900.9245805,2688156834.7623754,26564000.0,,,,0.044898351,,,invalid_sigmaV
LOB,2018,4420893610.11712,E_pb,False,4420893610.11712,1040149633.0563408,3665314774.103575,1457000.0,,,,0.377068316,,,invalid_sigmaV
LOB,2019,6928552258.358174,E_pb,False,6928552258.358174,7702002.905855668,4804095553.3795395,14000.0,,,,-0.316938097,,,invalid_sigmaV
LOB,2020,22460268286.90488,E_pb,False,22460268286.90488,907196272.11552,2915835224.2575316,1542093000.0,,,,0.210938455,,,invalid_sigmaV
MBCN,2018,1224766751.328568,E_pb,False,1224766751.328568,273218575.2154631,915863573.3843595,99201000.0,0.1701432616873875,0.09253581542184688,0.1643283645577086,0.044898351,15.959732433729823,1.2188710765024338e-57,ok
MBCN,2019,1406588378.34158,E_pb,False,1406588378.34158,222139083.87021,1092612263.1153624,18270000.0,0.1751292079500407,0.09378230198751017,0.17408615132453575,-0.137420457,24.14892770462441,3.8314233638753826e-129,ok
MBCN,2020,1363030185.854138,E_pb,False,1363030185.854138,122651204.77309711,1222198247.8757951,17038000.0,0.1881554050338302,0.09703885125845754,0.18703050130868276,0.069881656,23.775980195872286,2.959865692453194e-125,ok
MBCN,2021,1317342174.07944,E_pb,False,1317342174.07944,146463400.03002468,1221226567.5901566,13166000.0,0.3157859989879603,0.12894649974699007,0.31393713485098595,-0.024768877,14.466690434071985,9.835602228332669e-48,ok
MBCN,2022,1837221086.4074342,E_pb,False,1837221086.4074342,997400922.0552256,1566357703.9048364,77255000.0,0.3235888525253562,0.13089721313133906,0.3158131520571829,0.103164327,10.333271346352683,2.491577211929854e-25,ok
MBIN,2019,5293958233.922411,E_pb,False,5293958233.922411,7179004177.527655,,181439000.0,0.3415011953533001,0.13537529883832503,0.33467077283964647,0.044898351,10.147275951892313,1.7037082171368743e-24,ok
MBIN,2022,12760426375.347328,E_pb,False,12760426375.347328,45358342518.59042,,930392000.0,0.3429301013149568,0.1357325253287392,0.3288494991309345,0.127621575,8.400272095906505,2.2272263392570312e-17,ok
MBIN,2023,24502497626.81986,E_pb,False,24502497626.81986,1956458024.9840465,,964127000.0,0.3312292432127375,0.13280731080318436,0.3237172959000671,-0.157365336,9.465478879285708,1.4610948695511767e-21,ok
MBWM,2017,4537929078.378338,E_pb,False,4537929078.378338,1318677301.7216918,2545066827.126821,384265000.0,0.2656855985736929,0.11642139964342323,0.2540328667860758,0.044898351,10.088494756397418,3.105733437957917e-24,ok
MBWM,2018,3566473028.4746475,E_pb,False,3566473028.4746475,1748589275.7266436,2616231228.069579,499718000.0,0.2478396672380533,0.11195991680951334,0.23114060990180194,0.180214552,9.73398658881411,1.0797974294849676e-22,ok
MBWM,2019,4500093305.934333,E_pb,False,4500093305.934333,1790050517.6061983,2835316924.4912653,503556000.0,0.2336206021828028,0.10840515054570071,0.22101920106346543,-0.235540923,9.213055619344392,1.584853411675895e-20,ok
MBWM,2020,3896252168.9798875,E_pb,False,3896252168.9798875,801782399.0108124,2612731988.1618433,559928000.0,0.2244640574730455,0.10611601436826137,0.2095933878486741,0.089649688,10.219425457646558,8.114998101672443e-25,ok
MBWM,2021,5547281272.191508,E_pb,False,5547281272.191508,1558829682.0076525,3639107639.6631665,693353000.0,0.3284195392523205,0.13210488481308014,0.3066083981627127,-0.254274284,6.183846319351843,3.127913611084554e-10,ok
MBWM,2022,5134712459.05197,E_pb,False,5134712459.05197,898319857.1977481,2845073255.9955974,640189000.0,0.332271440217286,0.1330678600543215,0.3101883030962097,0.303422517,7.91399007450313,1.246340908035095e-15,ok
MBWM,2023,5632996340.68785,E_pb,False,5632996340.68785,1369035551.8048978,3323254014.2911963,836259000.0,0.3426707390964133,0.13566768477410335,0.31591214663279993,0.091210356,6.606862221131131,1.9627552797600637e-11,ok
MCB,2019,4189156105.4923263,E_pb,False,4189156105.4923263,1680672268.907563,2949989624.4766006,232193000.0,0.3496238361279789,0.13740595903199473,0.33847893343858565,0.044898351,8.66891643920851,2.1812598042787522e-18,ok
MCB,2020,3750963091.9103003,E_pb,False,3750963091.9103003,246345595.5914068,3246840726.8480177,82241000.0,0.3456767648953806,0.13641919122384516,0.34118716514966385,0.051271508,11.239782464505677,1.3001114483146121e-29,ok
MCB,2021,14701264841.075483,E_pb,False,14701264841.075483,863089438.1464496,6527951145.9139805,77793000.0,0.4278078920796245,0.15695197301990613,0.42638217910536097,-0.113738048,11.825719534873706,1.4371461402567443e-32,ok
MCB,2022,6680942534.032512,E_pb,False,6680942534.032512,4120035493.777547,5870717852.987026,278345000.0,0.4434311759437129,0.16085779398592823,0.4321293167208529,0.179521835,7.6484627743205875,1.0169803849434342e-14,ok
MCB,2023,6043110412.548901,E_pb,False,6043110412.548901,8061011312.603036,6603054663.371185,567205000.0,0.4456864144676436,0.1614216036169109,0.4212947762513337,-0.063852478,5.466644417053354,2.2931739079154514e-08,ok
MCBS,2020,2702265982.111618,E_pb,False,2702265982.111618,76084194433.63646,1894737622.9238546,110483000.0,0.3775374851696265,0.1443843712924066,0.3683793784049203,0.044898351,8.72497963457951,1.3311426999873076e-18,ok
MCBS,2021,6294284021.083505,E_pb,False,6294284021.083505,571042737578.3751,3103438163.2570868,500459000.0,0.3170216991990571,0.12925542479976426,0.3031919897268936,-0.036209876,8.332034974556455,3.9732231979011784e-17,ok
MCBS,2022,4754977528.082194,E_pb,False,4754977528.082194,472344484121.8912,3424517392.4959188,375392000.0,0.3170186901397735,0.12925467253494338,0.3032798922401492,0.128363386,8.893884044107262,2.9504635785623817e-19,ok
MCBS,2023,5042945015.254388,E_pb,False,5042945015.254388,,,325000000.0,0.2868452919767683,0.12171132299419207,0.27684732445533794,-0.010764078,9.95237703705842,1.2311514602078877e-23,ok
MFIN,2018,509631009.197976,E_pb,False,509631009.197976,27490043.10524394,157310394.006499,213988000.0,0.538115252415939,0.18452881310398478,0.4335529703120624,0.044898351,2.6969238520735153,0.0034991635820599593,ok
MFIN,2019,904815550.14403,E_pb,False,904815550.14403,28237971.79701995,180580957.61118957,212837000.0,0.5846376466865926,0.19615941167164813,0.5106588935443744,-0.385306109,2.2378281578989982,0.012616131715459979,ok
MFIN,2020,738203479.73915,E_pb,False,738203479.73915,71586247.80936912,376070559.76053816,241052000.0,0.5362185950515386,0.18405464876288463,0.4495304678598631,0.347164701,3.6658377764928933,0.0001232650871094437,ok
MFIN,2021,840856971.81762,E_pb,False,840856971.81762,194767409.94691426,879611563.8697555,219973000.0,0.9715213772616592,0.2928803443154148,0.8307988223695645,0.029016415,1.5132485759299157,0.06510826479552824,ok
