instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
PEBO,2021,7225478552.569367,E_pb,False,7225478552.569367,1788043536.1376038,6148919069.46052,265957000.0,0.1295931960886849,0.0823982990221712,0.1279177077058457,-0.121524364,25.082338502597832,3.875946206253822e-139,ok,1.0,0.151612703,0.152012703,1.065785862,1.467322897,0.872334021,0.777993515,19.0205481,21.26164365,63.76263355,33.72905261,33.72905261,20.85479836,22.23897673,37.93516561,24.9545605,24.9545605,8.862698931,0.037652185,1.062951162,14.06,18.47536,1.144998782,12.94824395,87.05175605,7063.521,265.957,0.148741904,0.0,0.0,0.0004,265957000.0,PEBO,,,PEBO,898220306.02,0.1513514457035962,0.1295931960886849,898220306.02,265957000.0,0.0004,1.0,0.1295931960886849,3.0,2020.0,2018.0,1164070944.493724,0.0999966890330154,0.0,5.0,converged,14.817926643076,14.717929954042988,14.717929954042988,2.4728446122409868e-49,converged,1,1,other,other
PFIS,2020,2331951617.6614423,E_pb,False,2331951617.6614423,296538385.0087464,2168759755.6749463,97769000.0,0.07887502847365,0.0697187571184125,0.0785065912600778,0.005404772,40.95512341254123,0.0,ok,1.0,-0.19684433,-0.19244433,1.310709133,1.743290575,0.131633931,0.104434715,18.99807322,23.08365322,66.93748112,35.5469852,35.5469852,20.28455285,33.02429901,60.69510772,38.23029109,38.23029109,7.966864841,0.033902813,0.837015074,15.1,21.00652,1.842476943,24.7951227,75.2048773,2883.802,97.769,0.329700993,0.0,0.0,0.0044,97769000.0,PFIS,,,PFIS,367405172.0,0.2665368524934175,0.07887502847365,367405172.0,97769000.0,0.0044,1.0,0.07887502847365,2.0,2019.0,2018.0,464744933.41738707,0.0623548344890541,0.0,5.0,converged,25.10190664353839,25.039551809049335,25.039551809049335,1.1344881892976218e-138,converged,0,1,other,other
PFIS,2021,3702587896.452121,E_pb,False,3702587896.452121,353925407.49737126,3060662764.0063176,35711000.0,0.0991925816351267,0.0747981454087816,0.0989595479114441,-0.19244433,45.00410975771348,0.0,ok,1.0,0.137909276,0.138309276,1.903304652,1.582467347,0.148836569,0.137840719,17.43215031,28.88589444,54.75599191,34.03956073,34.03956073,18.99807322,23.08365322,66.93748112,35.5469852,35.5469852,8.122514599,0.010598362,1.11063021,13.56,20.93924,2.248488014,9.165211283,90.83478872,3369.483,35.711,0.100899792,0.0,0.0,0.0004,35711000.0,PFIS,,,PFIS,377754210.68,0.195154478026964,0.0991925816351267,377754210.68,35711000.0,0.0004,1.0,0.0991925816351267,3.0,2020.0,2018.0,413450929.1365114,0.0906284464410763,0.0,4.0,converged,27.073031976940975,26.982403530499894,26.982403530499894,1.1889522118338518e-160,converged,0,1,other,other
PFS,2018,9684694300.56244,E_pb,False,9684694300.56244,1552721591.7386577,5042201473.302853,1442282000.0,0.0841682078060833,0.0710420519515208,0.0824667915536488,0.190442329,27.043465338424856,2.2794737186105833e-161,ok,0.0,-0.297562689,-0.279462689,2.305608498,5.102070964,0.618192245,0.375303287,21.58687943,33.7202484,46.341328,33.40812129,33.40812129,22.15799615,37.54551108,44.56417296,34.66567576,34.66567576,9.18253424,0.148294906,1.169156697,13.27,30.32631,3.517098608,48.15626946,51.84373054,9725.769,1442.282,0.928873539,0.0,0.0,0.0181,1442282000.0,PFS,,,PFS,3130027720.56,0.1598040593183451,0.0841682078060833,3130027720.56,1442282000.0,0.0181,1.0,0.0841682078060833,2.0,2017.0,2016.0,4546439250.396585,0.0579461880219317,0.0,5.0,converged,20.15484854160291,20.096902353580976,20.096902353580976,3.927296331068574e-90,converged,1,0,other,other
PNC,2018,396838307717.28,E_pb,False,396838307717.28,95751336325.97102,238996486105.97504,57419000000.0,0.0338580912204317,0.0584645228051079,0.0369683916408266,0.242963036,62.5011837959742,0.0,ok,0.0,-0.265949724,-0.247849724,2.274576748,6.120615813,1.136762344,0.768297755,78.60841893,72.14283496,79.12731384,72.79859462,72.79859462,80.65917739,78.78947637,94.15314338,81.59738936,81.59738936,12.92463169,0.146877247,1.525116171,12.7,24.13859,3.198501175,38.73249516,61.26750484,410295.0,60263.0,0.632186593,0.0,1.0,0.0181,60263000000.0,PNC,,,PNC,46245738905.28,0.1993534266033857,0.0268380575677062,46245738905.28,60263000000.0,0.0181,1.0,0.0268380575677062,2.0,2017.0,2016.0,105427790697.18884,0.0117724728442289,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
PNC,2018,533839463567.4721,E_pb,False,533839463567.4721,95324704236.49112,251377508983.278,60263000000.0,0.294938638361371,0.1237346595903427,0.2775725003542582,-0.247849724,7.212387798907844,2.7489564373086244e-13,ok,0.0,-0.265949724,-0.247849724,2.274576748,6.120615813,1.136762344,0.768297755,78.60841893,72.14283496,79.12731384,72.79859462,72.79859462,80.65917739,78.78947637,94.15314338,81.59738936,81.59738936,12.92463169,0.146877247,1.525116171,12.7,24.13859,3.198501175,38.73249516,61.26750484,410295.0,60263.0,0.632186593,0.0,1.0,0.0181,60263000000.0,PNC,,,PNC,46245738905.28,0.1993534266033857,0.0268380575677062,46245738905.28,60263000000.0,0.0181,1.0,0.0268380575677062,2.0,2017.0,2016.0,105427790697.18884,0.0117724728442289,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,,other
PNFP,2018,20713144098.61052,E_pb,False,20713144098.61052,16028941073.9253,22207023190.568512,2038367000.0,0.0741984321122759,0.0685496080280689,0.0736923392838854,0.233594472,35.870238145023144,4.447676285784922e-282,ok,0.0,-0.335792005,-0.317692005,1.522612833,9.847423165,1.283920383,1.183470862,21.58687943,35.10812288,48.64645792,34.9263538,34.9263538,22.15799615,28.9941027,54.24502402,33.90928359,33.90928359,10.12787209,0.081433559,0.900858308,12.2,33.25592,2.70355452,11.28207361,88.71792639,25031.044,2038.367,0.127167914,0.0,0.0,0.0181,2038367000.0,PNFP,,,PNFP,3575336025.6,0.297960673390128,0.0741984321122759,3575336025.6,2038367000.0,0.0181,1.0,0.0741984321122759,2.0,2017.0,2016.0,5577140472.192003,0.0475663700486778,0.0,5.0,converged,21.564783406708788,21.51721703666011,21.51721703666011,5.370976878476087e-103,converged,1,0,other,other
PRK,2018,11332407807.657846,E_pb,False,11332407807.657846,1773205312.8423223,5741766294.868782,636966000.0,0.0338580912204317,0.0584645228051079,0.035167554902712,0.14822173,81.3780240108928,0.0,ok,0.0,-0.171040114,-0.152940114,2.993832878,6.733113343,0.775768991,0.619393418,21.58687943,38.28227654,44.00954919,34.83144687,34.83144687,22.15799615,25.81477761,54.13978495,32.29445227,32.29445227,8.962431168,0.08161723,1.581117213,14.19,29.71784,4.419832291,26.42824585,73.57175415,7804.308,636.966,0.359217286,0.0,0.0,0.0181,636966000.0,PRK,,,PRK,1357645929.0855,0.2206811867173097,0.0267098421377143,1357645929.0855,636966000.0,0.0181,1.0,0.0267098421377143,2.0,2017.0,2016.0,1983186556.0321429,0.0182849708909467,0.0,5.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
PRK,2021,18203900684.73302,E_pb,False,18203900684.73302,1989942123.1329467,7871261563.532603,426996000.0,0.1331653357652394,0.0832913339413098,0.1320222882971988,-0.112849829,27.678941366551346,6.259320743451264e-169,ok,1.0,0.197661336,0.198061336,1.488584291,1.532069097,0.788520142,0.670156953,17.43215031,34.25999371,52.87226875,36.02697363,36.02697363,18.99807322,38.43327097,63.52058794,41.93031406,41.93031406,9.165369575,0.044663667,1.993144252,16.05,17.68921,1.610377067,17.66681551,82.33318449,9560.254,426.996,0.214577095,0.0,0.0,0.0004,426996000.0,PRK,,,PRK,2213902924.776609,0.2020234209203494,0.1331653357652394,2213902924.776609,426996000.0,0.0004,1.0,0.1331653357652394,3.0,2020.0,2018.0,2640728160.571192,0.1116416066523807,0.0,7.0,converged,16.379800595904065,16.268158989251685,16.268158989251685,8.303817494403195e-60,converged,1,1,other,other
PRK,2022,20155786599.66264,E_pb,False,20155786599.66264,2226459027.3796782,8303501841.55943,416009000.0,0.1583852879864214,0.0895963219966053,0.1569942169535687,0.198061336,26.030940499429505,1.1057816504568917e-149,ok,1.0,0.008139693,0.022339693,3.994990861,7.077842975,0.789940987,0.684645335,15.8938172,33.31128489,50.99441341,34.89972148,34.89972148,17.43215031,34.25999371,52.87226875,36.02697363,36.02697363,9.195733509,0.042213018,2.13537671,16.07,17.68921,4.830676695,15.74319899,84.25680101,9854.993,416.009,0.186847813,0.0,0.0,0.0141999999999999,416009000.0,PRK,,,PRK,2283200294.269321,0.2718458493342,0.1583852879864214,2283200294.269321,416009000.0,0.0141999999999999,1.0,0.1583852879864214,3.0,2021.0,2019.0,2693343710.704424,0.1342663175570289,0.0,7.0,converged,14.08428843215464,13.95002211459761,13.95002211459761,1.5725393013433058e-44,converged,1,1,other,other
PRK,2023,17378099418.08366,E_pb,False,17378099418.08366,1457831532.033533,7260114360.410124,517328999.99999994,0.1558952934926009,0.0889738233731502,0.153960697884907,0.022339693,23.084523007495005,3.311730910968573e-118,ok,1.0,0.041826648,0.091326648,4.118526875,6.041212272,0.730946022,0.565708416,14.03688525,30.6392315,35.1106659,27.83689855,27.83689855,15.8938172,33.31128489,50.99441341,34.89972148,34.89972148,9.193850458,0.052593043,1.864778215,16.19,17.68921,4.92173659,26.19174452,73.80825548,9836.453,517.329,0.354861991,0.0,0.0,0.0495,517328999.99999994,PRK,,,PRK,2135717439.85998,0.3376869917600663,0.1558952934926009,2135717439.85998,517328999.99999994,0.0495,1.0,0.1558952934926009,3.0,2022.0,2020.0,2628062117.79731,0.1266896712840957,0.0,8.0,converged,13.283230588816844,13.156540917532748,13.156540917532748,7.803447727181767e-40,converged,1,1,other,other
QCRH,2021,7652519077.951547,E_pb,False,7652519077.951547,902531024.4940596,5126025897.157939,170805000.0,0.1538845417569058,0.0884711354392264,0.1524563845241535,-0.09685259,24.37331968224273,1.6408051965176982e-131,ok,1.0,0.166135991,0.166535991,1.848182723,1.611164971,1.127476655,0.978171475,19.0205481,44.30359934,42.64606796,37.55589902,37.55589902,20.85479836,45.30815443,42.63666566,38.08941266,38.08941266,8.715409751,0.028018586,1.291493124,14.77,19.34683,2.117893675,15.91346944,84.08653056,6096.132,170.805,0.189251112,0.0,0.0,0.0004,170805000.0,QCRH,,,QCRH,874353760.0,0.1642708708049694,0.1538845417569058,874353760.0,170805000.0,0.0004,1.0,0.1538845417569058,3.0,2020.0,2018.0,1045090451.684412,0.1287443890087075,0.0,7.0,converged,14.136722658148171,14.007978269139464,14.007978269139464,6.965735047973006e-45,converged,0,1,other,other
RBCAA,2021,7028461232.498686,E_pb,False,7028461232.498686,1252797832.3572628,4866305520.051681,315967000.0,0.1210584273267199,0.0802646068316799,0.1193034233056689,-0.144733254,25.09743201830924,2.652481339522414e-139,ok,1.0,0.190072021,0.190472021,0.971804131,1.413868242,0.620181641,0.514965196,17.43215031,27.20648842,14.53171624,18.7258361,18.7258361,18.99807322,22.9494,26.38779825,20.88250977,20.88250977,8.71499957,0.051851999,1.216488189,17.47,18.98881,1.011829763,20.14113225,79.85886775,6093.632,315.967,0.252209089,0.0,0.0,0.0004,315967000.0,RBCAA,,,RBCAA,1015833328.24,0.1922416289129747,0.1210584273267199,1015833328.24,315967000.0,0.0004,1.0,0.1210584273267199,3.0,2020.0,2018.0,1331673966.7139902,0.092346316152964,0.0,5.0,converged,15.62832449444002,15.535978178287056,15.535978178287056,9.901369511156111e-55,converged,0,1,other,other
RF,2018,107298972166.96,E_pb,False,107298972166.96,51819199958.77521,,14024000000.0,0.0639692988435175,0.0659923247108793,0.0642031450332139,0.267783842,37.745952356466056,0.0,ok,0.0,-0.358554803,-0.340454803,2.161707075,9.746684352,1.405091933,1.183298888,69.61963761,47.97152163,60.66986867,52.66801118,52.66801118,62.20669713,54.57967964,71.52047932,57.458141,57.458141,11.74155792,0.111577875,0.960909265,12.46,30.74163,3.496133429,20.6406496,76.26796544,125688.0,14024.0,0.270633279,0.0,1.0,0.0181,14024000000.0,RF,,,RF,12027683185.92,0.2245138749773142,0.0639692988435175,12027683185.92,14024000000.0,0.0181,1.0,0.0639692988435175,2.0,2017.0,2016.0,25800132189.94785,0.0298216479842425,0.0,6.0,converged,21.06369619858232,21.03387455059808,21.03387455059808,1.606534571702964e-98,converged,1,0,other,other
RMBI,2022,1328867331.3428657,E_pb,False,1328867331.3428657,47755864541.282616,1323024187.0387428,180560196.0,0.0978368392732876,0.0744592098183219,0.0950403689029382,0.083075597,23.16889975803057,4.6882734549579976e-119,ok,1.0,-0.034281028,-0.020081028,3.465945501,6.74591548,0.629900812,0.628006857,17.26625006,28.37268241,21.08286778,21.87964856,21.87964856,17.43215031,30.99967315,13.18606218,20.12282027,20.12282027,7.191449218,0.135961299,1.158088416,14.31,20.2354385,4.370300325,0.376666,99.623334,1328.026411,180.560196,0.003780901,0.0,0.0,0.0141999999999999,180560196.0,RMBI,,,RMBI,135401575.0,0.1579537757169863,0.0978368392732876,135401575.0,180560196.0,0.0141999999999999,1.0,0.0978368392732876,2.0,2021.0,2020.0,313415934.4348098,0.0422673536192251,0.0,6.0,converged,13.404203728137723,13.361936374518498,13.361936374518498,5.045232529293464e-41,converged,0,1,other,low_leverage
RMBI,2023,1137841843.6298003,E_pb,False,1137841843.6298003,51758851171.113205,1453397551.885588,271588371.0,0.0719082922597462,0.0679770730649365,0.0711507709535616,-0.020081028,22.825346157270545,1.284477080991299e-115,ok,1.0,-0.049284549,0.000215451,4.411271485,6.054096456,0.622719721,0.620056842,15.2370401,20.16362336,16.67143675,16.17569671,16.17569671,17.26625006,28.37268241,21.08286778,21.87964856,21.87964856,7.286892703,0.185889081,0.956623466,14.1,18.154755,5.389509383,0.521979799,99.4780202,1461.023801,271.588371,0.005247187,0.0,0.0,0.0495,271588371.0,RMBI,,,RMBI,119790325.0,0.3631031054535911,0.0719082922597462,119790325.0,271588371.0,0.0495,1.0,0.0719082922597462,3.0,2022.0,2020.0,378262378.5708459,0.0227723353103157,0.0,8.0,converged,16.733452425503142,16.710680090192827,16.710680090192827,5.478932003371749e-63,converged,0,1,other,low_leverage
RNST,2018,10618951999.875294,E_pb,False,10618951999.875294,4384877801.095983,11262030723.57419,651324000.0,0.0422869795560784,0.0605717448890196,0.0433436800748452,0.233551465,71.14137527412063,0.0,ok,0.0,-0.304782824,-0.286682824,2.010024274,8.935091169,1.126956902,1.023328435,21.58687943,25.36189219,34.49033977,24.99602084,24.99602084,22.15799615,18.46607444,38.98878975,23.19513723,23.19513723,9.467682663,0.050354089,0.864485311,14.12,31.82511,3.314462058,12.93284155,87.06715845,12934.878,651.324,0.148538689,0.0,0.0,0.0181,651324000.0,RNST,,,RNST,2867413872.0,0.2998774653836492,0.0422869795560784,2867413872.0,651324000.0,0.0181,1.0,0.0422869795560784,2.0,2017.0,2016.0,3507054956.9568005,0.0345743894518527,0.0,8.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
RNST,2021,15631445209.412724,E_pb,False,15631445209.412724,2957360419.099634,14441223315.575726,485156000.0,0.1790160505334495,0.0947540126333623,0.1764795211046777,-0.113406375,19.119248257431572,8.730296765829646e-82,ok,1.0,0.189403271,0.189803271,1.84733695,1.607197151,1.18516224,1.051167223,42.36545244,40.78689525,24.93101847,30.4907974,30.4907974,23.1918911,47.34982921,23.82636177,32.6669153,32.6669153,9.729747727,0.02886062,0.957506695,16.14,22.29666,2.167580921,14.09306279,85.90693721,16810.311,485.156,0.164050346,0.0,0.0,0.0004,485156000.0,RNST,,,RNST,3605644680.000001,0.2326154247445128,0.1790160505334495,3605644680.000001,485156000.0,0.0004,1.0,0.1790160505334495,3.0,2020.0,2018.0,4090606656.413188,0.1577927984153162,0.0,5.0,converged,13.592682183477134,13.434889385061815,13.434889385061815,1.8881609513828983e-41,converged,1,1,other,other
SBCF,2021,14987789628.686789,E_pb,False,14987789628.686789,2151959257.933976,8883811016.808167,193211000.0,0.1746397124660256,0.0936599281165064,0.1736090699216607,-0.107545915,24.43075780951058,4.0302112546186744e-132,ok,1.0,0.166638929,0.167038929,1.269341353,1.510195758,1.285843061,1.202925996,19.0205481,21.50408422,14.89074983,16.25542499,16.25542499,20.85479836,29.2341287,28.27242525,24.94556935,24.94556935,9.177965207,0.01995686,1.579620463,18.21,23.22723,1.45372405,8.238676886,91.76132311,9681.433,193.211,0.089783763,0.0,0.0,0.0004,193211000.0,SBCF,,,SBCF,2070465407.5,0.2856274343827787,0.1746397124660256,2070465407.5,193211000.0,0.0004,1.0,0.1746397124660256,3.0,2020.0,2018.0,2263599138.5549784,0.1597391858509757,0.0,4.0,converged,15.488289860103569,15.328550674252591,15.328550674252591,2.464304850351895e-53,converged,1,1,other,other
SBCF,2022,16309847353.852798,E_pb,False,16309847353.852798,4550267030.283324,11149559537.999395,406562000.0,0.1380633754202321,0.084515843855058,0.1367610388318318,0.167038929,28.327488913141348,7.926676647862819e-177,ok,1.0,-0.049043781,-0.034843781,3.454731654,8.583632166,1.1021235,1.031059662,20.8198309,22.68122934,15.49441341,17.5565599,17.5565599,19.0205481,21.50408422,14.89074983,16.25542499,16.25542499,9.404735581,0.033473569,1.389349134,15.79,22.86083,4.520035058,8.202058153,91.79794185,12145.762,406.562,0.089349042,0.0,0.0,0.0141999999999999,406562000.0,SBCF,,,SBCF,2233760803.88,0.2496058714934258,0.1380633754202321,2233760803.88,406562000.0,0.0141999999999999,1.0,0.1380633754202321,3.0,2021.0,2019.0,2634590419.7539487,0.117058256662296,0.0,7.0,converged,16.14408024856874,16.027021991906444,16.027021991906444,4.1377320218739914e-58,converged,1,1,other,other
SBFG,2021,1139178622.840434,E_pb,False,1139178622.840434,126102663.28969195,949346661.4402008,50676000.0,0.1154294778600499,0.0788573694650124,0.1138718689476244,-0.122780729,26.58136627533556,5.574477945332113e-156,ok,1.0,0.098008712,0.098408712,1.491603995,1.586602182,1.123905255,0.84900306,19.0205481,14.44300266,32.42853018,19.06672947,19.06672947,18.99807322,13.30274701,37.28682171,20.02141833,20.02141833,7.19357612,0.038077806,0.889859553,15.2,19.42675,1.76411585,28.66635548,71.33364452,1330.854,50.676,0.401863043,0.0,0.0,0.0004,50676000.0,SBFG,,,SBFG,134037902.024468,0.1572633323582403,0.1154294778600499,134037902.024468,50676000.0,0.0004,1.0,0.1154294778600499,3.0,2020.0,2018.0,184693635.67800832,0.0837707535909781,0.0,5.0,converged,15.484578056515142,15.400807302924164,15.400807302924164,8.08193390331814e-54,converged,0,1,other,other
SBSI,2021,9969469410.421255,E_pb,False,9969469410.421255,3664581369.065492,6348302571.087162,526051000.00000006,0.1106242914759511,0.0776560728689877,0.1089718756177349,-0.178989921,25.771588123678143,9.234258119545504e-147,ok,1.0,0.149267874,0.149667874,1.893923197,1.585616366,0.574665889,0.512212791,23.43731268,41.79357911,58.96717682,42.82254228,42.82254228,21.88863295,27.11805309,27.03614215,23.59980611,23.59980611,8.890080285,0.072462788,1.480566407,18.15,15.06238,2.075691742,12.5530219,87.4469781,7259.602,526.051,0.143550094,0.0,0.0,0.0004,526051000.00000006,SBSI,,,SBSI,1350531234.4116802,0.232297725323137,0.1106242914759511,1350531234.4116802,526051000.00000006,0.0004,1.0,0.1106242914759511,3.0,2020.0,2018.0,1876371856.0901575,0.0796225761108777,0.0,5.0,converged,16.016400132302508,15.936777556191627,15.936777556191627,1.7602283710596682e-57,converged,1,1,other,other
SFBS,2018,18217345524.720116,E_pb,False,18217345524.720116,2367000520.029996,6967187340.453397,353391000.0,0.0814559653965538,0.0703639913491384,0.0812448911725793,0.200836839,51.194649112893984,0.0,ok,0.0,-0.311120084,-0.293020084,1.784321229,10.42606194,1.41076564,1.275897053,21.58687943,27.23431841,37.87141905,27.14193279,27.14193279,22.15799615,28.67686741,28.207504,24.37842768,24.37842768,8.988119145,0.044133151,2.380110654,12.05,29.19922,2.880302585,12.99044631,87.00955369,8007.382,353.391,0.14929908,0.0,0.0,0.0181,353391000.0,SFBS,,,SFBS,1740487627.0,0.2658646425640532,0.0814559653965538,1740487627.0,353391000.0,0.0181,1.0,0.0814559653965538,2.0,2017.0,2016.0,2087539789.4521756,0.0679139655992568,0.0,8.0,converged,26.453654446470235,26.38574048087098,26.38574048087098,9.9867624676149e-154,converged,1,0,other,other
SFNC,2018,14629412050.05592,E_pb,False,14629412050.05592,10119580410.517782,14050761797.590746,1795192000.0,0.0568840174782433,0.0642210043695608,0.0576859424519752,0.201418203,41.83727861534415,0.0,ok,0.0,-0.29619094,-0.27809094,2.065719801,8.980929245,1.161419253,1.033967871,21.58687943,20.92211868,29.0395292,20.83160138,20.83160138,22.15799615,31.08576394,22.75337451,23.60975374,23.60975374,9.713738702,0.108514503,0.991949296,13.35,30.51531314,3.312831993,15.06694328,84.93305672,16543.337,1795.192,0.177397869,0.0,0.0,0.0181,1795192000.0,SFNC,,,SFNC,3039221760.0,0.2869230479047128,0.0568840174782433,3039221760.0,1795192000.0,0.0181,1.0,0.0568840174782433,2.0,2017.0,2016.0,4802213080.054948,0.0360007232063367,0.0,5.0,converged,27.85257702419592,27.816576300989585,27.816576300989585,1.3670407548610832e-170,converged,1,0,other,other
SFST,2021,5149659886.622374,E_pb,False,5149659886.622374,422962597.9748355,2695452026.70597,36106000.0,0.1463460461082341,0.0865865115270585,0.1459299691385518,-0.166569054,32.82394261817315,1.341052427004476e-236,ok,1.0,0.157195875,0.157595875,1.710670368,1.556102324,0.930210561,0.872875374,25.81739207,35.71362152,24.37160426,27.69520862,27.69520862,24.72489026,29.84106512,56.9359935,36.12278761,36.12278761,7.981237093,0.012341619,1.782233347,14.36,23.05302,2.034478151,7.865055477,92.13494452,2925.548,36.106,0.085364522,0.0,0.0,0.0004,36106000.0,SFST,,,SFST,495284429.31,0.167934080799182,0.1463460461082341,495284429.31,36106000.0,0.0004,1.0,0.1463460461082341,3.0,2020.0,2018.0,531375989.798099,0.1364060840566535,0.0,4.0,converged,19.784411534289113,19.64800545023246,19.64800545023246,3.00648233501945e-86,converged,0,1,other,other
SHBI,2020,1683010609.431452,E_pb,False,1683010609.431452,137873340.0660516,1631764787.7416582,25479000.0,0.2189973072244467,0.1047493268061117,0.2172935074020718,0.097224607,19.69284232355224,1.241776056086888e-86,ok,1.0,-0.166946862,-0.162546862,1.166381691,5.704243732,0.915230189,0.819214773,18.99807322,24.8932747,36.54183026,25.50212315,25.50212315,20.28455285,34.52718691,33.3099862,29.11707974,29.11707974,7.566991425,0.013178918,0.882156857,14.25,36.57782823,2.055393487,15.59757268,84.40242732,1933.315,25.479,0.184800049,0.0,0.0,0.0044,25479000.0,SHBI,,,SHBI,487264780.0,0.5396837915090804,0.2189973072244467,487264780.0,25479000.0,0.0044,1.0,0.2189973072244467,2.0,2019.0,2018.0,512631918.6753839,0.2081604184952189,0.0,4.0,converged,14.545363131566344,14.337202713071123,14.337202713071123,6.405808763637731e-47,converged,0,1,other,other
SHBI,2021,4007592458.388392,E_pb,False,4007592458.388392,424167597.3033144,3049988367.1378026,57040000.0,0.166280190470112,0.091570047617528,0.1652317644212778,-0.162546862,24.753885610228792,1.4077811031527688e-135,ok,1.0,0.244173309,0.244573309,1.575995356,1.551055551,0.981602518,0.891820784,19.0205481,19.97367813,42.79237655,25.54092919,25.54092919,18.99807322,24.8932747,36.54183026,25.50212315,25.50212315,8.149063174,0.016484901,1.177631327,15.36,25.13680186,1.817198046,11.85351191,88.14648809,3460.136,57.04,0.134475147,0.0,0.0,0.0004,57040000.0,SHBI,,,SHBI,412987063.05,0.1845143934536643,0.166280190470112,412987063.05,57040000.0,0.0004,1.0,0.166280190470112,3.0,2020.0,2018.0,470004251.61332846,0.1461083967622532,0.0,6.0,converged,14.5102050486183,14.364096651856048,14.364096651856048,4.3466412457964846e-47,converged,0,1,other,other
SMBK,2021,4790281168.201107,E_pb,False,4790281168.201107,1069191638.7598532,4087742142.891281,137015000.0,0.1281302648506677,0.0820325662126669,0.1268484104698316,-0.115979879,27.26427640431068,5.62777815560143e-164,ok,1.0,0.15215916,0.15255916,1.656613652,1.562420188,0.721121025,0.654971105,22.48509691,24.76440478,41.90778708,28.09757243,28.09757243,23.96883345,27.46925829,56.77841538,34.78077113,34.78077113,8.436325594,0.029711082,1.070558197,12.55,21.18758751,1.930386204,11.35916477,88.64083523,4611.579,137.015,0.128148215,0.0,0.0,0.0004,137015000.0,SMBK,,,SMBK,465598800.0,0.1130273726979768,0.1281302648506677,465598800.0,137015000.0,0.0004,1.0,0.1281302648506677,3.0,2020.0,2018.0,602559004.959738,0.0990065654435753,0.0,5.0,converged,15.013108762717474,14.914102197273898,14.914102197273898,1.3342113607864181e-50,converged,0,1,other,other
SMBK,2022,4854090211.447568,E_pb,False,4854090211.447568,835453231.444139,4050981900.635058,120960000.0,0.1354760644788215,0.0838690161197054,0.1342213256713307,0.15255916,28.760573540929332,3.3402391523061736e-182,ok,1.0,-0.005433869,0.008766131,3.408813998,6.940405428,0.751673072,0.674724588,20.26782984,25.94358194,57.47765363,34.18982977,34.18982977,22.48509691,24.76440478,41.90778708,28.09757243,28.09757243,8.441930276,0.02608303,1.074736936,11.4,21.23126035,4.317901439,12.64725288,87.35274712,4637.498,120.96,0.144783688,0.0,0.0,0.0141999999999999,120960000.0,SMBK,,,SMBK,467981250.0,0.2705339393816907,0.1354760644788215,467981250.0,120960000.0,0.0141999999999999,1.0,0.1354760644788215,3.0,2021.0,2019.0,587235755.6676534,0.1079638925048054,0.0,5.0,converged,14.81971906293596,14.711755170431154,14.711755170431154,2.7091798798755192e-49,converged,0,1,other,other
SMBK,2023,4311977570.84213,E_pb,False,4311977570.84213,408525614.0716714,4182568065.5416446,63177000.0,0.1343820534067939,0.0835955133516984,0.1336486984614752,0.008766131,31.706945224770283,6.231713216749564e-221,ok,1.0,-0.026847928,0.022652072,4.042591862,7.240887608,1.052701398,0.938391537,17.67606449,21.91368946,64.95706926,34.77777672,34.77777672,20.26782984,25.94358194,57.47765363,34.18982977,34.18982977,8.482474823,0.013081784,0.904697353,11.8,21.23017,5.107251941,13.39339619,86.60660381,4829.387,63.177,0.154646362,0.0,0.0,0.0495,63177000.0,SMBK,,,SMBK,416758575.0,0.3321539693056955,0.1343820534067939,416758575.0,63177000.0,0.0495,1.0,0.1343820534067939,3.0,2022.0,2020.0,476884451.776302,0.1174390841751077,0.0,6.0,converged,17.69197959142065,17.574540507245544,17.574540507245544,1.9300245081583112e-69,converged,0,1,other,other
